,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHILADELPHIA_ACTION,GOLDEN STATE_SCORE,PHILADELPHIA_SCORE
382,4,5:34.0,Defensive rebound by K. Thompson,,81,72
383,4,5:14.0,A. Iguodala misses 3-pt jump shot from 26 ft,,81,72
384,4,5:13.0,,Defensive rebound by J. Sampson,81,72
385,4,5:06.0,,Shooting foul by K. Thompson (drawn by R. Covington),81,72
386,4,5:06.0,,R. Covington makes free throw 1 of 3,81,73
387,4,5:06.0,,R. Covington makes free throw 2 of 3,81,74
388,4,5:06.0,D. Green enters the game for D. Lee,,81,74
389,4,5:06.0,,J. Grant enters the game for L. Mbah a Moute,81,74
390,4,5:06.0,,R. Covington makes free throw 3 of 3,81,75
391,4,4:46.0,A. Iguodala misses 2-pt dunk at rim,,81,75
392,4,4:44.0,,Defensive rebound by T. Frazier,81,75
393,4,4:26.0,,Turnover by T. Frazier (bad pass),81,75
394,4,4:16.0,A. Iguodala makes 2-pt layup from 1 ft (assist by A. Bogut),,83,75
395,4,3:51.0,,J. Grant misses 3-pt jump shot from 26 ft,83,75
396,4,3:49.0,Defensive rebound by A. Bogut,,83,75
397,4,3:42.0,Golden State full timeout,,83,75
398,4,3:42.0,H. Barnes enters the game for D. Green,,83,75
399,4,3:42.0,,L. Mbah a Moute enters the game for J. Grant,83,75
400,4,3:29.0,S. Curry misses 3-pt jump shot from 25 ft,,83,75
401,4,3:28.0,,Defensive rebound by L. Mbah a Moute,83,75
402,4,3:14.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by A. Bogut),83,75
403,4,3:12.0,Defensive rebound by K. Thompson,,83,75
404,4,3:01.0,Personal foul by R. Covington (drawn by K. Thompson),,83,75
405,4,3:01.0,,H. Thompson enters the game for J. Sampson,83,75
406,4,2:52.0,K. Thompson misses 2-pt layup from 1 ft,,83,75
407,4,2:50.0,,Defensive rebound by N. Noel,83,75
408,4,2:38.0,,H. Thompson misses 2-pt layup from 1 ft,83,75
409,4,2:36.0,Defensive rebound by A. Bogut,,83,75
410,4,2:29.0,S. Curry makes 2-pt layup from 1 ft,,85,75
411,4,2:28.0,,Philadelphia full timeout,85,75
412,4,2:17.0,,H. Thompson misses 2-pt jump shot from 3 ft,85,75
413,4,2:15.0,Defensive rebound by Team,,85,75
414,4,1:53.0,K. Thompson misses 2-pt jump shot from 14 ft,,85,75
415,4,1:52.0,,Defensive rebound by T. Frazier,85,75
416,4,1:37.0,,Shooting foul by A. Iguodala (drawn by T. Frazier),85,75
417,4,1:37.0,,T. Frazier misses free throw 1 of 2,85,75
418,4,1:37.0,,Offensive rebound by Team,85,75
419,4,1:37.0,,J. Grant enters the game for N. Noel,85,75
420,4,1:37.0,,T. Frazier makes free throw 2 of 2,85,76
421,4,1:16.0,A. Iguodala misses 2-pt layup from 1 ft,,85,76
422,4,1:15.0,,Defensive rebound by L. Mbah a Moute,85,76
423,4,1:07.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by T. Frazier),85,79
424,4,0:48.0,S. Curry misses 2-pt jump shot from 18 ft,,85,79
425,4,0:46.0,Offensive rebound by H. Barnes,,85,79
426,4,0:43.0,L. Barbosa enters the game for A. Bogut,,85,79
427,4,0:37.0,Personal foul by H. Thompson (drawn by K. Thompson),,85,79
428,4,0:26.0,Personal foul by J. Grant (drawn by S. Curry),,85,79
429,4,0:26.0,S. Curry makes free throw 1 of 2,,86,79
430,4,0:26.0,S. Curry makes free throw 2 of 2,,87,79
431,4,0:21.0,,T. Frazier makes 3-pt jump shot from 26 ft,87,82
432,4,0:19.0,Personal foul by T. Frazier (drawn by S. Curry),,87,82
433,4,0:19.0,S. Curry misses free throw 1 of 2,,87,82
434,4,0:19.0,Offensive rebound by Team,,87,82
435,4,0:19.0,S. Curry makes free throw 2 of 2,,88,82
436,4,0:19.0,,Philadelphia full timeout,88,82
437,4,0:10.0,,R. Covington makes 2-pt layup from 1 ft (assist by H. Thompson),88,84
438,4,0:08.0,Personal foul by H. Thompson (drawn by L. Barbosa),,88,84
439,4,0:08.0,,K. McDaniels enters the game for H. Thompson,88,84
440,4,0:08.0,L. Barbosa misses free throw 1 of 2,,88,84
441,4,0:08.0,Offensive rebound by Team,,88,84
442,4,0:08.0,L. Barbosa makes free throw 2 of 2,,89,84
443,4,0:02.0,,R. Covington misses 3-pt jump shot from 27 ft,89,84
444,4,0:00.0,Defensive rebound by L. Barbosa,,89,84
