,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
391,4,4:43.0,D. Lillard makes 2-pt jump shot from 16 ft,,74,74
392,4,4:43.0,Shooting foul by E. Bledsoe (drawn by D. Lillard),,74,74
393,4,4:43.0,D. Lillard misses free throw 1 of 1,,74,74
394,4,4:42.0,,Defensive rebound by M. Morris,74,74
395,4,4:30.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,74,74
396,4,4:28.0,Defensive rebound by R. Lopez,,74,74
397,4,4:15.0,Def 3 sec tech foul by A. Len,,74,74
398,4,4:15.0,D. Lillard makes technical free throw,,75,74
399,4,4:04.0,D. Lillard misses 3-pt jump shot from 26 ft,,75,74
400,4,4:04.0,Offensive rebound by Team,,75,74
401,4,4:04.0,,Loose ball foul by A. Len (drawn by R. Lopez),75,74
402,4,4:00.0,D. Lillard misses 2-pt jump shot from 9 ft,,75,74
403,4,4:00.0,,Defensive rebound by Team,75,74
404,4,4:00.0,Loose ball foul by R. Lopez (drawn by A. Len),,75,74
405,4,3:41.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,75,74
406,4,3:39.0,Defensive rebound by L. Aldridge,,75,74
407,4,3:25.0,L. Aldridge makes 2-pt jump shot from 10 ft,,77,74
408,4,3:03.0,,M. Morris makes 2-pt jump shot from 17 ft,77,76
409,4,3:03.0,Portland full timeout,,77,76
410,4,3:03.0,N. Batum enters the game for D. Wright,,77,76
411,4,2:44.0,L. Aldridge makes 2-pt jump shot from 14 ft,,79,76
412,4,2:19.0,,M. Morris misses 2-pt jump shot from 8 ft,79,76
413,4,2:15.0,Defensive rebound by N. Batum,,79,76
414,4,2:02.0,L. Aldridge makes 2-pt jump shot from 16 ft,,81,76
415,4,1:44.0,,E. Bledsoe misses 2-pt layup from 2 ft,81,76
416,4,1:42.0,Defensive rebound by R. Lopez,,81,76
417,4,1:25.0,L. Aldridge makes 2-pt jump shot from 17 ft,,83,76
418,4,1:25.0,,Phoenix full timeout,83,76
419,4,1:20.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,83,76
420,4,1:16.0,Defensive rebound by D. Lillard,,83,76
421,4,1:04.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),,85,76
422,4,0:58.0,,M. Morris misses 3-pt jump shot from 24 ft,85,76
423,4,0:56.0,Defensive rebound by N. Batum,,85,76
424,4,0:50.0,Personal block foul by M. Morris (drawn by D. Lillard),,85,76
425,4,0:31.0,N. Batum misses 2-pt layup from 2 ft,,85,76
426,4,0:29.0,,Defensive rebound by A. Len,85,76
427,4,0:24.0,,P. Tucker makes 2-pt layup from 1 ft,85,78
428,4,0:20.0,Personal take foul by M. Morris (drawn by N. Batum),,85,78
429,4,0:20.0,N. Batum makes free throw 1 of 2,,86,78
430,4,0:20.0,J. Freeland enters the game for L. Aldridge,,86,78
431,4,0:20.0,C. McCollum enters the game for D. Lillard,,86,78
432,4,0:20.0,N. Batum makes free throw 2 of 2,,87,78
433,4,0:20.0,,Phoenix full timeout,87,78
434,4,0:20.0,D. Wright enters the game for N. Batum,,87,78
435,4,0:20.0,S. Blake enters the game for R. Lopez,,87,78
436,4,0:16.0,,M. Morris makes 3-pt jump shot from 24 ft,87,81
437,4,0:07.0,Personal take foul by A. Len (drawn by C. McCollum),,87,81
438,4,0:07.0,C. McCollum misses free throw 1 of 2,,87,81
439,4,0:07.0,Offensive rebound by Team,,87,81
440,4,0:07.0,C. McCollum misses free throw 2 of 2,,87,81
441,4,0:06.0,Offensive rebound by C. McCollum,,87,81
