,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,INDIANA_ACTION,GOLDEN STATE_SCORE,INDIANA_SCORE
389,4,5:51.0,Shooting foul by C. Watson (drawn by K. Thompson),,86,89
390,4,5:51.0,K. Thompson makes free throw 1 of 2,,87,89
391,4,5:51.0,K. Thompson makes free throw 2 of 2,,88,89
392,4,5:37.0,,Personal foul by S. Livingston (drawn by C. Watson),88,89
393,4,5:25.0,,Turnover by C. Miles (offensive foul),88,89
394,4,5:25.0,Offensive charge foul by C. Miles (drawn by S. Livingston),,88,89
395,4,5:09.0,Shooting foul by G. Hill (drawn by K. Thompson),,88,89
396,4,5:09.0,K. Thompson makes free throw 1 of 2,,89,89
397,4,5:09.0,,R. Stuckey enters the game for C. Watson,89,89
398,4,5:09.0,,D. West enters the game for L. Scola,89,89
399,4,5:09.0,K. Thompson makes free throw 2 of 2,,90,89
400,4,4:55.0,,R. Stuckey misses 2-pt jump shot from 13 ft,90,89
401,4,4:54.0,Defensive rebound by A. Bogut,,90,89
402,4,4:38.0,Turnover by D. Green (bad pass; steal by D. West),,90,89
403,4,4:16.0,,G. Hill misses 2-pt jump shot from 18 ft,90,89
404,4,4:15.0,Defensive rebound by A. Bogut,,90,89
405,4,4:08.0,A. Iguodala misses 3-pt jump shot from 24 ft,,90,89
406,4,4:07.0,,Defensive rebound by C. Miles,90,89
407,4,4:05.0,,Indiana full timeout,90,89
408,4,3:56.0,,R. Stuckey makes 2-pt layup at rim (assist by D. West),90,91
409,4,3:29.0,S. Livingston misses 2-pt jump shot from 15 ft,,90,91
410,4,3:28.0,,Defensive rebound by C. Miles,90,91
411,4,3:11.0,,D. West makes 2-pt jump shot from 18 ft (assist by R. Stuckey),90,93
412,4,3:11.0,Golden State full timeout,,90,93
413,4,3:00.0,K. Thompson misses 3-pt jump shot from 22 ft,,90,93
414,4,2:59.0,,Defensive rebound by R. Hibbert,90,93
415,4,2:38.0,,R. Stuckey misses 3-pt jump shot from 28 ft,90,93
416,4,2:36.0,Defensive rebound by A. Bogut,,90,93
417,4,2:30.0,Shooting foul by C. Miles (drawn by A. Iguodala),,90,93
418,4,2:30.0,A. Iguodala makes free throw 1 of 2,,91,93
419,4,2:30.0,A. Iguodala makes free throw 2 of 2,,92,93
420,4,2:17.0,,G. Hill makes 3-pt jump shot from 25 ft,92,96
421,4,2:03.0,Shooting foul by G. Hill (drawn by K. Thompson),,92,96
422,4,2:03.0,K. Thompson makes free throw 1 of 2,,93,96
423,4,2:03.0,K. Thompson makes free throw 2 of 2,,94,96
424,4,1:54.0,,G. Hill misses 2-pt layup from 2 ft,94,96
425,4,1:52.0,,Offensive rebound by R. Hibbert,94,96
426,4,1:41.0,,R. Stuckey makes 2-pt jump shot from 18 ft,94,98
427,4,1:30.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,97,98
428,4,1:05.0,,G. Hill misses 3-pt jump shot from 25 ft,97,98
429,4,1:04.0,Defensive rebound by A. Bogut,,97,98
430,4,0:51.0,K. Thompson misses 2-pt jump shot from 18 ft,,97,98
431,4,0:50.0,,Defensive rebound by C. Miles,97,98
432,4,0:27.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by D. West),97,101
433,4,0:27.0,Golden State full timeout,,97,101
434,4,0:27.0,J. Holiday enters the game for S. Livingston,,97,101
435,4,0:24.0,Personal foul by D. West (drawn by D. Green),,97,101
436,4,0:24.0,D. Green makes free throw 1 of 2,,98,101
437,4,0:24.0,H. Barnes enters the game for A. Bogut,,98,101
438,4,0:24.0,D. Green misses free throw 2 of 2,,98,101
439,4,0:24.0,,Defensive rebound by C. Miles,98,101
440,4,0:22.0,,Indiana full timeout,98,101
441,4,0:22.0,,L. Scola enters the game for R. Hibbert,98,101
442,4,0:22.0,,Indiana full timeout,98,101
443,4,0:19.0,,Personal foul by D. Green (drawn by D. West),98,101
444,4,0:13.0,,Personal foul by D. Green (drawn by L. Scola),98,101
445,4,0:13.0,L. Barbosa enters the game for D. Green,,98,101
446,4,0:13.0,,L. Scola makes free throw 1 of 2,98,102
447,4,0:13.0,,L. Scola misses free throw 2 of 2,98,102
448,4,0:12.0,Defensive rebound by A. Iguodala,,98,102
449,4,0:12.0,Golden State full timeout,,98,102
450,4,0:12.0,A. Bogut enters the game for H. Barnes,,98,102
451,4,0:12.0,D. Lee enters the game for L. Barbosa,,98,102
452,4,0:12.0,,R. Hibbert enters the game for L. Scola,98,102
453,4,0:08.0,K. Thompson misses 3-pt jump shot from 25 ft,,98,102
454,4,0:07.0,,Defensive rebound by D. West,98,102
455,4,0:05.0,,Personal take foul by A. Iguodala (drawn by R. Stuckey),98,102
456,4,0:05.0,,R. Stuckey makes free throw 1 of 2,98,103
457,4,0:05.0,,R. Stuckey makes free throw 2 of 2,98,104
458,4,0:00.0,A. Iguodala misses 3-pt jump shot from 27 ft,,98,104
459,4,0:00.0,Offensive rebound by Team,,98,104
