,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
378,4,4:19.0,,K. Walker misses 2-pt jump shot from 10 ft,77,75
379,4,4:18.0,Defensive rebound by J. Johnson,,77,75
380,4,4:04.0,Personal foul by A. Jefferson (drawn by B. Lopez),,77,75
381,4,4:04.0,A. Anderson enters the game for B. Bogdanović,,77,75
382,4,3:58.0,B. Lopez makes 2-pt jump shot from 9 ft (assist by D. Williams),,79,75
383,4,3:39.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by M. Williams),79,77
384,4,3:22.0,A. Anderson misses 3-pt jump shot from 23 ft,,79,77
385,4,3:21.0,,Defensive rebound by M. Williams,79,77
386,4,3:03.0,,G. Henderson misses 2-pt jump shot from 5 ft,79,77
387,4,3:02.0,Defensive rebound by B. Lopez,,79,77
388,4,3:02.0,Brooklyn full timeout,,79,77
389,4,2:42.0,D. Williams misses 2-pt jump shot from 16 ft,,79,77
390,4,2:40.0,,Defensive rebound by M. Williams,79,77
391,4,2:36.0,,Shooting foul by B. Lopez (drawn by M. Williams),79,77
392,4,2:36.0,,Charlotte full timeout,79,77
393,4,2:36.0,,M. Williams makes free throw 1 of 2,79,78
394,4,2:36.0,,M. Williams makes free throw 2 of 2,79,79
395,4,2:17.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by J. Johnson),,81,79
396,4,2:00.0,,M. Williams misses 3-pt jump shot from 24 ft,81,79
397,4,1:59.0,Defensive rebound by A. Anderson,,81,79
398,4,1:36.0,J. Johnson misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,81,79
399,4,1:34.0,,Defensive rebound by M. Kidd-Gilchrist,81,79
400,4,1:30.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),81,81
401,4,1:12.0,A. Anderson makes 2-pt dunk at rim (assist by D. Williams),,83,81
402,4,1:12.0,,Charlotte full timeout,83,81
403,4,1:03.0,,G. Henderson makes 2-pt jump shot from 8 ft,83,83
404,4,0:47.0,Shooting foul by A. Jefferson (drawn by B. Lopez),,83,83
405,4,0:47.0,B. Lopez makes free throw 1 of 2,,84,83
406,4,0:47.0,B. Lopez makes free throw 2 of 2,,85,83
407,4,0:37.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),85,85
408,4,0:23.0,B. Lopez makes 2-pt jump shot from 6 ft (assist by D. Williams),,87,85
409,4,0:23.0,,Charlotte full timeout,87,85
410,4,0:23.0,,M. Williams enters the game for M. Kidd-Gilchrist,87,85
411,4,0:18.0,,K. Walker misses 2-pt layup from 1 ft,87,85
412,4,0:16.0,Defensive rebound by J. Johnson,,87,85
413,4,0:13.0,Personal take foul by G. Henderson (drawn by D. Williams),,87,85
414,4,0:13.0,D. Williams makes free throw 1 of 2,,88,85
415,4,0:13.0,D. Williams makes free throw 2 of 2,,89,85
416,4,0:13.0,,Charlotte full timeout,89,85
417,4,0:11.0,,Personal foul by J. Jack (drawn by K. Walker),89,85
418,4,0:11.0,,K. Walker makes free throw 1 of 2,89,86
419,4,0:11.0,,M. Kidd-Gilchrist enters the game for M. Williams,89,86
420,4,0:11.0,,K. Walker misses free throw 2 of 2,89,86
421,4,0:10.0,Defensive rebound by D. Williams,,89,86
422,4,0:10.0,Personal take foul by M. Kidd-Gilchrist (drawn by D. Williams),,89,86
423,4,0:10.0,D. Williams makes free throw 1 of 2,,90,86
424,4,0:10.0,,M. Williams enters the game for M. Kidd-Gilchrist,90,86
425,4,0:10.0,D. Williams makes free throw 2 of 2,,91,86
426,4,0:04.0,,K. Walker makes 2-pt layup from 1 ft,91,88
427,4,0:03.0,Turnover by B. Lopez (bad pass),,91,88
428,4,0:01.0,,Turnover by G. Henderson (bad pass; steal by B. Lopez),91,88
