,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
387,4,2:12.0,Offensive rebound by Team,,81,87
388,4,2:02.0,T. Harris makes 3-pt jump shot from 22 ft (assist by E. Payton),,84,87
389,4,1:42.0,,Personal foul by N. Vučević (drawn by J. Teague),84,87
390,4,1:42.0,,J. Teague makes free throw 1 of 2,84,88
391,4,1:42.0,Orlando full timeout,,84,88
392,4,1:42.0,,J. Teague makes free throw 2 of 2,84,89
393,4,1:30.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,86,89
394,4,1:16.0,,Turnover by P. Millsap (offensive foul),86,89
395,4,1:16.0,Offensive charge foul by P. Millsap (drawn by V. Oladipo),,86,89
396,4,1:06.0,N. Vučević misses 2-pt jump shot from 9 ft,,86,89
397,4,1:04.0,,Defensive rebound by A. Horford,86,89
398,4,0:44.0,,J. Teague makes 2-pt jump shot from 11 ft,86,91
399,4,0:44.0,Orlando full timeout,,86,91
400,4,0:44.0,C. Frye enters the game for W. Green,,86,91
401,4,0:39.0,C. Frye misses 3-pt jump shot from 24 ft,,86,91
402,4,0:38.0,,Defensive rebound by A. Horford,86,91
403,4,0:19.0,,J. Teague misses 2-pt jump shot from 16 ft,86,91
404,4,0:19.0,,Offensive rebound by A. Horford,86,91
405,4,0:19.0,,A. Horford makes 2-pt dunk at rim,86,93
406,4,0:19.0,Orlando full timeout,,86,93
407,4,0:19.0,W. Green enters the game for E. Payton,,86,93
408,4,0:15.0,V. Oladipo makes 2-pt layup from 2 ft (assist by W. Green),,88,93
409,4,0:13.0,,Personal take foul by C. Frye (drawn by K. Korver),88,93
410,4,0:13.0,E. Payton enters the game for C. Frye,,88,93
411,4,0:13.0,,K. Korver makes free throw 1 of 2,88,94
412,4,0:13.0,,K. Korver makes free throw 2 of 2,88,95
413,4,0:01.0,N. Vučević misses 2-pt jump shot from 10 ft,,88,95
414,4,0:01.0,,Defensive rebound by D. Carroll,88,95
