,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
386,4,1:03.0,M. Gasol misses 2-pt jump shot from 14 ft,,92,90
387,4,1:01.0,,Defensive rebound by N. Batum,92,90
388,4,0:44.0,,D. Lillard misses 3-pt jump shot from 26 ft,92,90
389,4,0:44.0,Defensive rebound by Team,,92,90
390,4,0:44.0,J. Green enters the game for T. Allen,,92,90
391,4,0:44.0,,C. Kaman enters the game for M. Leonard,92,90
392,4,0:30.0,M. Gasol makes 2-pt jump shot from 12 ft (assist by M. Conley),,94,90
393,4,0:30.0,,Portland full timeout,94,90
394,4,0:30.0,,S. Blake enters the game for R. Lopez,94,90
395,4,0:30.0,,A. Afflalo enters the game for C. Kaman,94,90
396,4,0:30.0,T. Allen enters the game for Z. Randolph,,94,90
397,4,0:23.0,,S. Blake misses 2-pt jump shot from 13 ft (block by M. Conley),94,90
398,4,0:21.0,Defensive rebound by C. Lee,,94,90
399,4,0:20.0,Personal foul by D. Lillard (drawn by C. Lee),,94,90
400,4,0:20.0,C. Lee makes free throw 1 of 2,,95,90
401,4,0:20.0,,R. Lopez enters the game for S. Blake,95,90
402,4,0:20.0,,C. Kaman enters the game for A. Afflalo,95,90
403,4,0:20.0,C. Lee makes free throw 2 of 2,,96,90
404,4,0:20.0,,Portland full timeout,96,90
405,4,0:20.0,,A. Afflalo enters the game for C. Kaman,96,90
406,4,0:14.0,,D. Lillard misses 3-pt jump shot from 26 ft,96,90
407,4,0:13.0,,Offensive rebound by R. Lopez,96,90
408,4,0:09.0,,A. Afflalo misses 3-pt jump shot from 27 ft,96,90
409,4,0:08.0,,Offensive rebound by N. Batum,96,90
410,4,0:08.0,,N. Batum makes 2-pt tip-in at rim,96,92
411,4,0:08.0,Personal take foul by A. Afflalo (drawn by C. Lee),,96,92
412,4,0:08.0,C. Lee makes free throw 1 of 2,,97,92
413,4,0:08.0,C. Lee makes free throw 2 of 2,,98,92
414,4,0:08.0,,Portland full timeout,98,92
415,4,0:05.0,,A. Afflalo misses 3-pt jump shot from 25 ft,98,92
416,4,0:04.0,Defensive rebound by T. Allen,,98,92
