,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
388,4,3:26.0,G. Smith enters the game for T. Chandler,,100,77
389,4,3:26.0,C. Villanueva enters the game for J. Nelson,,100,77
390,4,3:26.0,,J. Ingles enters the game for A. Burks,100,77
391,4,3:26.0,J. Barea enters the game for A. Aminu,,100,77
392,4,3:15.0,Turnover by C. Villanueva (traveling),,100,77
393,4,2:58.0,,Turnover by D. Exum (bad pass; steal by R. Jefferson),100,77
394,4,2:44.0,G. Smith misses 2-pt layup from 2 ft (block by R. Gobert),,100,77
395,4,2:42.0,,Defensive rebound by I. Clark,100,77
396,4,2:32.0,,Shooting foul by G. Smith (drawn by R. Gobert),100,77
397,4,2:32.0,,R. Gobert misses free throw 1 of 2,100,77
398,4,2:32.0,,Offensive rebound by Team,100,77
399,4,2:32.0,,R. Gobert misses free throw 2 of 2,100,77
400,4,2:31.0,Defensive rebound by R. Jefferson,,100,77
401,4,2:12.0,J. Barea misses 2-pt jump shot from 6 ft,,100,77
402,4,2:11.0,,Defensive rebound by I. Clark,100,77
403,4,2:08.0,,Turnover by J. Ingles (bad pass; steal by R. Jefferson),100,77
404,4,2:02.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Barea),,102,77
405,4,1:54.0,,Shooting foul by J. Crowder (drawn by R. Gobert),102,77
406,4,1:54.0,,R. Gobert makes 2-pt jump shot from 3 ft (assist by D. Exum),102,79
407,4,1:54.0,,R. Gobert makes free throw 1 of 1,102,80
408,4,1:42.0,C. Villanueva misses 2-pt layup from 2 ft (block by R. Gobert),,102,80
409,4,1:39.0,,Defensive rebound by S. Novak,102,80
410,4,1:34.0,,S. Novak misses 3-pt jump shot from 23 ft,102,80
411,4,1:30.0,,Offensive rebound by R. Gobert,102,80
412,4,1:23.0,,D. Exum makes 2-pt layup from 2 ft,102,82
413,4,0:59.0,J. Crowder misses 3-pt jump shot from 25 ft,,102,82
414,4,0:57.0,Offensive rebound by J. Barea,,102,82
415,4,0:39.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Barea),,105,82
416,4,0:28.0,,J. Ingles misses 3-pt jump shot from 24 ft,105,82
417,4,0:25.0,Defensive rebound by C. Villanueva,,105,82
418,4,0:03.0,Turnover by Team (shot clock),,105,82
