,QUARTER,TIME_REMAINING,INDIANA_ACTION,DALLAS_ACTION,INDIANA_SCORE,DALLAS_SCORE
388,4,4:51.0,,Defensive rebound by D. Nowitzki,98,93
389,4,4:37.0,,Personal block foul by R. Stuckey (drawn by M. Ellis),98,93
390,4,4:29.0,,Shooting foul by S. Hill (drawn by T. Chandler),98,93
391,4,4:29.0,,T. Chandler misses free throw 1 of 2,98,93
392,4,4:29.0,,Offensive rebound by Team,98,93
393,4,4:29.0,,T. Chandler misses free throw 2 of 2,98,93
394,4,4:29.0,Defensive rebound by I. Mahinmi,,98,93
395,4,4:05.0,D. Sloan misses 2-pt jump shot from 17 ft,,98,93
396,4,4:04.0,,Defensive rebound by M. Ellis,98,93
397,4,3:57.0,,Turnover by M. Ellis (bad pass; steal by S. Hill),98,93
398,4,3:54.0,Shooting block foul by J. Nelson (drawn by S. Hill),,98,93
399,4,3:54.0,S. Hill makes free throw 1 of 2,,99,93
400,4,3:54.0,S. Hill makes free throw 2 of 2,,100,93
401,4,3:40.0,,J. Nelson misses 3-pt jump shot from 25 ft,100,93
402,4,3:39.0,Defensive rebound by L. Scola,,100,93
403,4,3:17.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by S. Hill),,103,93
404,4,3:16.0,,Dallas full timeout,103,93
405,4,3:07.0,,Personal foul by L. Scola (drawn by D. Nowitzki),103,93
406,4,3:07.0,,D. Nowitzki makes free throw 1 of 2,103,94
407,4,3:07.0,,D. Nowitzki makes free throw 2 of 2,103,95
408,4,2:53.0,Turnover by R. Stuckey (bad pass; steal by M. Ellis),,103,95
409,4,2:42.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,103,95
410,4,2:41.0,Defensive rebound by L. Scola,,103,95
411,4,2:22.0,I. Mahinmi misses 2-pt jump shot from 14 ft,,103,95
412,4,2:21.0,,Defensive rebound by D. Nowitzki,103,95
413,4,2:08.0,,M. Ellis misses 2-pt jump shot from 7 ft,103,95
414,4,2:07.0,Defensive rebound by I. Mahinmi,,103,95
415,4,2:07.0,Personal take foul by D. Nowitzki (drawn by I. Mahinmi),,103,95
416,4,2:07.0,I. Mahinmi misses free throw 1 of 2,,103,95
417,4,2:07.0,Offensive rebound by Team,,103,95
418,4,2:07.0,I. Mahinmi misses free throw 2 of 2,,103,95
419,4,2:07.0,,Defensive rebound by D. Nowitzki,103,95
420,4,1:52.0,,J. Nelson misses 2-pt jump shot from 6 ft (block by I. Mahinmi),103,95
421,4,1:50.0,Defensive rebound by R. Stuckey,,103,95
422,4,1:32.0,S. Hill misses 3-pt jump shot from 24 ft,,103,95
423,4,1:32.0,Offensive rebound by Team,,103,95
424,4,1:32.0,,Loose ball foul by T. Chandler (drawn by I. Mahinmi),103,95
425,4,1:32.0,I. Mahinmi misses free throw 1 of 2,,103,95
426,4,1:32.0,Offensive rebound by Team,,103,95
427,4,1:32.0,I. Mahinmi misses free throw 2 of 2,,103,95
428,4,1:31.0,,Defensive rebound by D. Nowitzki,103,95
429,4,1:31.0,,Dallas full timeout,103,95
430,4,1:31.0,L. Allen enters the game for I. Mahinmi,,103,95
431,4,1:25.0,,J. Nelson misses 3-pt jump shot from 22 ft,103,95
432,4,1:23.0,,Offensive rebound by D. Nowitzki,103,95
433,4,1:20.0,,M. Ellis misses 3-pt jump shot from 24 ft,103,95
434,4,1:19.0,Defensive rebound by R. Stuckey,,103,95
435,4,0:57.0,R. Stuckey makes 3-pt jump shot from 22 ft (assist by S. Hill),,106,95
436,4,0:57.0,,Dallas full timeout,106,95
437,4,0:57.0,,C. Villanueva enters the game for T. Chandler,106,95
438,4,0:57.0,C. Miles enters the game for L. Allen,,106,95
439,4,0:53.0,,M. Ellis makes 3-pt jump shot from 25 ft,106,98
440,4,0:50.0,Personal take foul by M. Ellis (drawn by R. Stuckey),,106,98
441,4,0:50.0,R. Stuckey makes free throw 1 of 2,,107,98
442,4,0:50.0,L. Allen enters the game for L. Scola,,107,98
443,4,0:50.0,R. Stuckey makes free throw 2 of 2,,108,98
444,4,0:42.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,108,98
445,4,0:41.0,Defensive rebound by L. Allen,,108,98
446,4,0:41.0,,Loose ball foul by C. Parsons (drawn by L. Allen),108,98
447,4,0:41.0,,A. Aminu enters the game for D. Nowitzki,108,98
448,4,0:41.0,,J. Crowder enters the game for C. Parsons,108,98
449,4,0:41.0,L. Allen misses free throw 1 of 2,,108,98
450,4,0:41.0,Offensive rebound by Team,,108,98
451,4,0:41.0,L. Allen makes free throw 2 of 2,,109,98
452,4,0:35.0,,J. Nelson makes 2-pt layup from 1 ft,109,100
453,4,0:35.0,,Violation by Team (delay of game),109,100
454,4,0:34.0,Personal foul by M. Ellis (drawn by R. Stuckey),,109,100
455,4,0:34.0,R. Stuckey makes free throw 1 of 2,,110,100
456,4,0:34.0,R. Stuckey makes free throw 2 of 2,,111,100
457,4,0:29.0,,J. Nelson misses 3-pt jump shot from 24 ft,111,100
458,4,0:28.0,Defensive rebound by C. Miles,,111,100
459,4,0:06.0,D. Sloan misses 3-pt jump shot from 24 ft,,111,100
460,4,0:05.0,,Defensive rebound by J. Nelson,111,100
