,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,CHICAGO_ACTION,SAN ANTONIO_SCORE,CHICAGO_SCORE
390,4,3:19.0,,N. Mirotić enters the game for J. Butler,74,96
391,4,3:19.0,,T. Gibson misses free throw 2 of 2,74,96
392,4,3:17.0,Defensive rebound by C. Joseph,,74,96
393,4,3:13.0,Shooting foul by K. Hinrich (drawn by C. Joseph),,74,96
394,4,3:13.0,C. Joseph makes free throw 1 of 2,,75,96
395,4,3:13.0,J. Green enters the game for D. Green,,75,96
396,4,3:13.0,C. Joseph makes free throw 2 of 2,,76,96
397,4,2:57.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by A. Brooks),76,98
398,4,2:46.0,Turnover by B. Diaw (bad pass; steal by N. Mirotić),,76,98
399,4,2:37.0,,T. Gibson misses 2-pt jump shot from 9 ft,76,98
400,4,2:36.0,Defensive rebound by B. Diaw,,76,98
401,4,2:29.0,P. Mills misses 3-pt jump shot from 24 ft,,76,98
402,4,2:28.0,,Defensive rebound by T. Gibson,76,98
403,4,2:13.0,,Shooting foul by J. Ayres (drawn by T. Snell),76,98
404,4,2:13.0,,Chicago full timeout,76,98
405,4,2:13.0,,C. Bairstow enters the game for T. Gibson,76,98
406,4,2:13.0,M. Bonner enters the game for P. Mills,,76,98
407,4,2:13.0,,D. McDermott enters the game for K. Hinrich,76,98
408,4,2:13.0,,E. Moore enters the game for A. Brooks,76,98
409,4,2:13.0,,T. Snell makes free throw 1 of 2,76,99
410,4,2:13.0,,T. Snell misses free throw 2 of 2,76,99
411,4,2:11.0,Defensive rebound by J. Ayres,,76,99
412,4,2:00.0,Shooting foul by C. Bairstow (drawn by C. Joseph),,76,99
413,4,2:00.0,C. Joseph misses free throw 1 of 2,,76,99
414,4,2:00.0,Offensive rebound by Team,,76,99
415,4,2:00.0,C. Joseph makes free throw 2 of 2,,77,99
416,4,1:42.0,,C. Bairstow misses 2-pt layup from 2 ft,77,99
417,4,1:41.0,Defensive rebound by J. Ayres,,77,99
418,4,1:34.0,B. Diaw misses 2-pt layup from 2 ft,,77,99
419,4,1:32.0,,Defensive rebound by C. Bairstow,77,99
420,4,1:27.0,,N. Mirotić makes 2-pt dunk at rim (assist by E. Moore),77,101
421,4,1:07.0,J. Green makes 2-pt layup from 2 ft (assist by C. Joseph),,79,101
422,4,0:45.0,,E. Moore misses 2-pt jump shot from 15 ft,79,101
423,4,0:44.0,,Offensive rebound by C. Bairstow,79,101
424,4,0:44.0,,C. Bairstow makes 2-pt layup from 1 ft,79,103
425,4,0:44.0,,Shooting foul by J. Green (drawn by C. Bairstow),79,103
426,4,0:44.0,,C. Bairstow makes free throw 1 of 1,79,104
427,4,0:25.0,J. Ayres misses 2-pt layup from 1 ft,,79,104
428,4,0:23.0,Offensive rebound by J. Green,,79,104
429,4,0:23.0,J. Green makes 2-pt layup from 1 ft,,81,104
