,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
384,4,9:04.0,Defensive rebound by C. Brewer,,106,101
385,4,8:57.0,D. Howard makes 2-pt dunk at rim (assist by J. Smith),,108,101
386,4,8:56.0,,Dallas full timeout,108,101
387,4,8:56.0,,M. Ellis enters the game for D. Harris,108,101
388,4,8:38.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,108,101
389,4,8:37.0,Defensive rebound by D. Howard,,108,101
390,4,8:34.0,Personal foul by J. Barea (drawn by J. Smith),,108,101
391,4,8:34.0,J. Smith makes free throw 1 of 2,,109,101
392,4,8:34.0,,T. Chandler enters the game for A. Stoudemire,109,101
393,4,8:34.0,J. Smith makes free throw 2 of 2,,110,101
394,4,8:20.0,,Turnover by J. Barea (bad pass; steal by D. Howard),110,101
395,4,8:16.0,C. Brewer makes 2-pt layup from 2 ft (assist by J. Smith),,112,101
396,4,8:06.0,,Shooting foul by J. Smith (drawn by T. Chandler),112,101
397,4,8:06.0,,T. Chandler misses free throw 1 of 2,112,101
398,4,8:06.0,,Offensive rebound by Team,112,101
399,4,8:06.0,,T. Chandler misses free throw 2 of 2,112,101
400,4,8:06.0,Defensive rebound by D. Howard,,112,101
401,4,7:49.0,Turnover by J. Smith (bad pass; steal by A. Aminu),,112,101
402,4,7:40.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),112,103
403,4,7:24.0,C. Brewer misses 2-pt jump shot from 4 ft,,112,103
404,4,7:23.0,,Defensive rebound by D. Nowitzki,112,103
405,4,7:19.0,Offensive charge foul by A. Aminu (drawn by T. Ariza),,112,103
406,4,7:19.0,,Turnover by A. Aminu (offensive foul),112,103
407,4,7:01.0,J. Smith misses 3-pt jump shot from 25 ft,,112,103
408,4,7:00.0,,Defensive rebound by M. Ellis,112,103
409,4,6:54.0,,M. Ellis misses 2-pt layup from 2 ft,112,103
410,4,6:51.0,,Offensive rebound by T. Chandler,112,103
411,4,6:51.0,,T. Chandler misses 2-pt tip-in from 2 ft,112,103
412,4,6:50.0,Defensive rebound by D. Howard,,112,103
413,4,6:42.0,Houston full timeout,,112,103
414,4,6:42.0,J. Harden enters the game for J. Smith,,112,103
415,4,6:42.0,T. Jones enters the game for C. Brewer,,112,103
416,4,6:29.0,T. Jones makes 2-pt dunk at rim (assist by J. Harden),,114,103
417,4,6:03.0,,M. Ellis makes 2-pt jump shot from 17 ft,114,105
418,4,5:55.0,Personal take foul by J. Barea (drawn by D. Howard),,114,105
419,4,5:55.0,D. Howard makes free throw 1 of 2,,115,105
420,4,5:55.0,D. Howard misses free throw 2 of 2,,115,105
421,4,5:55.0,,Defensive rebound by D. Nowitzki,115,105
422,4,5:40.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by J. Barea),115,108
423,4,5:26.0,Personal take foul by T. Chandler (drawn by D. Howard),,115,108
424,4,5:26.0,D. Howard makes free throw 1 of 2,,116,108
425,4,5:26.0,J. Terry enters the game for P. Prigioni,,116,108
426,4,5:26.0,D. Howard makes free throw 2 of 2,,117,108
427,4,5:08.0,,D. Nowitzki makes 2-pt jump shot from 8 ft,117,110
428,4,4:49.0,J. Harden makes 3-pt jump shot from 24 ft,,120,110
429,4,4:31.0,,Shooting foul by J. Harden (drawn by D. Nowitzki),120,110
430,4,4:31.0,,D. Nowitzki makes free throw 1 of 2,120,111
431,4,4:31.0,,D. Nowitzki makes free throw 2 of 2,120,112
432,4,4:15.0,J. Terry misses 2-pt jump shot from 2 ft,,120,112
433,4,4:14.0,Offensive rebound by D. Howard,,120,112
434,4,4:14.0,D. Howard makes 2-pt dunk at rim,,122,112
435,4,3:54.0,,M. Ellis makes 2-pt jump shot from 8 ft,122,114
436,4,3:34.0,Turnover by J. Harden (lost ball; steal by M. Ellis),,122,114
437,4,3:30.0,,M. Ellis makes 2-pt dunk at rim (assist by D. Nowitzki),122,116
438,4,3:09.0,,Offensive charge foul by T. Ariza (drawn by M. Ellis),122,116
439,4,3:09.0,Turnover by T. Ariza (offensive foul),,122,116
440,4,3:09.0,J. Smith enters the game for T. Jones,,122,116
441,4,2:55.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,122,116
442,4,2:54.0,Defensive rebound by J. Harden,,122,116
443,4,2:40.0,J. Smith makes 2-pt jump shot from 6 ft (assist by J. Harden),,124,116
444,4,2:40.0,Shooting foul by D. Nowitzki (drawn by J. Smith),,124,116
445,4,2:40.0,Official timeout,,124,116
446,4,2:40.0,J. Smith misses free throw 1 of 1,,124,116
447,4,2:39.0,,Defensive rebound by D. Nowitzki,124,116
448,4,2:25.0,,M. Ellis misses 2-pt jump shot from 4 ft (block by D. Howard),124,116
449,4,2:24.0,,Offensive rebound by M. Ellis,124,116
450,4,2:21.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),124,119
451,4,1:53.0,T. Ariza misses 2-pt jump shot from 20 ft,,124,119
452,4,1:52.0,Offensive rebound by D. Howard,,124,119
453,4,1:51.0,Turnover by D. Howard (bad pass),,124,119
454,4,1:40.0,,M. Ellis makes 2-pt jump shot from 18 ft,124,121
455,4,1:25.0,J. Harden misses 2-pt jump shot from 9 ft,,124,121
456,4,1:23.0,Offensive rebound by D. Howard,,124,121
457,4,1:23.0,D. Howard misses 2-pt layup from 3 ft,,124,121
458,4,1:21.0,,Defensive rebound by D. Nowitzki,124,121
459,4,1:13.0,,Personal block foul by J. Smith (drawn by D. Nowitzki),124,121
460,4,1:13.0,,D. Nowitzki makes free throw 1 of 2,124,122
461,4,1:13.0,,D. Harris enters the game for J. Barea,124,122
462,4,1:13.0,,D. Nowitzki makes free throw 2 of 2,124,123
463,4,0:57.0,J. Harden makes 2-pt layup from 1 ft,,126,123
464,4,0:57.0,Shooting foul by T. Chandler (drawn by J. Harden),,126,123
465,4,0:57.0,,J. Barea enters the game for D. Harris,126,123
466,4,0:57.0,C. Brewer enters the game for J. Terry,,126,123
467,4,0:57.0,J. Harden makes free throw 1 of 1,,127,123
468,4,0:40.0,,M. Ellis misses 3-pt jump shot from 23 ft,127,123
469,4,0:39.0,,Offensive rebound by T. Chandler,127,123
470,4,0:34.0,,Shooting foul by J. Harden (drawn by D. Nowitzki),127,123
471,4,0:34.0,,D. Nowitzki makes free throw 1 of 3,127,124
472,4,0:34.0,,D. Nowitzki makes free throw 2 of 3,127,125
473,4,0:34.0,,D. Nowitzki makes free throw 3 of 3,127,126
474,4,0:34.0,Houston full timeout,,127,126
475,4,0:34.0,J. Terry enters the game for C. Brewer,,127,126
476,4,0:13.0,J. Harden makes 2-pt jump shot from 18 ft,,129,126
477,4,0:13.0,,Dallas full timeout,129,126
478,4,0:13.0,,D. Harris enters the game for A. Aminu,129,126
479,4,0:13.0,C. Brewer enters the game for J. Terry,,129,126
480,4,0:09.0,,M. Ellis makes 2-pt jump shot from 7 ft,129,128
481,4,0:07.0,Personal take foul by M. Ellis (drawn by C. Brewer),,129,128
482,4,0:07.0,C. Brewer makes free throw 1 of 2,,130,128
483,4,0:07.0,,A. Aminu enters the game for D. Harris,130,128
484,4,0:07.0,C. Brewer misses free throw 2 of 2,,130,128
485,4,0:07.0,,Defensive rebound by T. Chandler,130,128
486,4,0:07.0,,Dallas full timeout,130,128
487,4,0:07.0,,D. Harris enters the game for A. Aminu,130,128
488,4,0:00.0,,M. Ellis misses 2-pt jump shot from 20 ft,130,128
489,4,0:00.0,,Offensive rebound by J. Barea,130,128
