,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
395,4,11:39.0,,Turnover by J. Nurkić (offensive foul),84,71
396,4,11:39.0,B. Griffin misses flagrant free throw 1 of 2,,84,71
397,4,11:39.0,Offensive rebound by Team,,84,71
398,4,11:39.0,,Technical foul by Team,84,71
399,4,11:39.0,J. Redick makes technical free throw,,85,71
400,4,11:39.0,B. Griffin misses flagrant free throw 2 of 2,,85,71
401,4,11:39.0,Offensive rebound by Team,,85,71
402,4,11:29.0,Turnover by A. Rivers (lost ball; steal by G. Harris),,85,71
403,4,11:25.0,,G. Harris makes 2-pt dunk at rim,85,73
404,4,11:01.0,H. Türkoğlu makes 3-pt jump shot from 23 ft (assist by B. Griffin),,88,73
405,4,10:52.0,,Personal foul by B. Griffin (drawn by J. Nurkić),88,73
406,4,10:52.0,D. Jordan enters the game for B. Griffin,,88,73
407,4,10:41.0,,W. Chandler misses 3-pt jump shot from 26 ft,88,73
408,4,10:40.0,,Offensive rebound by J. Nurkić,88,73
409,4,10:37.0,,J. Nurkić makes 2-pt layup from 2 ft,88,75
410,4,10:10.0,H. Türkoğlu makes 3-pt jump shot from 23 ft (assist by A. Rivers),,91,75
411,4,9:57.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by W. Chandler),91,78
412,4,9:38.0,L. Hudson misses 2-pt layup at rim,,91,78
413,4,9:37.0,Offensive rebound by D. Jordan,,91,78
414,4,9:37.0,D. Jordan makes 2-pt layup from 1 ft,,93,78
415,4,9:18.0,,J. Nurkić misses 2-pt jump shot from 7 ft,93,78
416,4,9:17.0,Defensive rebound by D. Jordan,,93,78
417,4,9:06.0,Personal foul by G. Harris (drawn by H. Türkoğlu),,93,78
418,4,9:06.0,,K. Faried enters the game for G. Harris,93,78
419,4,8:59.0,A. Rivers misses 2-pt jump shot from 5 ft,,93,78
420,4,8:58.0,,Defensive rebound by K. Faried,93,78
421,4,8:56.0,,Personal foul by H. Türkoğlu (drawn by K. Faried),93,78
422,4,8:56.0,Official timeout,,93,78
423,4,8:56.0,M. Barnes enters the game for A. Rivers,,93,78
424,4,8:39.0,,Turnover by K. Faried (bad pass; steal by L. Hudson),93,78
425,4,8:25.0,L. Hudson misses 2-pt jump shot from 14 ft,,93,78
426,4,8:22.0,Offensive rebound by J. Redick,,93,78
427,4,8:18.0,H. Türkoğlu misses 3-pt jump shot from 25 ft,,93,78
428,4,8:17.0,,Defensive rebound by W. Chandler,93,78
429,4,8:05.0,,Turnover by K. Faried (lost ball; steal by H. Türkoğlu),93,78
430,4,7:44.0,M. Barnes misses 3-pt jump shot from 25 ft,,93,78
431,4,7:43.0,,Defensive rebound by K. Faried,93,78
432,4,7:43.0,Loose ball foul by H. Türkoğlu (drawn by K. Faried),,93,78
433,4,7:43.0,G. Davis enters the game for H. Türkoğlu,,93,78
434,4,7:41.0,,J. Hickson enters the game for J. Nurkić,93,78
435,4,7:24.0,,W. Chandler misses 2-pt layup from 1 ft,93,78
436,4,7:22.0,Defensive rebound by D. Jordan,,93,78
437,4,7:00.0,M. Barnes misses 3-pt jump shot from 22 ft,,93,78
438,4,6:59.0,,Defensive rebound by R. Foye,93,78
439,4,6:53.0,,Turnover by R. Foye (bad pass; steal by L. Hudson),93,78
440,4,6:42.0,J. Redick misses 2-pt jump shot from 11 ft,,93,78
441,4,6:41.0,,Defensive rebound by J. Hickson,93,78
442,4,6:31.0,,W. Barton misses 2-pt jump shot from 11 ft (block by G. Davis),93,78
443,4,6:29.0,Defensive rebound by J. Redick,,93,78
444,4,6:28.0,Personal take foul by W. Chandler (drawn by J. Redick),,93,78
445,4,6:28.0,C. Paul enters the game for L. Hudson,,93,78
446,4,6:28.0,,E. Green enters the game for W. Chandler,93,78
447,4,6:28.0,,G. Harris enters the game for K. Faried,93,78
448,4,6:28.0,,Denver full timeout,93,78
449,4,6:28.0,B. Griffin enters the game for G. Davis,,93,78
450,4,6:28.0,,K. Faried enters the game for W. Barton,93,78
451,4,6:09.0,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Jordan),,96,78
452,4,5:58.0,,Personal foul by C. Paul (drawn by G. Harris),96,78
453,4,5:52.0,,Offensive foul by G. Harris (drawn by M. Barnes),96,78
454,4,5:52.0,,Turnover by G. Harris (offensive foul),96,78
455,4,5:34.0,Turnover by B. Griffin (bad pass),,96,78
456,4,5:25.0,,R. Foye makes 3-pt jump shot from 27 ft,96,81
457,4,5:04.0,M. Barnes misses 3-pt jump shot from 23 ft,,96,81
458,4,5:03.0,,Defensive rebound by R. Foye,96,81
459,4,4:56.0,,R. Foye misses 3-pt jump shot from 26 ft,96,81
460,4,4:54.0,Defensive rebound by D. Jordan,,96,81
461,4,4:40.0,J. Redick makes 2-pt jump shot from 7 ft (assist by B. Griffin),,98,81
462,4,4:33.0,,Denver full timeout,98,81
463,4,4:14.0,,G. Harris misses 2-pt layup from 2 ft (block by D. Jordan),98,81
464,4,4:14.0,,Offensive rebound by Team,98,81
465,4,4:14.0,,J. Nurkić enters the game for J. Hickson,98,81
466,4,4:14.0,,J. Lauvergne enters the game for K. Faried,98,81
467,4,4:10.0,,J. Nurkić misses 2-pt jump shot from 4 ft (block by D. Jordan),98,81
468,4,4:10.0,Defensive rebound by C. Paul,,98,81
469,4,4:10.0,Personal foul by J. Nurkić (drawn by C. Paul),,98,81
470,4,4:10.0,C. Paul makes free throw 1 of 2,,99,81
471,4,4:10.0,,I. Clark enters the game for R. Foye,99,81
472,4,4:10.0,A. Rivers enters the game for J. Redick,,99,81
473,4,4:10.0,C. Paul makes free throw 2 of 2,,100,81
474,4,3:55.0,,J. Nurkić misses 2-pt jump shot from 20 ft,100,81
475,4,3:54.0,Defensive rebound by D. Jordan,,100,81
476,4,3:44.0,C. Paul makes 3-pt jump shot from 24 ft,,103,81
477,4,3:27.0,,E. Green makes 3-pt jump shot from 24 ft (assist by I. Clark),103,84
478,4,3:14.0,LA Clippers full timeout,,103,84
479,4,3:14.0,J. Hamilton enters the game for M. Barnes,,103,84
480,4,3:14.0,E. Udoh enters the game for B. Griffin,,103,84
481,4,3:14.0,S. Hawes enters the game for D. Jordan,,103,84
482,4,3:14.0,L. Hudson enters the game for C. Paul,,103,84
483,4,3:08.0,Offensive foul by E. Udoh (drawn by I. Clark),,103,84
484,4,3:08.0,Turnover by E. Udoh (offensive foul),,103,84
485,4,2:59.0,,Personal foul by A. Rivers (drawn by G. Harris),103,84
486,4,2:59.0,,G. Harris misses free throw 1 of 2,103,84
487,4,2:59.0,,Offensive rebound by Team,103,84
488,4,2:59.0,,G. Harris makes free throw 2 of 2,103,85
489,4,2:44.0,Personal foul by J. Nurkić (drawn by L. Hudson),,103,85
490,4,2:44.0,L. Hudson makes free throw 1 of 2,,104,85
491,4,2:44.0,L. Hudson makes free throw 2 of 2,,105,85
492,4,2:35.0,,Personal foul by J. Hamilton (drawn by I. Clark),105,85
493,4,2:35.0,,I. Clark makes free throw 1 of 2,105,86
494,4,2:35.0,,I. Clark makes free throw 2 of 2,105,87
495,4,2:25.0,Turnover by A. Rivers (bad pass),,105,87
496,4,2:04.0,,J. Nurkić misses 2-pt hook shot from 5 ft,105,87
497,4,2:01.0,Defensive rebound by J. Hamilton,,105,87
498,4,1:56.0,S. Hawes misses 3-pt jump shot from 26 ft,,105,87
499,4,1:54.0,,Defensive rebound by I. Clark,105,87
500,4,1:44.0,,I. Clark misses 2-pt jump shot from 3 ft,105,87
501,4,1:44.0,,Offensive rebound by J. Nurkić,105,87
502,4,1:43.0,,J. Nurkić misses 2-pt layup from 2 ft,105,87
503,4,1:36.0,Defensive rebound by E. Udoh,,105,87
504,4,1:22.0,J. Hamilton misses 3-pt jump shot from 25 ft,,105,87
505,4,1:21.0,,Defensive rebound by J. Lauvergne,105,87
506,4,1:15.0,,Shooting foul by J. Hamilton (drawn by J. Nurkić),105,87
507,4,1:15.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by E. Green),105,89
508,4,1:15.0,,J. Lauvergne makes free throw 1 of 1,105,90
509,4,1:02.0,Shooting foul by J. Lauvergne (drawn by A. Rivers),,105,90
510,4,1:02.0,A. Rivers misses free throw 1 of 2,,105,90
511,4,1:02.0,Offensive rebound by Team,,105,90
512,4,1:02.0,A. Rivers makes free throw 2 of 2,,106,90
513,4,0:49.0,,Turnover by J. Lauvergne (bad pass),106,90
514,4,0:41.0,Shooting foul by G. Harris (drawn by E. Udoh),,106,90
515,4,0:41.0,E. Udoh misses free throw 1 of 2,,106,90
516,4,0:41.0,Offensive rebound by Team,,106,90
517,4,0:41.0,E. Udoh makes free throw 2 of 2,,107,90
518,4,0:28.0,,J. Lauvergne makes 2-pt layup from 1 ft,107,92
519,4,0:04.0,Turnover by Team (shot clock),,107,92
520,4,0:01.0,,J. Lauvergne misses 3-pt jump shot from 46 ft,107,92
521,4,0:00.0,,Offensive rebound by Team,107,92
