,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA CLIPPERS_ACTION,CLEVELAND_SCORE,LA CLIPPERS_SCORE
392,4,7:38.0,Turnover by K. Irving (bad pass; steal by C. Paul),,107,102
393,4,7:35.0,,M. Barnes makes 2-pt dunk at rim,107,104
394,4,7:35.0,,Shooting foul by M. Dellavedova (drawn by M. Barnes),107,104
395,4,7:35.0,Official timeout,,107,104
396,4,7:35.0,,M. Barnes misses free throw 1 of 1,107,104
397,4,7:33.0,Defensive rebound by K. Irving,,107,104
398,4,7:21.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,109,104
399,4,7:05.0,,Personal foul by K. Irving (drawn by C. Paul),109,104
400,4,6:51.0,,C. Paul misses 3-pt jump shot from 26 ft,109,104
401,4,6:50.0,,Offensive rebound by Team,109,104
402,4,6:50.0,Loose ball foul by L. James (drawn by D. Jordan),,109,104
403,4,6:45.0,,J. Crawford misses 2-pt jump shot from 15 ft,109,104
404,4,6:43.0,Defensive rebound by S. Marion,,109,104
405,4,6:30.0,L. James makes 2-pt jump shot from 20 ft (assist by M. Dellavedova),,111,104
406,4,6:29.0,,LA Clippers full timeout,111,104
407,4,6:15.0,,M. Barnes misses 3-pt jump shot from 24 ft,111,104
408,4,6:13.0,Defensive rebound by K. Irving,,111,104
409,4,6:09.0,Turnover by K. Irving (offensive foul),,111,104
410,4,6:09.0,,Offensive charge foul by K. Irving (drawn by C. Paul),111,104
411,4,5:56.0,,Personal foul by L. James (drawn by B. Griffin),111,104
412,4,5:56.0,,B. Griffin makes free throw 1 of 2,111,105
413,4,5:54.0,,Loose ball foul by J. Crawford (drawn by M. Dellavedova),111,105
414,4,5:36.0,Shooting foul by B. Griffin (drawn by L. James),,111,105
415,4,5:36.0,L. James misses free throw 1 of 2,,111,105
416,4,5:36.0,Offensive rebound by Team,,111,105
417,4,5:36.0,L. James makes free throw 2 of 2,,112,105
418,4,5:28.0,,B. Griffin misses 2-pt jump shot from 18 ft,112,105
419,4,5:27.0,Defensive rebound by Team,,112,105
420,4,5:11.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,112,105
421,4,5:10.0,Offensive rebound by Team,,112,105
422,4,5:10.0,,Loose ball foul by M. Barnes (drawn by T. Mozgov),112,105
423,4,5:10.0,T. Mozgov makes free throw 1 of 2,,113,105
424,4,5:10.0,T. Mozgov makes free throw 2 of 2,,114,105
425,4,5:01.0,,B. Griffin makes 2-pt layup from 2 ft (assist by J. Crawford),114,107
426,4,4:35.0,L. James makes 3-pt jump shot from 26 ft,,117,107
427,4,4:17.0,,Shooting foul by S. Marion (drawn by M. Barnes),117,107
428,4,4:17.0,,B. Griffin makes free throw 1 of 2,117,108
429,4,4:17.0,,J. Redick enters the game for D. Jordan,117,108
430,4,4:17.0,T. Thompson enters the game for T. Mozgov,,117,108
431,4,4:17.0,,B. Griffin makes free throw 2 of 2,117,109
432,4,3:54.0,L. James misses 2-pt jump shot from 19 ft,,117,109
433,4,3:53.0,,Defensive rebound by M. Barnes,117,109
434,4,3:33.0,,B. Griffin makes 2-pt hook shot from 5 ft (assist by J. Crawford),117,111
435,4,3:07.0,K. Irving misses 2-pt jump shot from 13 ft,,117,111
436,4,3:06.0,,Defensive rebound by B. Griffin,117,111
437,4,2:49.0,,Shooting foul by S. Marion (drawn by J. Crawford),117,111
438,4,2:49.0,Cleveland full timeout,,117,111
439,4,2:49.0,,J. Crawford makes free throw 1 of 2,117,112
440,4,2:49.0,,J. Crawford makes free throw 2 of 2,117,113
441,4,2:32.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,117,113
442,4,2:31.0,Offensive rebound by M. Dellavedova,,117,113
443,4,2:28.0,Turnover by M. Dellavedova (lost ball),,117,113
444,4,2:16.0,,J. Crawford misses 2-pt jump shot from 17 ft,117,113
445,4,2:15.0,Defensive rebound by T. Thompson,,117,113
446,4,1:54.0,K. Irving makes 2-pt jump shot from 19 ft (assist by S. Marion),,119,113
447,4,1:34.0,,M. Barnes misses 2-pt layup from 2 ft,119,113
448,4,1:32.0,Defensive rebound by L. James,,119,113
449,4,1:10.0,Turnover by Team (shot clock),,119,113
450,4,0:58.0,,C. Paul makes 2-pt jump shot from 14 ft,119,115
451,4,0:47.0,Cleveland full timeout,,119,115
452,4,0:47.0,J. Smith enters the game for S. Marion,,119,115
453,4,0:46.0,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),,121,115
454,4,0:46.0,Shooting foul by J. Redick (drawn by T. Thompson),,121,115
455,4,0:46.0,T. Thompson makes free throw 1 of 1,,122,115
456,4,0:46.0,,LA Clippers full timeout,122,115
457,4,0:46.0,S. Marion enters the game for J. Smith,,122,115
458,4,0:41.0,,B. Griffin makes 2-pt layup at rim (assist by C. Paul),122,117
459,4,0:31.0,Personal take foul by B. Griffin (drawn by M. Dellavedova),,122,117
460,4,0:31.0,M. Dellavedova makes free throw 1 of 2,,123,117
461,4,0:31.0,M. Dellavedova misses free throw 2 of 2,,123,117
462,4,0:31.0,,Defensive rebound by M. Barnes,123,117
463,4,0:31.0,,LA Clippers full timeout,123,117
464,4,0:26.0,,Turnover by C. Paul (bad pass),123,117
465,4,0:18.0,Turnover by M. Dellavedova (bad pass; steal by B. Griffin),,123,117
466,4,0:15.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),123,119
467,4,0:15.0,Cleveland full timeout,,123,119
468,4,0:15.0,J. Smith enters the game for T. Thompson,,123,119
469,4,0:15.0,M. Miller enters the game for S. Marion,,123,119
470,4,0:15.0,Turnover by M. Miller (bad pass),,123,119
471,4,0:11.0,,C. Paul makes 2-pt layup from 2 ft,123,121
472,4,0:09.0,Personal take foul by B. Griffin (drawn by M. Dellavedova),,123,121
473,4,0:09.0,S. Marion enters the game for J. Smith,,123,121
474,4,0:09.0,T. Thompson enters the game for M. Miller,,123,121
475,4,0:09.0,M. Dellavedova makes free throw 1 of 2,,124,121
476,4,0:09.0,M. Dellavedova makes free throw 2 of 2,,125,121
477,4,0:05.0,,C. Paul misses 3-pt jump shot from 25 ft,125,121
478,4,0:04.0,Defensive rebound by L. James,,125,121
479,4,0:04.0,Personal foul by B. Griffin (drawn by L. James),,125,121
480,4,0:04.0,,D. Jones enters the game for B. Griffin,125,121
481,4,0:04.0,L. James makes free throw 1 of 2,,126,121
482,4,0:04.0,L. James misses free throw 2 of 2,,126,121
483,4,0:02.0,,Defensive rebound by M. Barnes,126,121
