,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
385,4,5:12.0,Shooting foul by M. Chalmers (drawn by I. Smith),,92,109
386,4,5:12.0,I. Smith makes free throw 1 of 2,,93,109
387,4,5:12.0,I. Smith misses free throw 2 of 2,,93,109
388,4,5:10.0,,Defensive rebound by M. Chalmers,93,109
389,4,5:01.0,,M. Chalmers misses 2-pt jump shot from 19 ft,93,109
390,4,5:00.0,Defensive rebound by R. Covington,,93,109
391,4,4:42.0,I. Smith misses 2-pt hook shot from 6 ft,,93,109
392,4,4:41.0,,Defensive rebound by Team,93,109
393,4,4:41.0,Loose ball foul by N. Noel (drawn by U. Haslem),,93,109
394,4,4:37.0,,Personal foul by I. Canaan (drawn by G. Dragić),93,109
395,4,4:37.0,,G. Dragić makes free throw 1 of 2,93,110
396,4,4:37.0,,G. Dragić makes free throw 2 of 2,93,111
397,4,4:23.0,N. Noel makes 2-pt layup from 2 ft (assist by I. Smith),,95,111
398,4,4:07.0,,U. Haslem makes 2-pt jump shot from 18 ft (assist by G. Dragić),95,113
399,4,4:07.0,Philadelphia full timeout,,95,113
400,4,4:07.0,H. Thompson enters the game for I. Canaan,,95,113
401,4,3:50.0,Shooting foul by J. Ennis (drawn by R. Covington),,95,113
402,4,3:50.0,R. Covington makes free throw 1 of 2,,96,113
403,4,3:50.0,R. Covington misses free throw 2 of 2,,96,113
404,4,3:49.0,,Defensive rebound by Team,96,113
405,4,3:49.0,Loose ball foul by N. Noel (drawn by C. Andersen),,96,113
406,4,3:49.0,,C. Andersen makes free throw 1 of 2,96,114
407,4,3:49.0,,C. Andersen makes free throw 2 of 2,96,115
408,4,3:30.0,R. Covington misses 3-pt jump shot from 25 ft,,96,115
409,4,3:29.0,Offensive rebound by Team,,96,115
410,4,3:29.0,,Loose ball foul by J. Ennis (drawn by L. Mbah a Moute),96,115
411,4,3:29.0,L. Mbah a Moute misses free throw 1 of 2,,96,115
412,4,3:29.0,Offensive rebound by Team,,96,115
413,4,3:29.0,,H. Walker enters the game for C. Andersen,96,115
414,4,3:29.0,,T. Johnson enters the game for G. Dragić,96,115
415,4,3:29.0,,Z. Dragić enters the game for M. Chalmers,96,115
416,4,3:29.0,L. Mbah a Moute misses free throw 2 of 2,,96,115
417,4,3:28.0,,Defensive rebound by J. Ennis,96,115
418,4,3:05.0,,T. Johnson misses 2-pt jump shot from 10 ft,96,115
419,4,3:04.0,Defensive rebound by N. Noel,,96,115
420,4,2:58.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Smith),,99,115
421,4,2:40.0,,J. Ennis misses 3-pt jump shot from 24 ft,99,115
422,4,2:39.0,Defensive rebound by I. Smith,,99,115
423,4,2:21.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,99,115
424,4,2:20.0,,Defensive rebound by T. Johnson,99,115
425,4,2:07.0,,T. Johnson misses 2-pt jump shot from 17 ft,99,115
426,4,2:06.0,Defensive rebound by L. Mbah a Moute,,99,115
427,4,1:54.0,Personal foul by Z. Dragić (drawn by H. Thompson),,99,115
428,4,1:54.0,H. Thompson makes free throw 1 of 2,,100,115
429,4,1:54.0,F. Aldemir enters the game for N. Noel,,100,115
430,4,1:54.0,J. Sampson enters the game for L. Mbah a Moute,,100,115
431,4,1:54.0,T. Frazier enters the game for R. Covington,,100,115
432,4,1:54.0,H. Thompson makes free throw 2 of 2,,101,115
433,4,1:33.0,,U. Haslem makes 2-pt layup from 1 ft (assist by T. Johnson),101,117
434,4,1:24.0,F. Aldemir makes 2-pt dunk at rim (assist by I. Smith),,103,117
435,4,1:12.0,,Turnover by U. Haslem (bad pass; steal by I. Smith),103,117
436,4,1:05.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. Frazier),,106,117
437,4,0:50.0,,T. Johnson makes 2-pt jump shot from 7 ft,106,119
438,4,0:42.0,J. Sampson misses 3-pt jump shot from 24 ft,,106,119
439,4,0:40.0,Offensive rebound by F. Aldemir,,106,119
440,4,0:40.0,F. Aldemir makes 2-pt jump shot from 3 ft,,108,119
441,4,0:26.0,,J. Ennis misses 2-pt layup from 1 ft (block by J. Sampson),108,119
442,4,0:25.0,Defensive rebound by F. Aldemir,,108,119
443,4,0:10.0,T. Frazier misses 3-pt jump shot from 24 ft,,108,119
444,4,0:09.0,,Defensive rebound by U. Haslem,108,119
