,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
393,3,0:52.0,Personal block foul by D. Arthur (drawn by R. Sessions),,75,75
394,3,0:52.0,R. Sessions makes free throw 1 of 2,,76,75
395,3,0:52.0,,Denver full timeout,76,75
396,3,0:52.0,R. Sessions makes free throw 2 of 2,,77,75
397,3,0:41.0,,Turnover by D. Gallinari (bad pass; steal by R. Evans),77,75
398,3,0:33.0,C. Landry misses 2-pt layup from 1 ft,,77,75
399,3,0:31.0,Offensive rebound by R. Evans,,77,75
400,3,0:31.0,R. Evans makes 2-pt hook shot from 1 ft,,79,75
401,3,0:24.0,,T. Lawson makes 2-pt layup from 1 ft,79,77
402,3,0:03.0,Turnover by R. Sessions (bad pass; steal by T. Lawson),,79,77
403,3,0:01.0,,D. Gallinari misses 3-pt jump shot from 53 ft,79,77
404,3,0:00.0,,Offensive rebound by Team,79,77
405,4,11:43.0,,Personal foul by R. Evans (drawn by K. Faried),79,77
406,4,11:34.0,,K. Faried misses 2-pt hook shot from 6 ft,79,77
407,4,11:32.0,Defensive rebound by R. Evans,,79,77
408,4,11:19.0,,Offensive charge foul by C. Landry (drawn by D. Gallinari),79,77
409,4,11:19.0,Turnover by C. Landry (offensive foul),,79,77
410,4,11:01.0,,R. Foye makes 2-pt jump shot from 17 ft,79,79
411,4,10:39.0,Shooting foul by R. Foye (drawn by R. Sessions),,79,79
412,4,10:39.0,R. Sessions makes free throw 1 of 2,,80,79
413,4,10:39.0,,W. Chandler enters the game for D. Gallinari,80,79
414,4,10:39.0,R. Sessions makes free throw 2 of 2,,81,79
415,4,10:25.0,,N. Robinson makes 2-pt layup from 1 ft (assist by K. Faried),81,81
416,4,10:05.0,R. Sessions misses 2-pt jump shot from 18 ft,,81,81
417,4,10:04.0,Offensive rebound by R. Evans,,81,81
418,4,9:52.0,R. McCallum misses 2-pt jump shot from 19 ft,,81,81
419,4,9:50.0,,Defensive rebound by D. Arthur,81,81
420,4,9:39.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by R. Foye),81,84
421,4,9:22.0,C. Landry makes 2-pt jump shot from 17 ft (assist by R. Sessions),,83,84
422,4,9:14.0,,W. Chandler misses 3-pt jump shot from 24 ft,83,84
423,4,9:13.0,Defensive rebound by R. Evans,,83,84
424,4,8:58.0,R. Sessions misses 2-pt layup from 3 ft,,83,84
425,4,8:57.0,,Defensive rebound by K. Faried,83,84
426,4,8:49.0,,Turnover by W. Chandler (lost ball; steal by R. Evans),83,84
427,4,8:38.0,O. Casspi makes 2-pt layup from 2 ft,,85,84
428,4,8:21.0,,D. Arthur misses 3-pt jump shot from 25 ft,85,84
429,4,8:18.0,Defensive rebound by R. Sessions,,85,84
430,4,8:15.0,Personal foul by D. Arthur (drawn by C. Landry),,85,84
431,4,8:15.0,Official timeout,,85,84
432,4,8:15.0,,A. Afflalo enters the game for D. Arthur,85,84
433,4,8:15.0,,T. Mozgov enters the game for R. Foye,85,84
434,4,8:04.0,R. Sessions makes 3-pt jump shot from 25 ft (assist by O. Casspi),,88,84
435,4,7:48.0,,Turnover by N. Robinson (lost ball),88,84
436,4,7:30.0,Turnover by R. Sessions (lost ball; steal by N. Robinson),,88,84
437,4,7:26.0,,Shooting foul by R. Evans (drawn by N. Robinson),88,84
438,4,7:26.0,,N. Robinson misses free throw 1 of 2,88,84
439,4,7:26.0,,Offensive rebound by Team,88,84
440,4,7:26.0,,N. Robinson makes free throw 2 of 2,88,85
441,4,7:14.0,O. Casspi misses 2-pt jump shot from 4 ft,,88,85
442,4,7:12.0,,Defensive rebound by T. Mozgov,88,85
443,4,7:09.0,,Personal foul by R. Evans (drawn by K. Faried),88,85
444,4,7:00.0,,T. Mozgov misses 2-pt layup at rim,88,85
445,4,6:59.0,,Offensive rebound by Team,88,85
446,4,6:59.0,,Offensive foul by T. Mozgov (drawn by C. Landry),88,85
447,4,6:59.0,,Turnover by T. Mozgov (offensive foul),88,85
448,4,6:43.0,C. Landry misses 2-pt jump shot from 11 ft,,88,85
449,4,6:42.0,,Defensive rebound by A. Afflalo,88,85
450,4,6:26.0,,W. Chandler makes 2-pt layup from 2 ft (assist by A. Afflalo),88,87
451,4,6:05.0,C. Landry makes 2-pt layup from 1 ft (assist by R. McCallum),,90,87
452,4,5:53.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by N. Robinson),90,90
453,4,5:40.0,O. Casspi misses 3-pt jump shot from 25 ft,,90,90
454,4,5:38.0,,Defensive rebound by A. Afflalo,90,90
455,4,5:32.0,,Turnover by T. Mozgov (lost ball; steal by C. Landry),90,90
456,4,5:31.0,Personal take foul by N. Robinson (drawn by R. McCallum),,90,90
457,4,5:31.0,,Denver full timeout,90,90
458,4,5:31.0,,A. Gee enters the game for T. Mozgov,90,90
459,4,5:31.0,,T. Lawson enters the game for N. Robinson,90,90
460,4,5:31.0,D. Collison enters the game for O. Casspi,,90,90
461,4,5:31.0,R. Gay enters the game for R. Evans,,90,90
462,4,5:31.0,D. Cousins enters the game for R. Sessions,,90,90
463,4,5:31.0,J. Thompson enters the game for C. Landry,,90,90
464,4,5:07.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by D. Collison),,92,90
465,4,4:52.0,,W. Chandler makes 2-pt layup from 1 ft,92,92
466,4,4:31.0,R. McCallum makes 2-pt layup from 2 ft,,94,92
467,4,4:14.0,,W. Chandler misses 3-pt jump shot from 25 ft,94,92
468,4,4:13.0,,Offensive rebound by T. Lawson,94,92
469,4,4:11.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),94,94
470,4,4:11.0,Sacramento full timeout,,94,94
471,4,3:46.0,R. Gay makes 2-pt jump shot from 7 ft (assist by D. Cousins),,96,94
472,4,3:25.0,,W. Chandler makes 2-pt layup from 1 ft,96,96
473,4,3:18.0,R. McCallum makes 2-pt layup from 1 ft (assist by J. Thompson),,98,96
474,4,3:18.0,,Denver full timeout,98,96
475,4,2:58.0,,W. Chandler misses 3-pt jump shot from 24 ft,98,96
476,4,2:57.0,,Offensive rebound by A. Gee,98,96
477,4,2:44.0,,A. Afflalo misses 3-pt jump shot from 25 ft,98,96
478,4,2:42.0,Defensive rebound by J. Thompson,,98,96
479,4,2:32.0,Personal foul by K. Faried (drawn by R. Gay),,98,96
480,4,2:32.0,O. Casspi enters the game for J. Thompson,,98,96
481,4,2:24.0,Shooting foul by A. Gee (drawn by R. Gay),,98,96
482,4,2:24.0,R. Gay makes 2-pt jump shot from 4 ft,,100,96
483,4,2:24.0,,J. McGee enters the game for A. Gee,100,96
484,4,2:24.0,J. Thompson enters the game for O. Casspi,,100,96
485,4,2:24.0,R. Gay makes free throw 1 of 1,,101,96
486,4,2:19.0,,Personal foul by R. McCallum (drawn by T. Lawson),101,96
487,4,2:13.0,,A. Afflalo misses 2-pt jump shot from 8 ft,101,96
488,4,2:12.0,,Offensive rebound by J. McGee,101,96
489,4,2:12.0,,J. McGee misses 2-pt tip-in at rim,101,96
490,4,2:10.0,,Offensive rebound by Team,101,96
491,4,2:10.0,Loose ball foul by D. Cousins (drawn by J. McGee),,101,96
492,4,2:10.0,,J. McGee makes free throw 1 of 2,101,97
493,4,2:10.0,,J. McGee makes free throw 2 of 2,101,98
494,4,1:49.0,R. McCallum misses 3-pt jump shot from 24 ft,,101,98
495,4,1:48.0,Offensive rebound by R. Gay,,101,98
496,4,1:47.0,R. McCallum misses 3-pt jump shot from 25 ft,,101,98
497,4,1:46.0,Offensive rebound by Team,,101,98
498,4,1:46.0,Turnover by Team (shot clock),,101,98
499,4,1:34.0,,Turnover by K. Faried (bad pass; steal by R. Gay),101,98
500,4,1:33.0,Personal take foul by W. Chandler (drawn by R. Gay),,101,98
501,4,1:33.0,R. Gay makes free throw 1 of 2,,102,98
502,4,1:33.0,,R. Foye enters the game for K. Faried,102,98
503,4,1:33.0,O. Casspi enters the game for J. Thompson,,102,98
504,4,1:33.0,R. Gay makes free throw 2 of 2,,103,98
505,4,1:26.0,,T. Lawson misses 2-pt layup from 2 ft,103,98
506,4,1:25.0,,Offensive rebound by J. McGee,103,98
507,4,1:24.0,,J. McGee makes 2-pt layup at rim,103,100
508,4,1:06.0,R. Gay misses 2-pt jump shot from 9 ft (block by J. McGee),,103,100
509,4,1:04.0,,Defensive rebound by W. Chandler,103,100
510,4,0:52.0,,R. Foye misses 3-pt jump shot from 25 ft,103,100
511,4,0:50.0,Defensive rebound by D. Cousins,,103,100
512,4,0:29.0,Shooting foul by A. Afflalo (drawn by D. Cousins),,103,100
513,4,0:29.0,D. Cousins makes free throw 1 of 2,,104,100
514,4,0:29.0,D. Cousins makes free throw 2 of 2,,105,100
515,4,0:29.0,,Denver full timeout,105,100
516,4,0:26.0,,Shooting foul by O. Casspi (drawn by W. Chandler),105,100
517,4,0:26.0,,W. Chandler makes free throw 1 of 3,105,101
518,4,0:26.0,,W. Chandler makes free throw 2 of 3,105,102
519,4,0:26.0,J. Thompson enters the game for O. Casspi,,105,102
520,4,0:26.0,,A. Gee enters the game for J. McGee,105,102
521,4,0:26.0,,W. Chandler makes free throw 3 of 3,105,103
522,4,0:26.0,Sacramento full timeout,,105,103
523,4,0:26.0,O. Casspi enters the game for J. Thompson,,105,103
524,4,0:23.0,Personal foul by A. Gee (drawn by R. Gay),,105,103
525,4,0:23.0,R. Gay makes free throw 1 of 2,,106,103
526,4,0:23.0,,J. McGee enters the game for A. Gee,106,103
527,4,0:23.0,,K. Faried enters the game for T. Lawson,106,103
528,4,0:23.0,J. Thompson enters the game for O. Casspi,,106,103
529,4,0:23.0,R. Gay makes free throw 2 of 2,,107,103
530,4,0:23.0,,Denver full timeout,107,103
531,4,0:23.0,,T. Lawson enters the game for J. McGee,107,103
532,4,0:23.0,O. Casspi enters the game for J. Thompson,,107,103
533,4,0:16.0,,W. Chandler misses 2-pt layup from 1 ft,107,103
534,4,0:16.0,Defensive rebound by D. Collison,,107,103
535,4,0:16.0,,Loose ball foul by T. Lawson (drawn by D. Collison),107,103
536,4,0:16.0,D. Collison makes free throw 1 of 2,,108,103
537,4,0:16.0,,J. McGee enters the game for R. Foye,108,103
538,4,0:16.0,D. Collison misses free throw 2 of 2,,108,103
539,4,0:15.0,,Defensive rebound by K. Faried,108,103
540,4,0:10.0,,J. McGee makes 2-pt dunk at rim (assist by T. Lawson),108,105
541,4,0:09.0,Personal take foul by J. McGee (drawn by D. Collison),,108,105
542,4,0:09.0,D. Collison makes free throw 1 of 2,,109,105
543,4,0:09.0,D. Collison makes free throw 2 of 2,,110,105
544,4,0:05.0,,A. Afflalo misses 3-pt jump shot from 27 ft,110,105
545,4,0:04.0,Defensive rebound by Team,,110,105
