,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
389,4,3:51.0,Defensive rebound by H. Whiteside,,84,102
390,4,3:46.0,M. Chalmers misses 3-pt jump shot from 23 ft,,84,102
391,4,3:45.0,Offensive rebound by H. Whiteside,,84,102
392,4,3:44.0,Shooting foul by T. Mozgov (drawn by L. Deng),,84,102
393,4,3:44.0,L. Deng makes free throw 1 of 2,,85,102
394,4,3:44.0,L. Deng makes free throw 2 of 2,,86,102
395,4,3:25.0,,K. Irving misses 2-pt layup from 1 ft (block by L. Deng),86,102
396,4,3:23.0,Defensive rebound by H. Whiteside,,86,102
397,4,3:13.0,L. Deng misses 2-pt layup at rim,,86,102
398,4,3:11.0,Offensive rebound by H. Whiteside,,86,102
399,4,3:11.0,H. Whiteside makes 2-pt tip-in at rim,,88,102
400,4,3:08.0,,Cleveland full timeout,88,102
401,4,3:08.0,,M. Dellavedova enters the game for I. Shumpert,88,102
402,4,2:57.0,,T. Mozgov misses 2-pt hook shot from 8 ft,88,102
403,4,2:56.0,Defensive rebound by M. Chalmers,,88,102
404,4,2:38.0,Turnover by M. Chalmers (lost ball; steal by J. Smith),,88,102
405,4,2:32.0,,K. Irving makes 2-pt layup at rim (assist by J. Smith),88,104
406,4,2:20.0,Shooting foul by T. Mozgov (drawn by C. Bosh),,88,104
407,4,2:20.0,C. Bosh makes free throw 1 of 2,,89,104
408,4,2:20.0,C. Bosh makes free throw 2 of 2,,90,104
409,4,2:07.0,,K. Irving misses 2-pt jump shot from 6 ft,90,104
410,4,2:06.0,,Offensive rebound by T. Mozgov,90,104
411,4,2:04.0,,T. Mozgov makes 2-pt dunk at rim,90,106
412,4,1:43.0,H. Whiteside misses 2-pt jump shot from 9 ft,,90,106
413,4,1:41.0,,Defensive rebound by M. Dellavedova,90,106
414,4,1:23.0,,T. Mozgov makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),90,108
415,4,1:11.0,Turnover by C. Bosh (bad pass),,90,108
416,4,1:11.0,J. Hamilton enters the game for C. Bosh,,90,108
417,4,1:11.0,T. Johnson enters the game for M. Chalmers,,90,108
418,4,1:11.0,,J. Harris enters the game for K. Irving,90,108
419,4,1:11.0,,B. Haywood enters the game for T. Mozgov,90,108
420,4,1:11.0,,J. Jones enters the game for J. Smith,90,108
421,4,1:02.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,90,110
422,4,0:51.0,H. Whiteside misses 2-pt jump shot from 14 ft,,90,110
423,4,0:50.0,,Defensive rebound by T. Thompson,90,110
424,4,0:29.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by B. Haywood),90,113
425,4,0:18.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by N. Cole),,93,113
