,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
388,4,4:31.0,Personal foul by J. Noah (drawn by B. Lopez),,94,71
389,4,4:23.0,J. Jack misses 2-pt jump shot from 21 ft (block by E. Moore),,94,71
390,4,4:21.0,,Defensive rebound by J. Noah,94,71
391,4,4:19.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Noah),94,73
392,4,3:56.0,A. Anderson misses 3-pt jump shot from 24 ft,,94,73
393,4,3:53.0,,Defensive rebound by N. Mirotić,94,73
394,4,3:45.0,,Turnover by T. Gibson (lost ball; steal by A. Anderson),94,73
395,4,3:42.0,Brooklyn full timeout,,94,73
396,4,3:42.0,,N. Mohammed enters the game for J. Noah,94,73
397,4,3:42.0,,T. Snell enters the game for J. Butler,94,73
398,4,3:27.0,B. Lopez misses 2-pt layup from 1 ft,,94,73
399,4,3:26.0,,Defensive rebound by N. Mohammed,94,73
400,4,3:07.0,,N. Mohammed misses 2-pt jump shot from 14 ft,94,73
401,4,3:06.0,Defensive rebound by J. Johnson,,94,73
402,4,2:48.0,J. Johnson misses 2-pt jump shot from 17 ft,,94,73
403,4,2:47.0,Offensive rebound by B. Lopez,,94,73
404,4,2:45.0,B. Lopez misses 2-pt layup from 1 ft,,94,73
405,4,2:44.0,,Defensive rebound by T. Snell,94,73
406,4,2:39.0,,Personal foul by M. Teletović (drawn by T. Gibson),94,73
407,4,2:39.0,,T. Gibson makes free throw 1 of 2,94,74
408,4,2:39.0,B. Davies enters the game for M. Teletović,,94,74
409,4,2:39.0,B. Bogdanović enters the game for A. Anderson,,94,74
410,4,2:39.0,D. Morris enters the game for J. Johnson,,94,74
411,4,2:39.0,J. Jordan enters the game for B. Lopez,,94,74
412,4,2:39.0,C. Jefferson enters the game for J. Jack,,94,74
413,4,2:39.0,,T. Gibson makes free throw 2 of 2,94,75
414,4,2:14.0,B. Davies misses 2-pt jump shot from 9 ft (block by T. Gibson),,94,75
415,4,2:13.0,,Defensive rebound by N. Mohammed,94,75
416,4,1:55.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by N. Mirotić),94,78
417,4,1:32.0,J. Jordan makes 2-pt jump shot from 14 ft (assist by B. Davies),,96,78
418,4,1:23.0,,N. Mirotić misses 3-pt jump shot from 25 ft,96,78
419,4,1:20.0,,Offensive rebound by T. Gibson,96,78
420,4,1:18.0,,T. Gibson misses 2-pt layup from 3 ft (block by J. Jordan),96,78
421,4,1:16.0,Defensive rebound by C. Jefferson,,96,78
422,4,0:55.0,C. Jefferson misses 2-pt jump shot from 10 ft,,96,78
423,4,0:53.0,,Defensive rebound by N. Mirotić,96,78
424,4,0:43.0,,N. Mohammed makes 2-pt layup from 2 ft (assist by E. Moore),96,80
425,4,0:23.0,D. Morris misses 2-pt layup from 1 ft,,96,80
426,4,0:22.0,,Defensive rebound by N. Mirotić,96,80
427,4,0:18.0,,N. Mirotić makes 2-pt dunk at rim (assist by T. Snell),96,82
