,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
391,4,5:55.0,A. Afflalo ejected from game,,90,86
392,4,5:55.0,G. Harris enters the game for A. Afflalo,,90,86
393,4,5:55.0,,Technical foul by Team,90,86
394,4,5:55.0,T. Lawson makes technical free throw,,91,86
395,4,5:55.0,,A. Burks makes flagrant free throw 1 of 2,91,87
396,4,5:55.0,,A. Burks makes flagrant free throw 2 of 2,91,88
397,4,5:43.0,,A. Burks misses 2-pt jump shot from 23 ft,91,88
398,4,5:41.0,Defensive rebound by T. Lawson,,91,88
399,4,5:29.0,Shooting block foul by E. Freedom (drawn by T. Lawson),,91,88
400,4,5:29.0,T. Lawson makes free throw 1 of 2,,92,88
401,4,5:29.0,T. Lawson misses free throw 2 of 2,,92,88
402,4,5:28.0,,Defensive rebound by T. Booker,92,88
403,4,5:07.0,,T. Burke misses 3-pt jump shot from 23 ft,92,88
404,4,5:05.0,Defensive rebound by T. Mozgov,,92,88
405,4,4:54.0,T. Lawson makes 2-pt jump shot from 14 ft,,94,88
406,4,4:35.0,,E. Freedom misses 2-pt jump shot from 15 ft,94,88
407,4,4:34.0,Defensive rebound by T. Lawson,,94,88
408,4,4:15.0,T. Lawson misses 2-pt jump shot from 22 ft,,94,88
409,4,4:13.0,,Defensive rebound by A. Burks,94,88
410,4,3:59.0,,Shooting foul by T. Lawson (drawn by G. Hayward),94,88
411,4,3:59.0,,G. Hayward makes free throw 1 of 2,94,89
412,4,3:59.0,,R. Gobert enters the game for E. Freedom,94,89
413,4,3:59.0,Denver full timeout,,94,89
414,4,3:59.0,,G. Hayward makes free throw 2 of 2,94,90
415,4,3:45.0,W. Chandler misses 2-pt hook shot from 3 ft,,94,90
416,4,3:44.0,,Defensive rebound by G. Hayward,94,90
417,4,3:25.0,,G. Hayward misses 2-pt layup from 2 ft,94,90
418,4,3:22.0,,Offensive rebound by A. Burks,94,90
419,4,3:19.0,,A. Burks makes 2-pt jump shot from 3 ft,94,92
420,4,3:03.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,97,92
421,4,2:48.0,,Personal foul by W. Chandler (drawn by G. Hayward),97,92
422,4,2:48.0,Official timeout,,97,92
423,4,2:48.0,D. Arthur enters the game for K. Faried,,97,92
424,4,2:48.0,,G. Hayward makes free throw 1 of 2,97,93
425,4,2:48.0,,G. Hayward makes free throw 2 of 2,97,94
426,4,2:29.0,G. Harris misses 3-pt jump shot from 25 ft,,97,94
427,4,2:28.0,,Defensive rebound by T. Booker,97,94
428,4,2:14.0,,Turnover by G. Hayward (traveling),97,94
429,4,1:58.0,T. Lawson misses 2-pt jump shot from 16 ft,,97,94
430,4,1:57.0,,Defensive rebound by A. Burks,97,94
431,4,1:50.0,,T. Burke makes 3-pt jump shot from 24 ft,97,97
432,4,1:28.0,G. Harris misses 3-pt jump shot from 25 ft,,97,97
433,4,1:28.0,,Defensive rebound by G. Hayward,97,97
434,4,1:23.0,,T. Burke misses 2-pt jump shot from 3 ft,97,97
435,4,1:23.0,Defensive rebound by Team,,97,97
436,4,1:12.0,T. Mozgov makes 2-pt hook shot from 5 ft (assist by D. Arthur),,99,97
437,4,0:54.0,,G. Hayward makes 2-pt jump shot from 9 ft,99,99
438,4,0:30.0,T. Lawson makes 2-pt jump shot from 15 ft,,101,99
439,4,0:30.0,,Utah full timeout,101,99
440,4,0:30.0,,E. Freedom enters the game for R. Gobert,101,99
441,4,0:10.0,,G. Hayward misses 2-pt jump shot from 5 ft (block by T. Mozgov),101,99
442,4,0:10.0,,Offensive rebound by Team,101,99
443,4,0:10.0,,Utah full timeout,101,99
444,4,0:10.0,,J. Ingles enters the game for T. Booker,101,99
445,4,0:06.0,,T. Burke misses 3-pt jump shot from 25 ft,101,99
446,4,0:05.0,Defensive rebound by W. Chandler,,101,99
447,4,0:05.0,Personal foul by J. Ingles (drawn by W. Chandler),,101,99
448,4,0:05.0,,R. Gobert enters the game for E. Freedom,101,99
449,4,0:05.0,,T. Booker enters the game for J. Ingles,101,99
450,4,0:05.0,Denver full timeout,,101,99
451,4,0:05.0,D. Gallinari enters the game for T. Mozgov,,101,99
452,4,0:04.0,Personal foul by T. Booker (drawn by D. Arthur),,101,99
453,4,0:04.0,D. Arthur makes free throw 1 of 2,,102,99
454,4,0:04.0,,E. Freedom enters the game for T. Burke,102,99
455,4,0:04.0,D. Arthur makes free throw 2 of 2,,103,99
456,4,0:04.0,,Utah full timeout,103,99
457,4,0:04.0,,T. Burke enters the game for T. Booker,103,99
458,4,0:04.0,,S. Novak enters the game for E. Freedom,103,99
459,4,0:04.0,,J. Ingles enters the game for R. Gobert,103,99
460,4,0:01.0,,G. Hayward misses 3-pt jump shot from 25 ft,103,99
461,4,0:00.0,,Offensive rebound by A. Burks,103,99
462,4,0:00.0,,A. Burks makes 2-pt dunk at rim,103,101
