,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
388,4,4:45.0,Defensive rebound by R. Price,,86,112
389,4,4:30.0,R. Price makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,89,112
390,4,4:10.0,,Personal foul by R. Price (drawn by T. Ennis),89,112
391,4,3:57.0,,M. Plumlee makes 2-pt jump shot from 15 ft (assist by G. Green),89,114
392,4,3:34.0,E. Davis makes 2-pt jump shot from 8 ft,,91,114
393,4,3:20.0,,G. Green misses 3-pt jump shot from 24 ft,91,114
394,4,3:18.0,Defensive rebound by R. Price,,91,114
395,4,3:07.0,W. Ellington misses 3-pt jump shot from 23 ft,,91,114
396,4,3:06.0,,Defensive rebound by A. Tolliver,91,114
397,4,2:57.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by T. Ennis),91,117
398,4,2:41.0,Shooting foul by T. Ennis (drawn by R. Price),,91,117
399,4,2:41.0,LA Lakers full timeout,,91,117
400,4,2:41.0,R. Price misses free throw 1 of 2,,91,117
401,4,2:41.0,Offensive rebound by Team,,91,117
402,4,2:41.0,R. Price makes free throw 2 of 2,,92,117
403,4,2:28.0,,S. Randolph enters the game for M. Plumlee,92,117
404,4,2:19.0,,T. Ennis misses 2-pt jump shot from 9 ft,92,117
405,4,2:18.0,Defensive rebound by E. Davis,,92,117
406,4,2:18.0,,Loose ball foul by A. Goodwin (drawn by E. Davis),92,117
407,4,2:18.0,E. Davis makes free throw 1 of 2,,93,117
408,4,2:18.0,E. Davis misses free throw 2 of 2,,93,117
409,4,2:18.0,,Defensive rebound by A. Tolliver,93,117
410,4,2:05.0,,Personal foul by E. Davis (drawn by A. Goodwin),93,117
411,4,1:55.0,,A. Goodwin misses 2-pt dunk at rim (block by E. Davis),93,117
412,4,1:52.0,Defensive rebound by J. Clarkson,,93,117
413,4,1:48.0,R. Sacre makes 2-pt jump shot from 11 ft (assist by J. Clarkson),,95,117
414,4,1:30.0,,S. Randolph makes 2-pt jump shot from 12 ft,95,119
415,4,1:17.0,W. Ellington makes 2-pt jump shot from 14 ft (assist by R. Sacre),,97,119
416,4,1:01.0,,G. Green misses 2-pt jump shot from 19 ft,97,119
417,4,0:59.0,Defensive rebound by R. Price,,97,119
418,4,0:51.0,E. Davis makes 2-pt jump shot from 4 ft (assist by R. Price),,99,119
419,4,0:39.0,,Turnover by T. Ennis (lost ball; steal by R. Price),99,119
420,4,0:35.0,R. Price misses 2-pt jump shot from 4 ft (block by T. Ennis),,99,119
421,4,0:35.0,Offensive rebound by Team,,99,119
422,4,0:24.0,R. Price misses 2-pt layup from 2 ft,,99,119
423,4,0:22.0,,Defensive rebound by A. Tolliver,99,119
