,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
380,4,10:35.0,C. Joseph misses 2-pt jump shot from 3 ft (block by K. McDaniels),,87,76
381,4,10:32.0,,Defensive rebound by K. McDaniels,87,76
382,4,10:28.0,,Turnover by K. McDaniels (lost ball; steal by K. Leonard),87,76
383,4,10:26.0,Personal foul by M. Carter-Williams (drawn by K. Leonard),,87,76
384,4,10:11.0,Shooting foul by H. Thompson (drawn by M. Belinelli),,87,76
385,4,10:11.0,M. Belinelli makes free throw 1 of 2,,88,76
386,4,10:11.0,M. Belinelli makes free throw 2 of 2,,89,76
387,4,9:57.0,,M. Carter-Williams makes 2-pt layup from 2 ft,89,78
388,4,9:57.0,,Shooting foul by K. Leonard (drawn by M. Carter-Williams),89,78
389,4,9:57.0,,M. Carter-Williams makes free throw 1 of 1,89,79
390,4,9:42.0,M. Bonner makes 2-pt hook shot from 2 ft (assist by C. Joseph),,91,79
391,4,9:26.0,,H. Sims misses 2-pt jump shot from 15 ft,91,79
392,4,9:25.0,Defensive rebound by C. Joseph,,91,79
393,4,9:15.0,M. Bonner makes 2-pt jump shot from 5 ft (assist by C. Joseph),,93,79
394,4,9:13.0,,Philadelphia full timeout,93,79
395,4,8:59.0,,M. Carter-Williams makes 2-pt jump shot from 3 ft,93,81
396,4,8:38.0,Turnover by C. Joseph (lost ball; steal by K. McDaniels),,93,81
397,4,8:32.0,,H. Thompson makes 2-pt layup from 2 ft (assist by K. McDaniels),93,83
398,4,8:12.0,M. Belinelli misses 2-pt jump shot from 16 ft,,93,83
399,4,8:10.0,,Defensive rebound by M. Carter-Williams,93,83
400,4,8:00.0,,H. Sims misses 2-pt jump shot from 7 ft,93,83
401,4,7:57.0,Defensive rebound by K. Leonard,,93,83
402,4,7:51.0,Personal foul by R. Covington (drawn by K. Leonard),,93,83
403,4,7:51.0,,A. Shved enters the game for R. Covington,93,83
404,4,7:51.0,B. Diaw enters the game for A. Baynes,,93,83
405,4,7:35.0,,Violation by K. McDaniels (def goaltending),93,83
406,4,7:35.0,C. Joseph makes 2-pt layup from 1 ft,,95,83
407,4,7:35.0,,Technical foul by K. McDaniels,95,83
408,4,7:35.0,M. Belinelli makes technical free throw,,96,83
409,4,7:35.0,,J. Sampson enters the game for K. McDaniels,96,83
410,4,7:35.0,D. Green enters the game for M. Bonner,,96,83
411,4,7:10.0,,M. Carter-Williams misses 2-pt jump shot from 21 ft,96,83
412,4,7:10.0,,Offensive rebound by Team,96,83
413,4,7:10.0,,Turnover by Team (shot clock),96,83
414,4,6:48.0,D. Green misses 2-pt jump shot from 18 ft,,96,83
415,4,6:47.0,,Defensive rebound by H. Sims,96,83
416,4,6:24.0,,H. Thompson misses 3-pt jump shot from 22 ft,96,83
417,4,6:22.0,Defensive rebound by D. Green,,96,83
418,4,6:15.0,M. Belinelli misses 3-pt jump shot from 23 ft,,96,83
419,4,6:13.0,,Defensive rebound by A. Shved,96,83
420,4,6:05.0,,A. Shved makes 2-pt layup from 2 ft,96,85
421,4,5:40.0,M. Belinelli misses 3-pt jump shot from 26 ft,,96,85
422,4,5:34.0,,Defensive rebound by M. Carter-Williams,96,85
423,4,5:29.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,96,85
424,4,5:27.0,,Offensive rebound by H. Sims,96,85
425,4,5:27.0,,H. Sims makes 2-pt layup at rim,96,87
426,4,5:25.0,San Antonio full timeout,,96,87
427,4,5:25.0,,B. Davies enters the game for H. Sims,96,87
428,4,5:25.0,,K. McDaniels enters the game for M. Carter-Williams,96,87
429,4,5:12.0,D. Green misses 3-pt jump shot from 26 ft,,96,87
430,4,5:10.0,,Defensive rebound by J. Sampson,96,87
431,4,4:56.0,,Turnover by K. McDaniels (lost ball; steal by M. Belinelli),96,87
432,4,4:53.0,K. Leonard makes 2-pt dunk at rim (assist by C. Joseph),,98,87
433,4,4:28.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by B. Davies),98,90
434,4,4:04.0,D. Green makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,101,90
435,4,3:43.0,,A. Shved makes 3-pt jump shot from 24 ft (assist by B. Davies),101,93
436,4,3:07.0,M. Belinelli misses 3-pt jump shot from 23 ft,,101,93
437,4,3:05.0,Offensive rebound by B. Diaw,,101,93
438,4,2:49.0,K. Leonard misses 3-pt jump shot from 25 ft,,101,93
439,4,2:47.0,Offensive rebound by M. Belinelli,,101,93
440,4,2:46.0,Turnover by M. Belinelli (bad pass; steal by A. Shved),,101,93
441,4,2:41.0,,Shooting foul by K. Leonard (drawn by J. Sampson),101,93
442,4,2:41.0,Official timeout,,101,93
443,4,2:41.0,,M. Carter-Williams enters the game for B. Davies,101,93
444,4,2:41.0,,H. Sims enters the game for A. Shved,101,93
445,4,2:41.0,,J. Sampson makes free throw 1 of 2,101,94
446,4,2:41.0,A. Baynes enters the game for M. Belinelli,,101,94
447,4,2:41.0,,J. Sampson misses free throw 2 of 2,101,94
448,4,2:40.0,Defensive rebound by K. Leonard,,101,94
449,4,2:26.0,Turnover by K. Leonard (bad pass),,101,94
450,4,2:26.0,,A. Shved enters the game for J. Sampson,101,94
451,4,2:12.0,,Turnover by M. Carter-Williams (lost ball),101,94
452,4,1:54.0,Personal foul by H. Thompson (drawn by B. Diaw),,101,94
453,4,1:54.0,,J. Sampson enters the game for A. Shved,101,94
454,4,1:43.0,Turnover by C. Joseph (lost ball; steal by K. McDaniels),,101,94
455,4,1:33.0,,H. Sims makes 2-pt layup from 1 ft,101,96
456,4,1:09.0,D. Green misses 2-pt jump shot from 13 ft,,101,96
457,4,1:09.0,,Defensive rebound by Team,101,96
458,4,1:09.0,Loose ball foul by A. Baynes (drawn by H. Sims),,101,96
459,4,1:09.0,,Philadelphia full timeout,101,96
460,4,1:09.0,M. Belinelli enters the game for A. Baynes,,101,96
461,4,1:09.0,,A. Shved enters the game for J. Sampson,101,96
462,4,1:01.0,,A. Shved misses 2-pt layup from 2 ft,101,96
463,4,1:00.0,Defensive rebound by M. Belinelli,,101,96
464,4,0:43.0,K. Leonard makes 2-pt layup from 1 ft,,103,96
465,4,0:43.0,Shooting foul by H. Thompson (drawn by K. Leonard),,103,96
466,4,0:43.0,K. Leonard makes free throw 1 of 1,,104,96
467,4,0:43.0,,Philadelphia full timeout,104,96
468,4,0:38.0,,M. Carter-Williams makes 2-pt jump shot from 3 ft,104,98
469,4,0:37.0,Personal foul by A. Shved (drawn by C. Joseph),,104,98
470,4,0:37.0,C. Joseph makes free throw 1 of 2,,105,98
471,4,0:37.0,C. Joseph makes free throw 2 of 2,,106,98
472,4,0:26.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft,106,100
473,4,0:24.0,Personal foul by K. McDaniels (drawn by M. Belinelli),,106,100
474,4,0:24.0,M. Belinelli misses free throw 1 of 2,,106,100
475,4,0:24.0,Offensive rebound by Team,,106,100
476,4,0:24.0,M. Belinelli makes free throw 2 of 2,,107,100
477,4,0:24.0,,Philadelphia full timeout,107,100
478,4,0:18.0,,K. McDaniels misses 3-pt jump shot from 25 ft,107,100
479,4,0:15.0,,Offensive rebound by A. Shved,107,100
480,4,0:11.0,,A. Shved misses 3-pt jump shot from 25 ft,107,100
481,4,0:10.0,,Offensive rebound by Team,107,100
482,4,0:10.0,Loose ball foul by B. Diaw (drawn by H. Sims),,107,100
483,4,0:10.0,,H. Sims misses free throw 1 of 2,107,100
484,4,0:10.0,,Offensive rebound by Team,107,100
485,4,0:10.0,,J. Sampson enters the game for A. Shved,107,100
486,4,0:10.0,,H. Sims misses free throw 2 of 2,107,100
487,4,0:09.0,Defensive rebound by C. Joseph,,107,100
488,4,0:08.0,Personal foul by M. Carter-Williams (drawn by C. Joseph),,107,100
489,4,0:08.0,C. Joseph misses free throw 1 of 2,,107,100
490,4,0:08.0,Offensive rebound by Team,,107,100
491,4,0:08.0,,A. Shved enters the game for J. Sampson,107,100
492,4,0:08.0,C. Joseph makes free throw 2 of 2,,108,100
493,4,0:03.0,,H. Sims makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),108,103
494,4,0:02.0,Personal foul by A. Shved (drawn by K. Leonard),,108,103
495,4,0:02.0,K. Leonard misses free throw 1 of 2,,108,103
496,4,0:02.0,Offensive rebound by Team,,108,103
497,4,0:02.0,K. Leonard makes free throw 2 of 2,,109,103
