,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
386,4,5:10.0,P. Mills enters the game for T. Parker,,88,83
387,4,5:10.0,,J. Redick misses technical free throw,88,83
388,4,5:10.0,Offensive rebound by Team,,88,83
389,4,4:51.0,B. Diaw misses 3-pt jump shot from 25 ft,,88,83
390,4,4:51.0,,Defensive rebound by Team,88,83
391,4,4:51.0,,Personal take foul by T. Duncan (drawn by D. Jordan),88,83
392,4,4:51.0,,D. Jordan misses free throw 1 of 2,88,83
393,4,4:51.0,,Offensive rebound by Team,88,83
394,4,4:51.0,M. Ginóbili enters the game for D. Green,,88,83
395,4,4:51.0,,D. Jordan misses free throw 2 of 2,88,83
396,4,4:48.0,,Offensive rebound by B. Griffin,88,83
397,4,4:28.0,,B. Griffin misses 2-pt jump shot from 21 ft,88,83
398,4,4:27.0,,Offensive rebound by D. Jordan,88,83
399,4,4:27.0,,D. Jordan misses 2-pt tip-in from 3 ft,88,83
400,4,4:24.0,,Offensive rebound by C. Paul,88,83
401,4,4:23.0,,Personal take foul by M. Ginóbili (drawn by D. Jordan),88,83
402,4,4:23.0,,D. Jordan misses free throw 1 of 2,88,83
403,4,4:23.0,,Offensive rebound by Team,88,83
404,4,4:23.0,,D. Jordan makes free throw 2 of 2,88,84
405,4,4:06.0,K. Leonard misses 2-pt jump shot from 6 ft,,88,84
406,4,4:05.0,,Defensive rebound by B. Griffin,88,84
407,4,4:01.0,,Personal take foul by T. Duncan (drawn by D. Jordan),88,84
408,4,4:01.0,,D. Jordan makes free throw 1 of 2,88,85
409,4,4:01.0,,D. Jordan makes free throw 2 of 2,88,86
410,4,3:52.0,Turnover by M. Ginóbili (bad pass; steal by M. Barnes),,88,86
411,4,3:52.0,,Personal take foul by M. Ginóbili (drawn by M. Barnes),88,86
412,4,3:52.0,M. Belinelli enters the game for M. Ginóbili,,88,86
413,4,3:52.0,,M. Barnes makes free throw 1 of 2,88,87
414,4,3:52.0,,M. Barnes misses free throw 2 of 2,88,87
415,4,3:51.0,Defensive rebound by B. Diaw,,88,87
416,4,3:28.0,T. Duncan misses 2-pt layup from 3 ft,,88,87
417,4,3:26.0,Offensive rebound by B. Diaw,,88,87
418,4,3:26.0,B. Diaw makes 2-pt tip-in from 2 ft,,90,87
419,4,3:17.0,,Personal foul by B. Diaw (drawn by D. Jordan),90,87
420,4,3:17.0,,D. Jordan makes free throw 1 of 2,90,88
421,4,3:17.0,,D. Jordan misses free throw 2 of 2,90,88
422,4,3:14.0,,Offensive rebound by D. Jordan,90,88
423,4,3:12.0,,Shooting foul by T. Duncan (drawn by M. Barnes),90,88
424,4,3:12.0,,M. Barnes misses free throw 1 of 2,90,88
425,4,3:12.0,,Offensive rebound by Team,90,88
426,4,3:12.0,,M. Barnes misses free throw 2 of 2,90,88
427,4,3:10.0,,Offensive rebound by M. Barnes,90,88
428,4,3:07.0,,M. Barnes misses 2-pt jump shot from 6 ft,90,88
429,4,3:05.0,,Offensive rebound by M. Barnes,90,88
430,4,3:02.0,,M. Barnes misses 2-pt layup from 1 ft (block by T. Duncan),90,88
431,4,3:00.0,Defensive rebound by P. Mills,,90,88
432,4,2:51.0,M. Belinelli misses 3-pt jump shot from 25 ft,,90,88
433,4,2:51.0,,Defensive rebound by Team,90,88
434,4,2:50.0,,Personal take foul by B. Diaw (drawn by D. Jordan),90,88
435,4,2:50.0,,D. Jordan misses free throw 1 of 2,90,88
436,4,2:50.0,,Offensive rebound by Team,90,88
437,4,2:50.0,,D. Jordan misses free throw 2 of 2,90,88
438,4,2:48.0,Defensive rebound by T. Duncan,,90,88
439,4,2:29.0,P. Mills misses 3-pt jump shot from 25 ft,,90,88
440,4,2:29.0,,Defensive rebound by C. Paul,90,88
441,4,2:23.0,,J. Redick misses 2-pt jump shot from 21 ft,90,88
442,4,2:21.0,Defensive rebound by B. Diaw,,90,88
443,4,2:07.0,Turnover by T. Duncan (bad pass; steal by J. Redick),,90,88
444,4,2:03.0,,Shooting foul by M. Belinelli (drawn by J. Redick),90,88
445,4,2:03.0,,J. Redick makes free throw 1 of 2,90,89
446,4,2:03.0,,J. Redick makes free throw 2 of 2,90,90
447,4,1:48.0,Personal foul by D. Jordan (drawn by T. Duncan),,90,90
448,4,1:36.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by T. Duncan),,92,90
449,4,1:20.0,,B. Griffin makes 2-pt layup from 2 ft,92,92
450,4,1:00.0,T. Duncan misses 2-pt hook shot from 7 ft (block by D. Jordan),,92,92
451,4,0:58.0,,Defensive rebound by J. Redick,92,92
452,4,0:50.0,,Personal foul by P. Mills (drawn by C. Paul),92,92
453,4,0:50.0,,C. Paul makes free throw 1 of 2,92,93
454,4,0:50.0,,C. Paul makes free throw 2 of 2,92,94
455,4,0:50.0,San Antonio full timeout,,92,94
456,4,0:47.0,K. Leonard misses 2-pt jump shot from 12 ft,,92,94
457,4,0:44.0,Offensive rebound by P. Mills,,92,94
458,4,0:33.0,Turnover by M. Belinelli (bad pass; steal by M. Barnes),,92,94
459,4,0:12.0,,Turnover by B. Griffin (lost ball; steal by B. Diaw),92,94
460,4,0:09.0,Shooting foul by C. Paul (drawn by P. Mills),,92,94
461,4,0:09.0,P. Mills makes free throw 1 of 2,,93,94
462,4,0:09.0,P. Mills makes free throw 2 of 2,,94,94
463,4,0:09.0,,LA Clippers full timeout,94,94
464,4,0:09.0,C. Joseph enters the game for B. Diaw,,94,94
465,4,0:09.0,D. Green enters the game for M. Belinelli,,94,94
466,4,0:09.0,,J. Crawford enters the game for D. Jordan,94,94
467,4,0:02.0,,C. Paul misses 2-pt jump shot from 19 ft,94,94
468,4,0:00.0,,Offensive rebound by B. Griffin,94,94
469,4,0:00.0,,B. Griffin misses 2-pt tip-in from 1 ft,94,94
470,4,0:00.0,,Offensive rebound by Team,94,94
471,1OT,4:35.0,,J. Redick misses 3-pt jump shot from 24 ft,94,94
472,1OT,4:34.0,Defensive rebound by D. Green,,94,94
473,1OT,4:18.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Leonard),,97,94
474,1OT,3:57.0,,B. Griffin misses 2-pt hook shot from 6 ft,97,94
475,1OT,3:56.0,,Offensive rebound by B. Griffin,97,94
476,1OT,3:56.0,,Shooting foul by K. Leonard (drawn by B. Griffin),97,94
477,1OT,3:56.0,,B. Griffin makes free throw 1 of 2,97,95
478,1OT,3:56.0,,B. Griffin makes free throw 2 of 2,97,96
479,1OT,3:46.0,P. Mills makes 2-pt jump shot from 20 ft,,99,96
480,1OT,3:22.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Redick),99,98
481,1OT,3:02.0,T. Duncan makes 2-pt hook shot from 10 ft (assist by B. Diaw),,101,98
482,1OT,2:46.0,,Turnover by C. Paul (bad pass),101,98
483,1OT,2:38.0,K. Leonard misses 2-pt jump shot from 3 ft,,101,98
484,1OT,2:36.0,,Defensive rebound by C. Paul,101,98
485,1OT,2:31.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),101,101
486,1OT,2:10.0,T. Duncan misses 2-pt jump shot from 7 ft,,101,101
487,1OT,2:08.0,,Defensive rebound by D. Jordan,101,101
488,1OT,1:56.0,,B. Griffin misses 2-pt jump shot from 5 ft,101,101
489,1OT,1:42.0,Defensive rebound by Team,,101,101
490,1OT,1:42.0,T. Duncan makes 2-pt jump shot from 13 ft (assist by B. Diaw),,103,101
491,1OT,1:42.0,,Loose ball foul by B. Griffin (drawn by B. Diaw),103,101
492,1OT,1:28.0,,M. Barnes misses 3-pt jump shot from 26 ft,103,101
493,1OT,1:26.0,Defensive rebound by K. Leonard,,103,101
494,1OT,1:24.0,P. Mills makes 2-pt layup from 1 ft (assist by K. Leonard),,105,101
495,1OT,1:24.0,,LA Clippers full timeout,105,101
496,1OT,1:11.0,,Turnover by B. Griffin (bad pass; steal by B. Diaw),105,101
497,1OT,0:57.0,K. Leonard makes 2-pt layup from 2 ft (assist by B. Diaw),,107,101
498,1OT,0:57.0,,LA Clippers full timeout,107,101
499,1OT,0:57.0,,J. Crawford enters the game for M. Barnes,107,101
500,1OT,0:45.0,,C. Paul makes 3-pt jump shot from 27 ft,107,104
501,1OT,0:20.0,T. Duncan misses 3-pt jump shot from 28 ft,,107,104
502,1OT,0:19.0,,Defensive rebound by B. Griffin,107,104
503,1OT,0:14.0,,J. Redick misses 3-pt jump shot from 28 ft,107,104
504,1OT,0:13.0,Defensive rebound by B. Diaw,,107,104
505,1OT,0:11.0,Personal take foul by C. Paul (drawn by P. Mills),,107,104
506,1OT,0:11.0,P. Mills makes free throw 1 of 2,,108,104
507,1OT,0:11.0,P. Mills makes free throw 2 of 2,,109,104
508,1OT,0:11.0,,LA Clippers full timeout,109,104
509,1OT,0:11.0,C. Joseph enters the game for P. Mills,,109,104
510,1OT,0:09.0,,Personal foul by D. Green (drawn by C. Paul),109,104
511,1OT,0:05.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),109,107
512,1OT,0:05.0,San Antonio full timeout,,109,107
513,1OT,0:05.0,P. Mills enters the game for C. Joseph,,109,107
514,1OT,0:05.0,,D. Jones enters the game for C. Paul,109,107
515,1OT,0:04.0,Personal take foul by D. Jones (drawn by P. Mills),,109,107
516,1OT,0:04.0,P. Mills makes free throw 1 of 2,,110,107
517,1OT,0:04.0,C. Joseph enters the game for T. Duncan,,110,107
518,1OT,0:04.0,,C. Paul enters the game for D. Jones,110,107
519,1OT,0:04.0,,M. Barnes enters the game for D. Jordan,110,107
520,1OT,0:04.0,P. Mills makes free throw 2 of 2,,111,107
521,1OT,0:03.0,,B. Griffin misses 3-pt jump shot from 25 ft,111,107
522,1OT,0:00.0,,Offensive rebound by Team,111,107
