,QUARTER,TIME_REMAINING,UTAH_ACTION,PHILADELPHIA_ACTION,UTAH_SCORE,PHILADELPHIA_SCORE
391,4,7:51.0,,I. Smith makes 2-pt layup from 2 ft,70,63
392,4,7:36.0,Shooting foul by J. Richardson (drawn by D. Favors),,70,63
393,4,7:36.0,D. Favors misses free throw 1 of 2,,70,63
394,4,7:36.0,Offensive rebound by Team,,70,63
395,4,7:36.0,D. Favors makes free throw 2 of 2,,71,63
396,4,7:28.0,,Personal foul by T. Burke (drawn by I. Smith),71,63
397,4,7:14.0,,J. Richardson misses 2-pt jump shot from 15 ft,71,63
398,4,7:12.0,,Offensive rebound by N. Noel,71,63
399,4,7:04.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,71,63
400,4,7:02.0,Defensive rebound by D. Favors,,71,63
401,4,6:48.0,E. Millsap misses 2-pt jump shot from 16 ft,,71,63
402,4,6:46.0,Offensive rebound by T. Booker,,71,63
403,4,6:44.0,T. Booker misses 2-pt layup at rim,,71,63
404,4,6:43.0,,Defensive rebound by I. Smith,71,63
405,4,6:36.0,,I. Smith misses 2-pt jump shot from 10 ft,71,63
406,4,6:35.0,Defensive rebound by D. Favors,,71,63
407,4,6:30.0,G. Hayward makes 2-pt layup from 1 ft (assist by T. Burke),,73,63
408,4,6:14.0,,N. Noel misses 2-pt layup from 2 ft,73,63
409,4,6:13.0,Defensive rebound by E. Millsap,,73,63
410,4,6:03.0,G. Hayward makes 2-pt jump shot from 18 ft,,75,63
411,4,6:02.0,,Philadelphia full timeout,75,63
412,4,6:02.0,R. Gobert enters the game for T. Booker,,75,63
413,4,6:02.0,,R. Covington enters the game for J. Sampson,75,63
414,4,6:02.0,,I. Canaan enters the game for I. Smith,75,63
415,4,5:44.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),75,66
416,4,5:17.0,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),,77,66
417,4,5:07.0,,Shooting foul by D. Favors (drawn by R. Covington),77,66
418,4,5:07.0,,R. Covington misses free throw 1 of 2,77,66
419,4,5:07.0,,Offensive rebound by Team,77,66
420,4,5:07.0,R. Hood enters the game for E. Millsap,,77,66
421,4,5:07.0,T. Booker enters the game for D. Favors,,77,66
422,4,5:07.0,,R. Covington makes free throw 2 of 2,77,67
423,4,4:59.0,Offensive foul by T. Booker (drawn by I. Canaan),,77,67
424,4,4:59.0,Turnover by T. Booker (offensive foul),,77,67
425,4,4:43.0,,R. Covington misses 2-pt jump shot from 6 ft,77,67
426,4,4:43.0,Defensive rebound by Team,,77,67
427,4,4:43.0,,Loose ball foul by N. Noel (drawn by G. Hayward),77,67
428,4,4:43.0,G. Hayward makes free throw 1 of 2,,78,67
429,4,4:43.0,G. Hayward makes free throw 2 of 2,,79,67
430,4,4:35.0,,J. Richardson misses 3-pt jump shot from 26 ft,79,67
431,4,4:33.0,Defensive rebound by T. Booker,,79,67
432,4,4:18.0,Shooting foul by R. Covington (drawn by R. Gobert),,79,67
433,4,4:18.0,R. Gobert makes free throw 1 of 2,,80,67
434,4,4:18.0,,H. Thompson enters the game for J. Richardson,80,67
435,4,4:18.0,R. Gobert makes free throw 2 of 2,,81,67
436,4,3:58.0,,R. Covington misses 3-pt jump shot from 24 ft,81,67
437,4,3:57.0,,Offensive rebound by N. Noel,81,67
438,4,3:46.0,,H. Thompson misses 2-pt jump shot from 17 ft,81,67
439,4,3:44.0,,Offensive rebound by R. Covington,81,67
440,4,3:43.0,,Shooting foul by R. Hood (drawn by R. Covington),81,67
441,4,3:43.0,,R. Covington makes free throw 1 of 2,81,68
442,4,3:43.0,,R. Covington makes free throw 2 of 2,81,69
443,4,3:27.0,G. Hayward misses 2-pt jump shot from 13 ft,,81,69
444,4,3:25.0,,Defensive rebound by N. Noel,81,69
445,4,3:13.0,,Personal foul by R. Gobert (drawn by R. Covington),81,69
446,4,3:13.0,,R. Covington misses free throw 1 of 2,81,69
447,4,3:13.0,,Offensive rebound by Team,81,69
448,4,3:13.0,D. Favors enters the game for T. Booker,,81,69
449,4,3:13.0,,R. Covington misses free throw 2 of 2,81,69
450,4,3:11.0,,Offensive rebound by N. Noel,81,69
451,4,3:08.0,,N. Noel misses 2-pt jump shot from 4 ft,81,69
452,4,3:07.0,Defensive rebound by T. Burke,,81,69
453,4,2:58.0,Utah full timeout,,81,69
454,4,2:58.0,,I. Smith enters the game for R. Covington,81,69
455,4,2:57.0,Turnover by R. Hood (bad pass),,81,69
456,4,2:34.0,,Turnover by L. Mbah a Moute (bad pass; steal by G. Hayward),81,69
457,4,2:32.0,Personal foul by H. Thompson (drawn by G. Hayward),,81,69
458,4,2:32.0,G. Hayward misses free throw 1 of 2,,81,69
459,4,2:32.0,Offensive rebound by Team,,81,69
460,4,2:32.0,G. Hayward makes free throw 2 of 2,,82,69
461,4,2:22.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by I. Canaan),82,72
462,4,1:56.0,Turnover by R. Hood (lost ball; steal by N. Noel),,82,72
463,4,1:51.0,,I. Canaan misses 3-pt jump shot from 27 ft,82,72
464,4,1:50.0,Defensive rebound by T. Burke,,82,72
465,4,1:26.0,G. Hayward misses 2-pt jump shot from 18 ft,,82,72
466,4,1:24.0,Offensive rebound by D. Favors,,82,72
467,4,1:23.0,D. Favors makes 2-pt layup from 1 ft,,84,72
468,4,1:13.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),84,74
469,4,1:13.0,,Technical foul by N. Noel,84,74
470,4,1:13.0,Technical foul by R. Gobert,,84,74
471,4,1:02.0,Personal foul by I. Canaan (drawn by T. Burke),,84,74
472,4,1:02.0,T. Burke misses free throw 1 of 2,,84,74
473,4,1:02.0,Offensive rebound by Team,,84,74
474,4,1:02.0,T. Burke makes free throw 2 of 2,,85,74
475,4,1:02.0,,Philadelphia full timeout,85,74
476,4,0:57.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Smith),85,77
477,4,0:50.0,Personal foul by L. Mbah a Moute (drawn by D. Favors),,85,77
478,4,0:50.0,D. Favors makes free throw 1 of 2,,86,77
479,4,0:50.0,D. Favors makes free throw 2 of 2,,87,77
480,4,0:50.0,,Philadelphia full timeout,87,77
481,4,0:45.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by I. Smith),87,80
482,4,0:36.0,Personal foul by I. Canaan (drawn by T. Burke),,87,80
483,4,0:36.0,T. Burke makes free throw 1 of 2,,88,80
484,4,0:36.0,D. Exum enters the game for R. Gobert,,88,80
485,4,0:36.0,T. Burke makes free throw 2 of 2,,89,80
486,4,0:31.0,,I. Smith misses 2-pt layup from 2 ft,89,80
487,4,0:30.0,Defensive rebound by G. Hayward,,89,80
488,4,0:08.0,T. Burke misses 2-pt jump shot from 10 ft,,89,80
489,4,0:07.0,,Defensive rebound by N. Noel,89,80
490,4,0:01.0,,I. Canaan makes 3-pt jump shot from 24 ft,89,83
