,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
393,4,7:11.0,Defensive rebound by S. Curry,,90,92
394,4,6:58.0,J. Holiday misses 3-pt jump shot from 22 ft,,90,92
395,4,6:57.0,Offensive rebound by S. Livingston,,90,92
396,4,6:49.0,S. Curry misses 2-pt jump shot from 23 ft,,90,92
397,4,6:48.0,,Defensive rebound by M. Smart,90,92
398,4,6:42.0,,M. Smart misses 2-pt jump shot from 16 ft,90,92
399,4,6:40.0,Defensive rebound by D. Green,,90,92
400,4,6:35.0,A. Iguodala misses 2-pt layup from 2 ft,,90,92
401,4,6:34.0,,Defensive rebound by J. Crowder,90,92
402,4,6:27.0,,J. Crowder misses 2-pt layup from 2 ft,90,92
403,4,6:26.0,,Offensive rebound by T. Zeller,90,92
404,4,6:26.0,,T. Zeller makes 2-pt tip-in at rim,90,94
405,4,6:19.0,Golden State full timeout,,90,94
406,4,6:19.0,,A. Bradley enters the game for T. Zeller,90,94
407,4,6:19.0,,E. Turner enters the game for M. Smart,90,94
408,4,6:19.0,,B. Bass enters the game for J. Jerebko,90,94
409,4,6:19.0,K. Thompson enters the game for J. Holiday,,90,94
410,4,6:12.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,92,94
411,4,5:50.0,,Turnover by A. Bradley (lost ball),92,94
412,4,5:38.0,K. Thompson misses 2-pt jump shot from 11 ft,,92,94
413,4,5:37.0,,Defensive rebound by J. Crowder,92,94
414,4,5:27.0,,E. Turner misses 2-pt jump shot from 17 ft,92,94
415,4,5:26.0,Defensive rebound by Team,,92,94
416,4,5:26.0,,Loose ball foul by B. Bass (drawn by A. Iguodala),92,94
417,4,5:26.0,,M. Smart enters the game for I. Thomas,92,94
418,4,5:13.0,Turnover by S. Curry (lost ball; steal by E. Turner),,92,94
419,4,5:12.0,,Personal foul by K. Thompson (drawn by A. Bradley),92,94
420,4,4:58.0,,Turnover by B. Bass (lost ball),92,94
421,4,4:42.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,94,94
422,4,4:29.0,,J. Crowder misses 3-pt jump shot from 25 ft,94,94
423,4,4:28.0,Defensive rebound by K. Thompson,,94,94
424,4,4:03.0,K. Thompson misses 2-pt jump shot from 5 ft,,94,94
425,4,4:02.0,,Defensive rebound by J. Crowder,94,94
426,4,3:54.0,,E. Turner misses 3-pt jump shot from 27 ft,94,94
427,4,3:52.0,,Offensive rebound by J. Crowder,94,94
428,4,3:47.0,,Turnover by J. Crowder (bad pass; steal by K. Thompson),94,94
429,4,3:28.0,D. Green misses 2-pt layup from 2 ft,,94,94
430,4,3:26.0,Offensive rebound by D. Green,,94,94
431,4,3:26.0,D. Green makes 2-pt tip-in at rim,,96,94
432,4,3:26.0,,Boston full timeout,96,94
433,4,3:26.0,,I. Thomas enters the game for E. Turner,96,94
434,4,3:26.0,,T. Zeller enters the game for J. Crowder,96,94
435,4,3:04.0,,Turnover by I. Thomas (bad pass; steal by A. Iguodala),96,94
436,4,2:58.0,K. Thompson misses 3-pt jump shot from 25 ft,,96,94
437,4,2:57.0,,Defensive rebound by M. Smart,96,94
438,4,2:52.0,,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),96,96
439,4,2:37.0,S. Curry makes 2-pt jump shot from 18 ft,,98,96
440,4,2:17.0,,T. Zeller misses 2-pt hook shot from 2 ft,98,96
441,4,2:16.0,Defensive rebound by A. Iguodala,,98,96
442,4,2:00.0,Turnover by S. Livingston (traveling),,98,96
443,4,2:00.0,,J. Crowder enters the game for B. Bass,98,96
444,4,1:43.0,,M. Smart makes 3-pt jump shot from 28 ft (assist by I. Thomas),98,99
445,4,1:37.0,Golden State full timeout,,98,99
446,4,1:37.0,,B. Bass enters the game for T. Zeller,98,99
447,4,1:37.0,H. Barnes enters the game for S. Livingston,,98,99
448,4,1:26.0,H. Barnes makes 2-pt layup from 1 ft (assist by K. Thompson),,100,99
449,4,1:07.0,,B. Bass misses 2-pt jump shot from 17 ft,100,99
450,4,1:06.0,,Offensive rebound by M. Smart,100,99
451,4,1:06.0,,M. Smart misses 2-pt tip-in at rim,100,99
452,4,1:05.0,,Offensive rebound by J. Crowder,100,99
453,4,0:51.0,,J. Crowder misses 2-pt jump shot from 19 ft,100,99
454,4,0:49.0,Defensive rebound by A. Iguodala,,100,99
455,4,0:37.0,Golden State full timeout,,100,99
456,4,0:26.0,A. Iguodala makes 2-pt layup from 1 ft,,102,99
457,4,0:26.0,,Boston full timeout,102,99
458,4,0:26.0,,E. Turner enters the game for B. Bass,102,99
459,4,0:26.0,,T. Zeller enters the game for M. Smart,102,99
460,4,0:19.0,,A. Bradley misses 3-pt jump shot from 22 ft,102,99
461,4,0:18.0,,Offensive rebound by I. Thomas,102,99
462,4,0:18.0,,Personal foul by D. Green (drawn by I. Thomas),102,99
463,4,0:18.0,,Boston full timeout,102,99
464,4,0:12.0,,I. Thomas makes 2-pt jump shot from 1 ft,102,101
465,4,0:11.0,Personal take foul by A. Bradley (drawn by S. Curry),,102,101
466,4,0:11.0,S. Curry makes free throw 1 of 2,,103,101
467,4,0:11.0,S. Curry makes free throw 2 of 2,,104,101
468,4,0:04.0,,I. Thomas misses 3-pt jump shot from 25 ft,104,101
469,4,0:03.0,Defensive rebound by S. Curry,,104,101
470,4,0:03.0,Personal take foul by A. Bradley (drawn by S. Curry),,104,101
471,4,0:03.0,S. Curry makes free throw 1 of 2,,105,101
472,4,0:03.0,S. Curry makes free throw 2 of 2,,106,101
473,4,0:03.0,,Turnover by J. Crowder (bad pass),106,101
