,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
377,4,4:43.0,A. Jefferson makes free throw 1 of 1,,85,74
378,4,4:26.0,,N. Vučević misses 2-pt hook shot from 8 ft,85,74
379,4,4:25.0,Defensive rebound by G. Henderson,,85,74
380,4,4:06.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,85,74
381,4,4:04.0,,Defensive rebound by N. Vučević,85,74
382,4,3:52.0,,W. Green misses 2-pt jump shot from 8 ft,85,74
383,4,3:51.0,,Offensive rebound by N. Vučević,85,74
384,4,3:46.0,,N. Vučević misses 2-pt hook shot from 6 ft,85,74
385,4,3:45.0,Defensive rebound by A. Jefferson,,85,74
386,4,3:25.0,C. Zeller misses 2-pt jump shot from 20 ft,,85,74
387,4,3:24.0,,Defensive rebound by N. Vučević,85,74
388,4,3:10.0,,N. Vučević makes 2-pt hook shot from 9 ft,85,76
389,4,3:09.0,Charlotte full timeout,,85,76
390,4,3:09.0,M. Williams enters the game for C. Zeller,,85,76
391,4,2:58.0,M. Williams makes 3-pt jump shot from 27 ft,,88,76
392,4,2:41.0,,V. Oladipo misses 2-pt layup from 2 ft,88,76
393,4,2:40.0,,Offensive rebound by V. Oladipo,88,76
394,4,2:36.0,,W. Green makes 3-pt jump shot from 26 ft (assist by V. Oladipo),88,79
395,4,2:30.0,Personal foul by V. Oladipo (drawn by M. Kidd-Gilchrist),,88,79
396,4,2:30.0,M. Kidd-Gilchrist makes free throw 1 of 2,,89,79
397,4,2:30.0,M. Kidd-Gilchrist misses free throw 2 of 2,,89,79
398,4,2:28.0,,Defensive rebound by N. Vučević,89,79
399,4,2:19.0,,B. Gordon misses 3-pt jump shot from 25 ft,89,79
400,4,2:18.0,Defensive rebound by G. Henderson,,89,79
401,4,2:01.0,G. Henderson makes 2-pt dunk at rim (assist by A. Jefferson),,91,79
402,4,1:54.0,,Turnover by W. Green (bad pass; steal by M. Williams),91,79
403,4,1:36.0,M. Williams makes 3-pt jump shot from 28 ft,,94,79
404,4,1:29.0,,W. Green misses 2-pt jump shot from 11 ft,94,79
405,4,1:28.0,Defensive rebound by M. Williams,,94,79
406,4,1:11.0,A. Jefferson misses 2-pt jump shot from 20 ft,,94,79
407,4,1:10.0,,Defensive rebound by B. Gordon,94,79
408,4,1:05.0,,Turnover by B. Gordon (bad pass),94,79
409,4,0:48.0,A. Jefferson makes 2-pt layup from 2 ft,,96,79
410,4,0:40.0,,N. Vučević makes 2-pt jump shot from 8 ft (assist by W. Green),96,81
411,4,0:20.0,A. Jefferson makes 2-pt jump shot from 14 ft,,98,81
412,4,0:14.0,,W. Green makes 2-pt layup from 2 ft,98,83
