,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
389,4,2:19.0,,C. Watson misses 3-pt jump shot from 25 ft,113,105
390,4,2:17.0,Defensive rebound by A. Anderson,,113,105
391,4,2:15.0,Turnover by A. Anderson (lost ball; steal by C. Watson),,113,105
392,4,2:13.0,,Personal foul by A. Anderson (drawn by C. Watson),113,105
393,4,1:58.0,,Turnover by D. West (lost ball),113,105
394,4,1:35.0,J. Johnson makes 2-pt jump shot from 17 ft,,115,105
395,4,1:19.0,,G. Hill makes 2-pt jump shot from 17 ft,115,107
396,4,1:00.0,J. Jack makes 2-pt jump shot from 6 ft,,117,107
397,4,1:00.0,,Indiana full timeout,117,107
398,4,1:00.0,,D. Rudež enters the game for R. Hibbert,117,107
399,4,1:00.0,T. Young enters the game for B. Lopez,,117,107
400,4,0:58.0,,G. Hill misses 3-pt jump shot from 27 ft,117,107
401,4,0:57.0,Defensive rebound by B. Bogdanović,,117,107
402,4,0:44.0,Personal take foul by G. Hill (drawn by J. Jack),,117,107
403,4,0:44.0,J. Jack makes free throw 1 of 2,,118,107
404,4,0:44.0,J. Jack makes free throw 2 of 2,,119,107
405,4,0:40.0,,C. Miles makes 2-pt layup at rim,119,109
406,4,0:39.0,Personal take foul by G. Hill (drawn by J. Jack),,119,109
407,4,0:39.0,,S. Hill enters the game for G. Hill,119,109
408,4,0:39.0,J. Jack makes free throw 1 of 2,,120,109
409,4,0:39.0,J. Jack makes free throw 2 of 2,,121,109
410,4,0:33.0,,D. Rudež makes 2-pt jump shot from 22 ft,121,111
411,4,0:32.0,Personal take foul by C. Watson (drawn by J. Jack),,121,111
412,4,0:32.0,J. Jack makes free throw 1 of 2,,122,111
413,4,0:32.0,,L. Scola enters the game for D. West,122,111
414,4,0:32.0,J. Jack makes free throw 2 of 2,,123,111
415,4,0:22.0,,C. Watson misses 3-pt jump shot from 26 ft,123,111
416,4,0:20.0,Defensive rebound by T. Young,,123,111
