,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
375,4,5:27.0,M. Harkless makes 2-pt dunk at rim (assist by E. Payton),,89,96
376,4,5:26.0,,Dallas full timeout,89,96
377,4,5:26.0,,A. Aminu enters the game for C. Parsons,89,96
378,4,5:26.0,,D. Nowitzki enters the game for C. Villanueva,89,96
379,4,5:02.0,,R. Rondo misses 2-pt jump shot from 18 ft,89,96
380,4,5:00.0,Defensive rebound by E. Payton,,89,96
381,4,4:53.0,E. Payton makes 2-pt layup from 1 ft,,91,96
382,4,4:38.0,,M. Ellis misses 2-pt jump shot from 6 ft,91,96
383,4,4:36.0,Defensive rebound by M. Harkless,,91,96
384,4,4:27.0,Turnover by K. O'Quinn (bad pass),,91,96
385,4,4:17.0,,Shooting block foul by V. Oladipo (drawn by M. Ellis),91,96
386,4,4:17.0,,M. Ellis misses free throw 1 of 2,91,96
387,4,4:17.0,,Offensive rebound by Team,91,96
388,4,4:17.0,,M. Ellis makes free throw 2 of 2,91,97
389,4,4:00.0,C. Frye misses 2-pt hook shot from 5 ft,,91,97
390,4,3:57.0,,Defensive rebound by D. Nowitzki,91,97
391,4,3:42.0,,M. Ellis misses 2-pt jump shot from 18 ft,91,97
392,4,3:41.0,Defensive rebound by E. Payton,,91,97
393,4,3:35.0,E. Payton misses 2-pt layup from 2 ft,,91,97
394,4,3:34.0,Offensive rebound by M. Harkless,,91,97
395,4,3:34.0,M. Harkless misses 2-pt tip-in from 2 ft,,91,97
396,4,3:32.0,,Defensive rebound by D. Nowitzki,91,97
397,4,3:23.0,,Turnover by R. Rondo (bad pass; steal by C. Frye),91,97
398,4,3:18.0,,Violation by A. Aminu (def goaltending),91,97
399,4,3:18.0,V. Oladipo makes 2-pt layup from 1 ft,,93,97
400,4,3:08.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Rondo),93,99
401,4,3:05.0,Orlando full timeout,,93,99
402,4,3:05.0,N. Vučević enters the game for K. O'Quinn,,93,99
403,4,2:46.0,M. Harkless makes 2-pt dunk at rim,,95,99
404,4,2:26.0,,M. Ellis makes 2-pt jump shot from 19 ft,95,101
405,4,2:10.0,E. Payton makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,98,101
406,4,1:46.0,,D. Nowitzki misses 2-pt layup from 1 ft (block by N. Vučević),98,101
407,4,1:43.0,,Offensive rebound by T. Chandler,98,101
408,4,1:42.0,,A. Aminu misses 3-pt jump shot from 25 ft,98,101
409,4,1:40.0,,Offensive rebound by D. Nowitzki,98,101
410,4,1:38.0,,Turnover by R. Rondo (lost ball),98,101
411,4,1:38.0,,R. Jefferson enters the game for D. Nowitzki,98,101
412,4,1:30.0,Offensive foul by N. Vučević (drawn by M. Ellis),,98,101
413,4,1:30.0,Turnover by N. Vučević (offensive foul),,98,101
414,4,1:30.0,,D. Nowitzki enters the game for R. Jefferson,98,101
415,4,1:07.0,,M. Ellis misses 3-pt jump shot from 25 ft,98,101
416,4,1:04.0,Defensive rebound by N. Vučević,,98,101
417,4,1:00.0,Shooting block foul by A. Aminu (drawn by E. Payton),,98,101
418,4,1:00.0,E. Payton makes free throw 1 of 2,,99,101
419,4,1:00.0,,D. Harris enters the game for R. Rondo,99,101
420,4,1:00.0,E. Payton makes free throw 2 of 2,,100,101
421,4,0:39.0,,M. Ellis misses 3-pt jump shot from 25 ft,100,101
422,4,0:38.0,Defensive rebound by E. Payton,,100,101
423,4,0:31.0,E. Payton misses 2-pt jump shot from 19 ft,,100,101
424,4,0:29.0,,Defensive rebound by D. Harris,100,101
425,4,0:29.0,,Personal foul by E. Payton (drawn by D. Harris),100,101
426,4,0:29.0,,D. Harris makes free throw 1 of 2,100,102
427,4,0:29.0,,R. Rondo enters the game for D. Nowitzki,100,102
428,4,0:29.0,,D. Harris makes free throw 2 of 2,100,103
429,4,0:29.0,Orlando full timeout,,100,103
430,4,0:26.0,V. Oladipo misses 2-pt jump shot from 4 ft (block by T. Chandler),,100,103
431,4,0:24.0,Offensive rebound by N. Vučević,,100,103
432,4,0:24.0,N. Vučević misses 2-pt layup from 1 ft,,100,103
433,4,0:22.0,,Defensive rebound by A. Aminu,100,103
434,4,0:22.0,,Personal take foul by M. Harkless (drawn by M. Ellis),100,103
435,4,0:22.0,,M. Ellis misses free throw 1 of 2,100,103
436,4,0:22.0,,Offensive rebound by Team,100,103
437,4,0:22.0,,M. Ellis makes free throw 2 of 2,100,104
438,4,0:22.0,Orlando full timeout,,100,104
439,4,0:18.0,V. Oladipo makes 2-pt jump shot from 21 ft (assist by E. Payton),,102,104
440,4,0:18.0,,Dallas full timeout,102,104
441,4,0:18.0,,J. Barea enters the game for T. Chandler,102,104
442,4,0:18.0,,C. Parsons enters the game for R. Rondo,102,104
443,4,0:18.0,,D. Nowitzki enters the game for A. Aminu,102,104
444,4,0:18.0,A. Gordon enters the game for C. Frye,,102,104
445,4,0:15.0,,Personal foul by M. Harkless (drawn by D. Harris),102,104
446,4,0:15.0,,D. Harris misses free throw 1 of 2,102,104
447,4,0:15.0,,Offensive rebound by Team,102,104
448,4,0:15.0,,T. Chandler enters the game for D. Nowitzki,102,104
449,4,0:15.0,C. Frye enters the game for A. Gordon,,102,104
450,4,0:15.0,,A. Aminu enters the game for C. Parsons,102,104
451,4,0:15.0,,R. Rondo enters the game for J. Barea,102,104
452,4,0:15.0,,D. Harris makes free throw 2 of 2,102,105
453,4,0:05.0,V. Oladipo misses 3-pt jump shot from 25 ft,,102,105
454,4,0:04.0,,Defensive rebound by A. Aminu,102,105
455,4,0:04.0,,Shooting foul by V. Oladipo (drawn by A. Aminu),102,105
456,4,0:04.0,,A. Aminu makes free throw 1 of 2,102,106
457,4,0:04.0,,A. Aminu makes free throw 2 of 2,102,107
