,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
387,4,7:19.0,N. Vučević enters the game for D. Dedmon,,83,77
388,4,7:16.0,Turnover by L. Ridnour (bad pass; steal by H. Thompson),,83,77
389,4,7:12.0,,K. McDaniels makes 2-pt layup at rim (assist by H. Thompson),83,79
390,4,6:53.0,B. Gordon misses 2-pt jump shot from 5 ft,,83,79
391,4,6:51.0,,Defensive rebound by H. Thompson,83,79
392,4,6:43.0,,T. Wroten makes 2-pt layup from 1 ft,83,81
393,4,6:35.0,Orlando full timeout,,83,81
394,4,6:23.0,L. Ridnour makes 2-pt jump shot from 19 ft,,85,81
395,4,6:05.0,,Turnover by H. Sims (3 sec),85,81
396,4,6:05.0,E. Payton enters the game for L. Ridnour,,85,81
397,4,6:05.0,T. Harris enters the game for M. Harkless,,85,81
398,4,5:44.0,N. Vučević misses 2-pt jump shot from 9 ft,,85,81
399,4,5:42.0,,Defensive rebound by H. Thompson,85,81
400,4,5:24.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,85,81
401,4,5:21.0,Defensive rebound by N. Vučević,,85,81
402,4,5:15.0,T. Harris misses 2-pt jump shot from 3 ft (block by K. McDaniels),,85,81
403,4,5:12.0,,Defensive rebound by H. Thompson,85,81
404,4,5:06.0,,Turnover by T. Wroten (palming),85,81
405,4,5:06.0,Official timeout,,85,81
406,4,4:47.0,Personal foul by H. Thompson (drawn by T. Harris),,85,81
407,4,4:38.0,B. Gordon misses 2-pt jump shot from 20 ft,,85,81
408,4,4:36.0,,Defensive rebound by L. Mbah a Moute,85,81
409,4,4:26.0,,Offensive foul by T. Wroten (drawn by N. Vučević),85,81
410,4,4:26.0,,Turnover by T. Wroten (offensive foul),85,81
411,4,4:26.0,,B. Davies enters the game for K. McDaniels,85,81
412,4,4:11.0,N. Vučević misses 2-pt jump shot from 14 ft,,85,81
413,4,4:10.0,,Defensive rebound by L. Mbah a Moute,85,81
414,4,4:02.0,,Personal foul by B. Gordon (drawn by H. Thompson),85,81
415,4,4:02.0,E. Fournier enters the game for B. Gordon,,85,81
416,4,3:47.0,,Turnover by B. Davies (lost ball; steal by T. Harris),85,81
417,4,3:42.0,E. Payton misses 2-pt layup from 2 ft,,85,81
418,4,3:40.0,,Defensive rebound by H. Thompson,85,81
419,4,3:27.0,,T. Wroten makes 2-pt layup at rim,85,83
420,4,3:05.0,Turnover by T. Harris (bad pass),,85,83
421,4,2:46.0,,Turnover by L. Mbah a Moute (lost ball; steal by E. Payton),85,83
422,4,2:42.0,E. Payton misses 2-pt layup from 2 ft (block by T. Wroten),,85,83
423,4,2:42.0,Offensive rebound by Team,,85,83
424,4,2:42.0,,Philadelphia full timeout,85,83
425,4,2:30.0,T. Harris misses 2-pt jump shot from 4 ft (block by L. Mbah a Moute),,85,83
426,4,2:27.0,,Defensive rebound by H. Sims,85,83
427,4,2:13.0,,T. Wroten makes 2-pt jump shot from 3 ft (assist by H. Sims),85,85
428,4,1:52.0,N. Vučević misses 2-pt jump shot from 17 ft,,85,85
429,4,1:50.0,,Defensive rebound by L. Mbah a Moute,85,85
430,4,1:37.0,,Shooting foul by E. Payton (drawn by T. Wroten),85,85
431,4,1:37.0,,T. Wroten makes free throw 1 of 2,85,86
432,4,1:37.0,,T. Wroten makes free throw 2 of 2,85,87
433,4,1:17.0,N. Vučević misses 2-pt hook shot from 10 ft,,85,87
434,4,1:16.0,Offensive rebound by E. Payton,,85,87
435,4,1:16.0,E. Payton makes 2-pt layup at rim,,87,87
436,4,1:08.0,,Turnover by T. Wroten (back court),87,87
437,4,0:52.0,T. Harris makes 2-pt layup from 2 ft (assist by E. Payton),,89,87
438,4,0:52.0,,Philadelphia full timeout,89,87
439,4,0:39.0,,T. Wroten misses 3-pt jump shot from 24 ft,89,87
440,4,0:37.0,,Offensive rebound by H. Sims,89,87
441,4,0:31.0,,Turnover by H. Sims (lost ball; steal by E. Payton),89,87
442,4,0:31.0,Orlando full timeout,,89,87
443,4,0:13.0,C. Frye misses 3-pt jump shot from 26 ft,,89,87
444,4,0:12.0,,Defensive rebound by Team,89,87
445,4,0:12.0,,Philadelphia full timeout,89,87
446,4,0:06.0,,Philadelphia full timeout,89,87
447,4,0:05.0,,H. Sims makes 2-pt jump shot from 21 ft (assist by L. Mbah a Moute),89,89
448,4,0:05.0,Orlando full timeout,,89,89
449,4,0:00.0,T. Harris makes 2-pt jump shot from 20 ft (assist by E. Fournier),,91,89
