,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
374,4,3:09.0,D. DeRozan makes 3-pt jump shot from 22 ft (assist by A. Johnson),,88,104
375,4,2:51.0,,K. Hinrich makes 2-pt layup from 2 ft,88,106
376,4,2:37.0,D. DeRozan misses 2-pt jump shot from 15 ft,,88,106
377,4,2:36.0,,Defensive rebound by N. Mirotić,88,106
378,4,2:20.0,,Personal foul by G. Vásquez (drawn by N. Mirotić),88,106
379,4,2:20.0,,Chicago full timeout,88,106
380,4,2:20.0,,T. Gibson enters the game for M. Dunleavy,88,106
381,4,2:20.0,,D. McDermott enters the game for J. Noah,88,106
382,4,2:20.0,L. Fields enters the game for A. Johnson,,88,106
383,4,2:20.0,J. Johnson enters the game for D. DeRozan,,88,106
384,4,2:20.0,J. Valančiūnas enters the game for T. Hansbrough,,88,106
385,4,2:20.0,,N. Mirotić makes free throw 1 of 2,88,107
386,4,2:20.0,,N. Mirotić makes free throw 2 of 2,88,108
387,4,1:58.0,T. Ross misses 2-pt jump shot from 21 ft,,88,108
388,4,1:57.0,,Defensive rebound by N. Mirotić,88,108
389,4,1:44.0,,N. Mirotić misses 3-pt jump shot from 23 ft,88,108
390,4,1:43.0,Defensive rebound by J. Valančiūnas,,88,108
391,4,1:25.0,G. Vásquez misses 2-pt layup from 2 ft,,88,108
392,4,1:24.0,,Defensive rebound by T. Gibson,88,108
393,4,1:04.0,,D. McDermott misses 3-pt jump shot from 24 ft,88,108
394,4,1:02.0,Defensive rebound by L. Fields,,88,108
395,4,0:56.0,Personal foul by T. Gibson (drawn by J. Valančiūnas),,88,108
396,4,0:56.0,J. Valančiūnas makes free throw 1 of 2,,89,108
397,4,0:56.0,,N. Mohammed enters the game for N. Mirotić,89,108
398,4,0:56.0,,C. Bairstow enters the game for K. Hinrich,89,108
399,4,0:56.0,,E. Moore enters the game for T. Snell,89,108
400,4,0:56.0,J. Valančiūnas makes free throw 2 of 2,,90,108
401,4,0:35.0,,E. Moore misses 2-pt jump shot from 21 ft,90,108
402,4,0:34.0,Defensive rebound by J. Valančiūnas,,90,108
403,4,0:21.0,Shooting foul by D. McDermott (drawn by J. Valančiūnas),,90,108
404,4,0:21.0,J. Valančiūnas makes free throw 1 of 2,,91,108
405,4,0:21.0,J. Valančiūnas makes free throw 2 of 2,,92,108
