,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
389,4,2:22.0,,L. Galloway misses 3-pt jump shot from 25 ft,71,90
390,4,2:21.0,Defensive rebound by E. Davis,,71,90
391,4,2:06.0,W. Johnson makes 2-pt jump shot from 22 ft (assist by E. Davis),,73,90
392,4,1:44.0,,Turnover by T. Hardaway (lost ball),73,90
393,4,1:44.0,,L. Thomas enters the game for L. Amundson,73,90
394,4,1:32.0,E. Davis makes 2-pt layup from 3 ft,,75,90
395,4,1:20.0,,S. Larkin makes 2-pt layup from 1 ft,75,92
396,4,1:09.0,J. Clarkson makes 2-pt layup at rim,,77,92
397,4,0:49.0,,Q. Acy misses 2-pt jump shot from 13 ft,77,92
398,4,0:48.0,Defensive rebound by W. Johnson,,77,92
399,4,0:33.0,Turnover by W. Johnson (bad pass),,77,92
400,4,0:16.0,,Q. Acy misses 2-pt layup from 1 ft,77,92
401,4,0:15.0,Defensive rebound by W. Johnson,,77,92
402,4,0:09.0,W. Ellington misses 3-pt jump shot from 26 ft,,77,92
403,4,0:08.0,Offensive rebound by W. Johnson,,77,92
404,4,0:06.0,W. Johnson misses 2-pt jump shot from 14 ft,,77,92
405,4,0:03.0,Offensive rebound by Team,,77,92
406,4,0:00.0,J. Clarkson makes 3-pt jump shot from 24 ft,,80,92
