,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
386,4,4:38.0,,C. Jefferson makes free throw 2 of 2,71,101
387,4,4:24.0,M. Webster misses 3-pt jump shot from 24 ft,,71,101
388,4,4:23.0,,Defensive rebound by C. Jefferson,71,101
389,4,4:14.0,,Offensive foul by M. Plumlee (drawn by R. Sessions),71,101
390,4,4:14.0,,Turnover by M. Plumlee (offensive foul),71,101
391,4,4:14.0,W. Bynum enters the game for R. Sessions,,71,101
392,4,4:05.0,O. Porter makes 2-pt layup from 2 ft (assist by W. Bynum),,73,101
393,4,3:54.0,,Shooting foul by D. Blair (drawn by B. Bogdanović),73,101
394,4,3:54.0,,B. Bogdanović makes free throw 1 of 2,73,102
395,4,3:54.0,,J. Jordan enters the game for M. Plumlee,73,102
396,4,3:54.0,,B. Bogdanović makes free throw 2 of 2,73,103
397,4,3:40.0,Turnover by W. Bynum (bad pass; steal by D. Morris),,73,103
398,4,3:29.0,,M. Brown misses 3-pt jump shot from 25 ft,73,103
399,4,3:28.0,,Offensive rebound by C. Jefferson,73,103
400,4,3:26.0,,Personal foul by K. Humphries (drawn by C. Jefferson),73,103
401,4,3:26.0,,C. Jefferson makes free throw 1 of 2,73,104
402,4,3:26.0,,E. Clark enters the game for B. Bogdanović,73,104
403,4,3:26.0,,C. Jefferson makes free throw 2 of 2,73,105
404,4,3:13.0,O. Porter makes 3-pt jump shot from 24 ft (assist by W. Bynum),,76,105
405,4,2:59.0,,D. Morris makes 2-pt jump shot from 13 ft,76,107
406,4,2:48.0,O. Porter misses 3-pt jump shot from 25 ft,,76,107
407,4,2:47.0,,Defensive rebound by D. Morris,76,107
408,4,2:30.0,,M. Brown makes 2-pt layup from 2 ft (assist by E. Clark),76,109
409,4,2:30.0,,Shooting foul by D. Blair (drawn by M. Brown),76,109
410,4,2:30.0,Official timeout,,76,109
411,4,2:30.0,,M. Brown makes free throw 1 of 1,76,110
412,4,2:18.0,K. Humphries misses 2-pt jump shot from 19 ft,,76,110
413,4,2:17.0,Offensive rebound by Team,,76,110
414,4,2:17.0,,Loose ball foul by C. Jefferson (drawn by D. Blair),76,110
415,4,2:06.0,M. Webster misses 3-pt jump shot from 25 ft,,76,110
416,4,2:05.0,Offensive rebound by D. Blair,,76,110
417,4,2:03.0,D. Blair misses 2-pt layup at rim,,76,110
418,4,2:02.0,,Defensive rebound by C. Jefferson,76,110
419,4,1:45.0,,M. Brown makes 2-pt jump shot from 10 ft,76,112
420,4,1:40.0,Personal foul by D. Morris (drawn by W. Bynum),,76,112
421,4,1:40.0,W. Bynum misses free throw 1 of 2,,76,112
422,4,1:40.0,Offensive rebound by Team,,76,112
423,4,1:40.0,W. Bynum makes free throw 2 of 2,,77,112
424,4,1:24.0,,J. Jordan misses 2-pt jump shot from 9 ft,77,112
425,4,1:23.0,Defensive rebound by K. Humphries,,77,112
426,4,1:15.0,Turnover by M. Webster (bad pass; steal by M. Brown),,77,112
427,4,1:07.0,,E. Clark makes 3-pt jump shot from 25 ft (assist by D. Morris),77,115
428,4,0:52.0,Personal foul by C. Jefferson (drawn by M. Webster),,77,115
429,4,0:52.0,M. Webster makes free throw 1 of 2,,78,115
430,4,0:52.0,M. Webster misses free throw 2 of 2,,78,115
431,4,0:52.0,Offensive rebound by K. Humphries,,78,115
432,4,0:49.0,W. Bynum misses 3-pt jump shot from 24 ft,,78,115
433,4,0:47.0,,Defensive rebound by E. Clark,78,115
434,4,0:35.0,,Turnover by D. Morris (lost ball; steal by D. Blair),78,115
435,4,0:32.0,K. Humphries makes 2-pt dunk at rim (assist by M. Webster),,80,115
436,4,0:08.0,,D. Morris misses 2-pt layup from 1 ft,80,115
437,4,0:07.0,,Offensive rebound by J. Jordan,80,115
438,4,0:06.0,,Shooting foul by D. Blair (drawn by J. Jordan),80,115
439,4,0:06.0,,J. Jordan makes free throw 1 of 2,80,116
440,4,0:06.0,,J. Jordan makes free throw 2 of 2,80,117
