,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
392,4,9:42.0,,T. Jones misses 2-pt jump shot from 6 ft (block by J. Sullinger),65,84
393,4,9:40.0,Defensive rebound by E. Turner,,65,84
394,4,9:34.0,M. Thornton misses 2-pt layup from 2 ft,,65,84
395,4,9:33.0,Offensive rebound by J. Sullinger,,65,84
396,4,9:33.0,J. Sullinger makes 2-pt tip-in from 1 ft,,67,84
397,4,9:13.0,,Shooting foul by J. Sullinger (drawn by D. Howard),67,84
398,4,9:13.0,,D. Howard misses free throw 1 of 2,67,84
399,4,9:13.0,,Offensive rebound by Team,67,84
400,4,9:13.0,,T. Ariza enters the game for I. Canaan,67,84
401,4,9:13.0,,D. Howard misses free throw 2 of 2,67,84
402,4,9:13.0,Defensive rebound by R. Rondo,,67,84
403,4,9:06.0,E. Turner misses 2-pt layup at rim,,67,84
404,4,9:04.0,Offensive rebound by M. Thornton,,67,84
405,4,9:03.0,M. Thornton misses 2-pt layup from 1 ft,,67,84
406,4,9:00.0,,Defensive rebound by Team,67,84
407,4,8:38.0,,T. Jones makes 2-pt layup from 2 ft (assist by D. Howard),67,86
408,4,8:38.0,,Shooting foul by J. Sullinger (drawn by T. Jones),67,86
409,4,8:38.0,,Houston full timeout,67,86
410,4,8:38.0,,T. Jones makes free throw 1 of 1,67,87
411,4,8:22.0,M. Thornton makes 2-pt layup from 1 ft (assist by J. Sullinger),,69,87
412,4,8:09.0,,J. Terry misses 3-pt jump shot from 23 ft,69,87
413,4,8:08.0,Defensive rebound by E. Turner,,69,87
414,4,8:03.0,R. Rondo makes 2-pt layup at rim,,71,87
415,4,7:41.0,,D. Howard makes 2-pt hook shot from 4 ft,71,89
416,4,7:23.0,M. Thornton misses 2-pt layup from 2 ft (block by T. Jones),,71,89
417,4,7:22.0,,Defensive rebound by K. Papanikolaou,71,89
418,4,7:18.0,,Turnover by K. Papanikolaou (bad pass; steal by B. Bass),71,89
419,4,7:13.0,M. Thornton misses 3-pt jump shot from 26 ft,,71,89
420,4,7:13.0,Offensive rebound by Team,,71,89
421,4,7:13.0,,Loose ball foul by T. Ariza (drawn by B. Bass),71,89
422,4,7:13.0,A. Bradley enters the game for B. Bass,,71,89
423,4,7:13.0,J. Green enters the game for E. Turner,,71,89
424,4,7:05.0,J. Green misses 2-pt jump shot from 6 ft,,71,89
425,4,7:03.0,,Defensive rebound by T. Ariza,71,89
426,4,6:53.0,,T. Jones misses 2-pt jump shot from 18 ft,71,89
427,4,6:52.0,Defensive rebound by R. Rondo,,71,89
428,4,6:44.0,R. Rondo misses 2-pt jump shot from 15 ft,,71,89
429,4,6:43.0,,Defensive rebound by D. Howard,71,89
430,4,6:26.0,,T. Ariza makes 2-pt layup from 2 ft (assist by K. Papanikolaou),71,91
431,4,6:08.0,M. Thornton misses 2-pt jump shot from 5 ft (block by J. Terry),,71,91
432,4,6:06.0,,Defensive rebound by T. Jones,71,91
433,4,5:50.0,,D. Howard makes 2-pt dunk at rim,71,93
434,4,5:47.0,Technical foul by J. Sullinger,,71,93
435,4,5:47.0,,Houston full timeout,71,93
436,4,5:47.0,T. Zeller enters the game for J. Sullinger,,71,93
437,4,5:47.0,J. Young enters the game for R. Rondo,,71,93
438,4,5:47.0,E. Turner enters the game for M. Thornton,,71,93
439,4,5:47.0,,D. Motiejūnas enters the game for D. Howard,71,93
440,4,5:47.0,,J. Terry makes technical free throw,71,94
441,4,5:41.0,Personal foul by J. Terry (drawn by J. Young),,71,94
442,4,5:37.0,J. Green misses 2-pt layup from 1 ft,,71,94
443,4,5:35.0,,Defensive rebound by T. Jones,71,94
444,4,5:24.0,,T. Jones makes 2-pt jump shot from 5 ft,71,96
445,4,5:08.0,E. Turner makes 2-pt dunk at rim (assist by T. Zeller),,73,96
446,4,4:55.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Terry),73,99
447,4,4:36.0,E. Turner makes 2-pt dunk at rim (assist by J. Green),,75,99
448,4,4:23.0,,T. Ariza misses 2-pt jump shot from 21 ft,75,99
449,4,4:20.0,Defensive rebound by T. Zeller,,75,99
450,4,4:10.0,J. Green makes 3-pt jump shot from 27 ft (assist by E. Turner),,78,99
451,4,3:53.0,,T. Jones makes 2-pt dunk at rim (assist by K. Papanikolaou),78,101
452,4,3:39.0,J. Green misses 3-pt jump shot from 25 ft,,78,101
453,4,3:39.0,,Defensive rebound by Team,78,101
454,4,3:39.0,M. Smart enters the game for A. Bradley,,78,101
455,4,3:39.0,,I. Canaan enters the game for T. Ariza,78,101
456,4,3:39.0,,J. Dorsey enters the game for T. Jones,78,101
457,4,3:39.0,,T. Daniels enters the game for J. Terry,78,101
458,4,3:39.0,,N. Johnson enters the game for D. Motiejūnas,78,101
459,4,3:39.0,,D. Motiejūnas enters the game for K. Papanikolaou,78,101
460,4,3:24.0,,Personal foul by J. Green (drawn by D. Motiejūnas),78,101
461,4,3:24.0,K. Olynyk enters the game for J. Green,,78,101
462,4,3:24.0,P. Pressey enters the game for E. Turner,,78,101
463,4,3:17.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),78,104
464,4,3:03.0,Shooting foul by D. Motiejūnas (drawn by M. Smart),,78,104
465,4,3:03.0,M. Smart makes free throw 1 of 2,,79,104
466,4,3:03.0,M. Smart makes free throw 2 of 2,,80,104
467,4,2:49.0,,Turnover by I. Canaan (bad pass; steal by K. Olynyk),80,104
468,4,2:45.0,J. Young makes 2-pt layup from 3 ft,,82,104
469,4,2:45.0,Shooting foul by N. Johnson (drawn by J. Young),,82,104
470,4,2:45.0,Boston full timeout,,82,104
471,4,2:45.0,J. Young misses free throw 1 of 1,,82,104
472,4,2:45.0,,Defensive rebound by D. Motiejūnas,82,104
473,4,2:31.0,,D. Motiejūnas misses 2-pt layup from 2 ft (block by T. Zeller),82,104
474,4,2:28.0,,Offensive rebound by I. Canaan,82,104
475,4,2:19.0,,I. Canaan misses 3-pt jump shot from 26 ft,82,104
476,4,2:17.0,Defensive rebound by J. Young,,82,104
477,4,1:59.0,M. Smart misses 3-pt jump shot from 26 ft,,82,104
478,4,1:58.0,,Defensive rebound by N. Johnson,82,104
479,4,1:52.0,,N. Johnson misses 2-pt layup from 2 ft (block by J. Young),82,104
480,4,1:50.0,Defensive rebound by M. Smart,,82,104
481,4,1:44.0,J. Young makes 2-pt layup from 1 ft (assist by M. Smart),,84,104
482,4,1:32.0,,Turnover by T. Daniels (bad pass; steal by K. Olynyk),84,104
483,4,1:27.0,K. Olynyk makes 2-pt layup from 1 ft (assist by P. Pressey),,86,104
484,4,1:14.0,,T. Daniels misses 3-pt jump shot from 25 ft,86,104
485,4,1:13.0,,Offensive rebound by Team,86,104
486,4,1:04.0,,J. Dorsey misses 2-pt hook shot from 3 ft,86,104
487,4,1:02.0,Defensive rebound by K. Olynyk,,86,104
488,4,0:57.0,M. Smart misses 3-pt jump shot from 25 ft,,86,104
489,4,0:56.0,,Defensive rebound by D. Motiejūnas,86,104
490,4,0:46.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,86,104
491,4,0:44.0,Defensive rebound by Team,,86,104
492,4,0:44.0,Personal foul by J. Dorsey (drawn by T. Zeller),,86,104
493,4,0:44.0,T. Zeller makes free throw 1 of 2,,87,104
494,4,0:44.0,T. Zeller makes free throw 2 of 2,,88,104
495,4,0:27.0,,I. Canaan misses 2-pt layup from 4 ft,88,104
496,4,0:25.0,Defensive rebound by T. Zeller,,88,104
497,4,0:20.0,J. Young makes 2-pt layup from 1 ft (assist by P. Pressey),,90,104
