,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
392,4,2:34.0,,Cleveland full timeout,71,102
393,4,2:23.0,Personal foul by L. Amundson (drawn by A. Nicholson),,71,102
394,4,2:09.0,E. Payton makes 3-pt jump shot from 24 ft (assist by A. Nicholson),,74,102
395,4,1:52.0,,J. Jones misses 3-pt jump shot from 25 ft,74,102
396,4,1:51.0,,Offensive rebound by L. Amundson,74,102
397,4,1:39.0,,L. Amundson makes 2-pt jump shot from 7 ft (assist by J. Jones),74,104
398,4,1:20.0,D. Dedmon misses 2-pt jump shot from 16 ft,,74,104
399,4,1:19.0,,Defensive rebound by J. Jones,74,104
400,4,0:58.0,,W. Cherry misses 3-pt jump shot from 27 ft,74,104
401,4,0:57.0,Defensive rebound by D. Dedmon,,74,104
402,4,0:45.0,D. Dedmon misses 2-pt jump shot from 4 ft (block by B. Haywood),,74,104
403,4,0:45.0,Offensive rebound by Team,,74,104
404,4,0:42.0,M. Harkless misses 2-pt jump shot from 15 ft,,74,104
405,4,0:40.0,,Defensive rebound by Team,74,104
406,4,0:40.0,Loose ball foul by D. Dedmon (drawn by L. Amundson),,74,104
407,4,0:30.0,,Shooting foul by V. Oladipo (drawn by D. Waiters),74,104
408,4,0:30.0,,D. Waiters makes free throw 1 of 2,74,105
409,4,0:30.0,,D. Waiters makes free throw 2 of 2,74,106
410,4,0:14.0,M. Harkless misses 2-pt jump shot from 18 ft,,74,106
411,4,0:13.0,,Defensive rebound by J. Jones,74,106
