,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
380,4,2:29.0,Defensive rebound by Z. Randolph,,84,88
381,4,2:12.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,87,88
382,4,1:52.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Evans),87,91
383,4,1:40.0,M. Gasol misses 2-pt layup from 2 ft (block by Ö. Aşık),,87,91
384,4,1:37.0,Offensive rebound by T. Allen,,87,91
385,4,1:37.0,Personal foul by A. Davis (drawn by T. Allen),,87,91
386,4,1:37.0,T. Allen misses free throw 1 of 2,,87,91
387,4,1:37.0,Offensive rebound by Team,,87,91
388,4,1:37.0,,A. Ajinça enters the game for Ö. Aşık,87,91
389,4,1:37.0,T. Allen makes free throw 2 of 2,,88,91
390,4,1:17.0,,A. Ajinça misses 2-pt layup from 2 ft (block by M. Gasol),88,91
391,4,1:15.0,Defensive rebound by J. Green,,88,91
392,4,1:05.0,Turnover by T. Allen (lost ball),,88,91
393,4,1:05.0,,New Orleans full timeout,88,91
394,4,0:45.0,,Turnover by A. Ajinça (lost ball; steal by J. Green),88,91
395,4,0:27.0,Personal foul by T. Evans (drawn by J. Green),,88,91
396,4,0:27.0,J. Green misses free throw 1 of 2,,88,91
397,4,0:27.0,Offensive rebound by Team,,88,91
398,4,0:27.0,,Ö. Aşık enters the game for A. Ajinça,88,91
399,4,0:27.0,,Q. Pondexter enters the game for E. Gordon,88,91
400,4,0:27.0,J. Green makes free throw 2 of 2,,89,91
401,4,0:27.0,,New Orleans full timeout,89,91
402,4,0:27.0,N. Calathes enters the game for Z. Randolph,,89,91
403,4,0:27.0,,E. Gordon enters the game for Ö. Aşık,89,91
404,4,0:25.0,,Personal foul by J. Green (drawn by E. Gordon),89,91
405,4,0:25.0,,E. Gordon makes free throw 1 of 2,89,92
406,4,0:25.0,,Ö. Aşık enters the game for Q. Pondexter,89,92
407,4,0:25.0,Z. Randolph enters the game for T. Allen,,89,92
408,4,0:25.0,,E. Gordon makes free throw 2 of 2,89,93
409,4,0:25.0,Memphis full timeout,,89,93
410,4,0:25.0,C. Lee enters the game for N. Calathes,,89,93
411,4,0:13.0,M. Conley misses 3-pt jump shot from 25 ft,,89,93
412,4,0:13.0,,Defensive rebound by Team,89,93
413,4,0:11.0,,Personal take foul by C. Lee (drawn by T. Evans),89,93
414,4,0:11.0,,T. Evans makes free throw 1 of 2,89,94
415,4,0:11.0,,T. Evans misses free throw 2 of 2,89,94
416,4,0:10.0,,Offensive rebound by Ö. Aşık,89,94
417,4,0:09.0,,Personal take foul by M. Gasol (drawn by Ö. Aşık),89,94
418,4,0:09.0,,Ö. Aşık misses free throw 1 of 2,89,94
419,4,0:09.0,,Offensive rebound by Team,89,94
420,4,0:09.0,,Ö. Aşık makes free throw 2 of 2,89,95
421,4,0:09.0,Memphis full timeout,,89,95
422,4,0:04.0,C. Lee misses 3-pt jump shot from 25 ft,,89,95
423,4,0:02.0,Offensive rebound by M. Conley,,89,95
424,4,0:01.0,J. Green misses 3-pt jump shot from 25 ft,,89,95
425,4,0:00.0,,Defensive rebound by A. Davis,89,95
