,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ATLANTA_ACTION,LA LAKERS_SCORE,ATLANTA_SCORE
390,4,1:11.0,K. Bryant makes 2-pt jump shot from 20 ft,,107,102
391,4,1:11.0,K. Bryant makes free throw 1 of 1,,108,102
392,4,1:04.0,,P. Millsap misses 3-pt jump shot from 25 ft,108,102
393,4,1:03.0,,Offensive rebound by Team,108,102
394,4,1:03.0,Loose ball foul by J. Lin (drawn by J. Teague),,108,102
395,4,1:03.0,,J. Teague makes free throw 1 of 2,108,103
396,4,1:03.0,,J. Teague makes free throw 2 of 2,108,104
397,4,0:45.0,Shooting foul by K. Korver (drawn by N. Young),,108,104
398,4,0:45.0,N. Young misses free throw 1 of 3,,108,104
399,4,0:45.0,Offensive rebound by Team,,108,104
400,4,0:45.0,N. Young makes free throw 2 of 3,,109,104
401,4,0:45.0,W. Johnson enters the game for J. Lin,,109,104
402,4,0:45.0,N. Young misses free throw 3 of 3,,109,104
403,4,0:44.0,,Defensive rebound by A. Horford,109,104
404,4,0:44.0,,Atlanta full timeout,109,104
405,4,0:44.0,R. Price enters the game for C. Boozer,,109,104
406,4,0:40.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by K. Korver),109,106
407,4,0:21.0,K. Bryant misses 2-pt jump shot from 20 ft,,109,106
408,4,0:18.0,Offensive rebound by J. Hill,,109,106
409,4,0:18.0,J. Hill makes 2-pt layup at rim,,111,106
410,4,0:18.0,,Atlanta full timeout,111,106
411,4,0:18.0,,P. Antić enters the game for T. Sefolosha,111,106
412,4,0:15.0,,Shooting foul by J. Hill (drawn by P. Millsap),111,106
413,4,0:15.0,,P. Millsap misses free throw 1 of 2,111,106
414,4,0:15.0,,Offensive rebound by Team,111,106
415,4,0:15.0,J. Lin enters the game for W. Johnson,,111,106
416,4,0:15.0,,T. Sefolosha enters the game for P. Antić,111,106
417,4,0:15.0,,P. Millsap misses free throw 2 of 2,111,106
418,4,0:13.0,,Offensive rebound by T. Sefolosha,111,106
419,4,0:08.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by T. Sefolosha),111,109
420,4,0:08.0,Personal take foul by K. Korver (drawn by R. Price),,111,109
421,4,0:08.0,R. Price misses free throw 1 of 2,,111,109
422,4,0:08.0,Offensive rebound by Team,,111,109
423,4,0:08.0,R. Price makes free throw 2 of 2,,112,109
424,4,0:08.0,,Atlanta full timeout,112,109
425,4,0:08.0,,P. Antić enters the game for T. Sefolosha,112,109
426,4,0:08.0,W. Johnson enters the game for J. Lin,,112,109
427,4,0:04.0,,P. Antić misses 3-pt jump shot from 26 ft,112,109
428,4,0:01.0,Defensive rebound by J. Hill,,112,109
429,4,0:01.0,Personal take foul by P. Antić (drawn by J. Hill),,112,109
430,4,0:01.0,J. Hill makes free throw 1 of 2,,113,109
431,4,0:01.0,J. Hill makes free throw 2 of 2,,114,109
