,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,SACRAMENTO_ACTION,PHILADELPHIA_SCORE,SACRAMENTO_SCORE
388,4,10:25.0,Turnover by J. Grant (offensive foul),,87,92
389,4,10:25.0,I. Smith enters the game for I. Canaan,,87,92
390,4,10:25.0,L. Mbah a Moute enters the game for J. Grant,,87,92
391,4,10:25.0,R. Covington enters the game for T. Robinson,,87,92
392,4,10:23.0,,D. Cousins enters the game for R. Gay,87,92
393,4,10:14.0,,N. Stauskas misses 2-pt jump shot from 16 ft,87,92
394,4,10:13.0,,Offensive rebound by J. Thompson,87,92
395,4,10:01.0,,D. Cousins makes 2-pt hook shot from 4 ft (assist by A. Miller),87,94
396,4,9:48.0,H. Thompson misses 3-pt jump shot from 24 ft,,87,94
397,4,9:48.0,,Defensive rebound by J. Thompson,87,94
398,4,9:36.0,,Turnover by D. Cousins (lost ball; steal by I. Smith),87,94
399,4,9:31.0,I. Smith misses 2-pt jump shot from 4 ft (block by N. Stauskas),,87,94
400,4,9:30.0,Offensive rebound by H. Thompson,,87,94
401,4,9:30.0,H. Thompson makes 2-pt tip-in from 2 ft,,89,94
402,4,9:07.0,,D. Williams misses 2-pt jump shot from 17 ft,89,94
403,4,9:06.0,,Offensive rebound by D. Cousins,89,94
404,4,9:01.0,,D. Williams makes 2-pt dunk at rim (assist by D. Cousins),89,96
405,4,9:00.0,Philadelphia full timeout,,89,96
406,4,9:00.0,,O. Casspi enters the game for D. Williams,89,96
407,4,8:35.0,,Violation by D. Cousins (def goaltending),89,96
408,4,8:35.0,N. Noel makes 2-pt layup from 2 ft,,91,96
409,4,8:16.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by L. Mbah a Moute),91,96
410,4,8:14.0,Defensive rebound by L. Mbah a Moute,,91,96
411,4,8:09.0,Turnover by I. Smith (lost ball; steal by A. Miller),,91,96
412,4,8:06.0,,Shooting foul by R. Covington (drawn by D. Cousins),91,96
413,4,8:06.0,,Sacramento full timeout,91,96
414,4,8:06.0,,D. Cousins makes free throw 1 of 2,91,97
415,4,8:06.0,,D. Cousins makes free throw 2 of 2,91,98
416,4,7:55.0,H. Thompson misses 2-pt jump shot from 21 ft,,91,98
417,4,7:54.0,,Defensive rebound by D. Cousins,91,98
418,4,7:42.0,,N. Stauskas misses 2-pt jump shot from 18 ft,91,98
419,4,7:41.0,Defensive rebound by N. Noel,,91,98
420,4,7:26.0,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Smith),,94,98
421,4,7:12.0,,Turnover by A. Miller (bad pass; steal by L. Mbah a Moute),94,98
422,4,7:09.0,R. Covington makes 2-pt dunk at rim (assist by I. Smith),,96,98
423,4,7:09.0,Shooting block foul by A. Miller (drawn by R. Covington),,96,98
424,4,7:09.0,,R. Gay enters the game for N. Stauskas,96,98
425,4,7:09.0,R. Covington makes free throw 1 of 1,,97,98
426,4,6:56.0,,D. Cousins misses 2-pt jump shot from 4 ft,97,98
427,4,6:54.0,Defensive rebound by R. Covington,,97,98
428,4,6:48.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),,100,98
429,4,6:44.0,,Sacramento full timeout,100,98
430,4,6:27.0,,Shooting foul by R. Covington (drawn by D. Cousins),100,98
431,4,6:27.0,,D. Cousins makes free throw 1 of 2,100,99
432,4,6:27.0,,N. Stauskas enters the game for J. Thompson,100,99
433,4,6:27.0,,D. Cousins makes free throw 2 of 2,100,100
434,4,6:12.0,R. Covington makes 3-pt jump shot from 25 ft (assist by N. Noel),,103,100
435,4,5:47.0,,R. Gay misses 3-pt jump shot from 24 ft,103,100
436,4,5:46.0,Defensive rebound by I. Smith,,103,100
437,4,5:40.0,Turnover by I. Smith (bad pass; steal by D. Cousins),,103,100
438,4,5:33.0,,R. Gay misses 2-pt jump shot at rim,103,100
439,4,5:32.0,,Offensive rebound by R. Gay,103,100
440,4,5:32.0,,R. Gay misses 2-pt tip-in at rim,103,100
441,4,5:31.0,Defensive rebound by I. Smith,,103,100
442,4,5:22.0,I. Smith misses 2-pt jump shot from 6 ft,,103,100
443,4,5:21.0,,Defensive rebound by R. Gay,103,100
444,4,5:13.0,Violation by H. Thompson (kicked ball),,103,100
445,4,5:13.0,T. Robinson enters the game for H. Thompson,,103,100
446,4,5:13.0,,R. McCallum enters the game for O. Casspi,103,100
447,4,5:13.0,,B. McLemore enters the game for A. Miller,103,100
448,4,5:05.0,,B. McLemore makes 2-pt jump shot from 19 ft,103,102
449,4,4:50.0,T. Robinson misses 2-pt jump shot from 5 ft (block by D. Cousins),,103,102
450,4,4:49.0,Offensive rebound by T. Robinson,,103,102
451,4,4:49.0,Turnover by T. Robinson (lost ball),,103,102
452,4,4:49.0,J. Grant enters the game for L. Mbah a Moute,,103,102
453,4,4:30.0,,Turnover by B. McLemore (lost ball),103,102
454,4,4:08.0,N. Noel misses 2-pt jump shot from 6 ft,,103,102
455,4,4:07.0,,Defensive rebound by R. Gay,103,102
456,4,3:58.0,,R. Gay misses 2-pt jump shot from 8 ft (block by N. Noel),103,102
457,4,3:57.0,Defensive rebound by N. Noel,,103,102
458,4,3:46.0,Turnover by N. Noel (lost ball; steal by B. McLemore),,103,102
459,4,3:34.0,,R. McCallum misses 3-pt jump shot from 23 ft,103,102
460,4,3:33.0,Defensive rebound by I. Smith,,103,102
461,4,3:27.0,Shooting foul by N. Stauskas (drawn by I. Smith),,103,102
462,4,3:27.0,I. Smith makes free throw 1 of 2,,104,102
463,4,3:27.0,,D. Williams enters the game for N. Stauskas,104,102
464,4,3:27.0,L. Mbah a Moute enters the game for N. Noel,,104,102
465,4,3:27.0,I. Smith makes free throw 2 of 2,,105,102
466,4,3:10.0,,R. McCallum misses 2-pt layup from 2 ft,105,102
467,4,3:09.0,Defensive rebound by T. Robinson,,105,102
468,4,2:48.0,Turnover by I. Smith (lost ball; steal by D. Cousins),,105,102
469,4,2:34.0,,Turnover by R. Gay (traveling),105,102
470,4,2:34.0,Official timeout,,105,102
471,4,2:34.0,N. Noel enters the game for J. Grant,,105,102
472,4,2:34.0,I. Canaan enters the game for T. Robinson,,105,102
473,4,2:21.0,I. Smith misses 2-pt layup from 4 ft (block by D. Cousins),,105,102
474,4,2:21.0,Offensive rebound by Team,,105,102
475,4,2:11.0,I. Smith misses 3-pt jump shot from 26 ft,,105,102
476,4,2:10.0,,Defensive rebound by B. McLemore,105,102
477,4,1:54.0,,Personal foul by N. Noel (drawn by D. Cousins),105,102
478,4,1:44.0,,Shooting foul by R. Covington (drawn by D. Williams),105,102
479,4,1:44.0,,D. Williams makes free throw 1 of 2,105,103
480,4,1:44.0,,D. Williams misses free throw 2 of 2,105,103
481,4,1:43.0,Defensive rebound by I. Smith,,105,103
482,4,1:41.0,Turnover by I. Smith (lost ball; steal by R. McCallum),,105,103
483,4,1:37.0,,R. Gay misses 3-pt jump shot from 25 ft,105,103
484,4,1:36.0,Defensive rebound by Team,,105,103
485,4,1:36.0,,Loose ball foul by R. Gay (drawn by I. Smith),105,103
486,4,1:20.0,Turnover by I. Canaan (bad pass),,105,103
487,4,1:20.0,,Sacramento full timeout,105,103
488,4,1:20.0,J. Grant enters the game for I. Canaan,,105,103
489,4,1:20.0,,Personal foul by R. Covington (drawn by R. Gay),105,103
490,4,1:20.0,,R. Gay makes free throw 1 of 2,105,104
491,4,1:20.0,H. Thompson enters the game for J. Grant,,105,104
492,4,1:20.0,,R. Gay makes free throw 2 of 2,105,105
493,4,1:02.0,Turnover by N. Noel (bad pass),,105,105
494,4,1:02.0,J. Grant enters the game for H. Thompson,,105,105
495,4,0:50.0,,D. Cousins misses 2-pt jump shot from 4 ft,105,105
496,4,0:49.0,,Offensive rebound by R. McCallum,105,105
497,4,0:49.0,,R. McCallum makes 2-pt tip-in from 3 ft,105,107
498,4,0:49.0,Philadelphia full timeout,,105,107
499,4,0:49.0,H. Thompson enters the game for J. Grant,,105,107
500,4,0:40.0,Shooting foul by D. Cousins (drawn by R. Covington),,105,107
501,4,0:40.0,R. Covington misses free throw 1 of 2,,105,107
502,4,0:40.0,Offensive rebound by Team,,105,107
503,4,0:40.0,J. Grant enters the game for H. Thompson,,105,107
504,4,0:40.0,J. Sampson enters the game for I. Smith,,105,107
505,4,0:40.0,R. Covington makes free throw 2 of 2,,106,107
506,4,0:18.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by N. Noel),106,107
507,4,0:15.0,,Offensive rebound by D. Cousins,106,107
508,4,0:14.0,,D. Cousins misses 2-pt jump shot from 12 ft,106,107
509,4,0:12.0,Defensive rebound by L. Mbah a Moute,,106,107
510,4,0:08.0,Philadelphia full timeout,,106,107
511,4,0:08.0,I. Smith enters the game for J. Sampson,,106,107
512,4,0:08.0,H. Thompson enters the game for J. Grant,,106,107
513,4,0:01.0,Turnover by H. Thompson (lost ball; steal by D. Cousins),,106,107
514,4,0:01.0,,R. McCallum misses 3-pt jump shot from 44 ft,106,107
515,4,0:00.0,,Offensive rebound by Team,106,107
