,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
386,4,5:11.0,,R. Rondo misses 2-pt jump shot from 7 ft,100,92
387,4,5:11.0,,Offensive rebound by A. Bradley,100,92
388,4,5:08.0,,A. Bradley misses 2-pt layup at rim,100,92
389,4,5:07.0,Defensive rebound by C. Hayes,,100,92
390,4,5:06.0,Turnover by C. Hayes (lost ball; steal by J. Sullinger),,100,92
391,4,5:05.0,,Shooting foul by K. Lowry (drawn by J. Sullinger),100,92
392,4,5:05.0,,J. Sullinger makes free throw 1 of 2,100,93
393,4,5:05.0,,M. Smart enters the game for A. Bradley,100,93
394,4,5:05.0,,J. Sullinger makes free throw 2 of 2,100,94
395,4,4:45.0,D. DeRozan misses 2-pt jump shot from 12 ft,,100,94
396,4,4:44.0,,Defensive rebound by K. Olynyk,100,94
397,4,4:39.0,Offensive charge foul by J. Green (drawn by K. Lowry),,100,94
398,4,4:39.0,,Turnover by J. Green (offensive foul),100,94
399,4,4:21.0,K. Lowry misses 2-pt jump shot from 7 ft,,100,94
400,4,4:19.0,,Defensive rebound by K. Olynyk,100,94
401,4,4:01.0,,Offensive foul by M. Smart (drawn by K. Lowry),100,94
402,4,4:01.0,,Turnover by M. Smart (offensive foul),100,94
403,4,3:41.0,J. Johnson misses 2-pt jump shot from 9 ft,,100,94
404,4,3:40.0,,Defensive rebound by J. Sullinger,100,94
405,4,3:33.0,,Turnover by J. Green (lost ball),100,94
406,4,3:33.0,Toronto full timeout,,100,94
407,4,3:33.0,L. Williams enters the game for J. Johnson,,100,94
408,4,3:33.0,P. Patterson enters the game for G. Vásquez,,100,94
409,4,3:09.0,D. DeRozan misses 2-pt jump shot from 19 ft,,100,94
410,4,3:08.0,,Defensive rebound by J. Sullinger,100,94
411,4,2:57.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by R. Rondo),100,97
412,4,2:34.0,K. Lowry makes 2-pt layup at rim,,102,97
413,4,2:21.0,,J. Green makes 2-pt layup from 1 ft,102,99
414,4,2:00.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,105,99
415,4,1:45.0,,J. Green makes 3-pt jump shot from 25 ft (assist by R. Rondo),105,102
416,4,1:22.0,P. Patterson misses 3-pt jump shot from 23 ft,,105,102
417,4,1:21.0,,Defensive rebound by R. Rondo,105,102
418,4,1:10.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by R. Rondo),105,105
419,4,1:10.0,Toronto full timeout,,105,105
420,4,1:10.0,T. Hansbrough enters the game for C. Hayes,,105,105
421,4,0:56.0,K. Lowry misses 2-pt layup at rim,,105,105
422,4,0:56.0,,Defensive rebound by M. Smart,105,105
423,4,0:37.0,,Turnover by M. Smart (lost ball; steal by K. Lowry),105,105
424,4,0:33.0,Shooting foul by K. Olynyk (drawn by D. DeRozan),,105,105
425,4,0:33.0,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),,107,105
426,4,0:33.0,J. Johnson enters the game for L. Williams,,107,105
427,4,0:33.0,D. DeRozan makes free throw 1 of 1,,108,105
428,4,0:33.0,,Boston full timeout,108,105
429,4,0:33.0,,A. Bradley enters the game for M. Smart,108,105
430,4,0:29.0,,Shooting foul by K. Lowry (drawn by R. Rondo),108,105
431,4,0:29.0,,R. Rondo makes free throw 1 of 2,108,106
432,4,0:29.0,,M. Smart enters the game for K. Olynyk,108,106
433,4,0:29.0,,R. Rondo makes free throw 2 of 2,108,107
434,4,0:08.0,K. Lowry makes 2-pt jump shot from 18 ft,,110,107
435,4,0:08.0,,Boston full timeout,110,107
436,4,0:08.0,,K. Olynyk enters the game for M. Smart,110,107
437,4,0:03.0,,J. Green misses 3-pt jump shot from 26 ft,110,107
438,4,0:01.0,,Offensive rebound by J. Sullinger,110,107
