,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
389,4,4:36.0,Loose ball foul by R. Sacre (drawn by D. Jordan),,88,89
390,4,4:36.0,J. Lin enters the game for J. Brown,,88,89
391,4,4:36.0,W. Johnson enters the game for R. Sacre,,88,89
392,4,4:26.0,Violation by J. Lin (kicked ball),,88,89
393,4,4:19.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),88,92
394,4,3:52.0,J. Clarkson misses 3-pt jump shot from 29 ft,,88,92
395,4,3:51.0,,Defensive rebound by M. Barnes,88,92
396,4,3:46.0,,Shooting foul by R. Kelly (drawn by J. Redick),88,92
397,4,3:46.0,,J. Redick makes free throw 1 of 2,88,93
398,4,3:46.0,T. Black enters the game for E. Davis,,88,93
399,4,3:46.0,,J. Redick makes free throw 2 of 2,88,94
400,4,3:31.0,R. Kelly misses 3-pt jump shot from 23 ft,,88,94
401,4,3:30.0,,Defensive rebound by D. Jordan,88,94
402,4,3:25.0,,M. Barnes makes 2-pt dunk at rim (assist by C. Paul),88,96
403,4,3:24.0,LA Lakers full timeout,,88,96
404,4,3:09.0,W. Johnson misses 3-pt jump shot from 25 ft,,88,96
405,4,3:08.0,,Defensive rebound by B. Griffin,88,96
406,4,3:03.0,,Shooting foul by R. Kelly (drawn by B. Griffin),88,96
407,4,3:03.0,,B. Griffin misses free throw 1 of 2,88,96
408,4,3:03.0,,Offensive rebound by Team,88,96
409,4,3:03.0,,B. Griffin makes free throw 2 of 2,88,97
410,4,2:45.0,Turnover by J. Clarkson (lost ball),,88,97
411,4,2:24.0,,Turnover by B. Griffin (lost ball; steal by R. Kelly),88,97
412,4,2:20.0,W. Johnson makes 2-pt layup from 2 ft (assist by J. Clarkson),,90,97
413,4,2:14.0,,Offensive foul by B. Griffin (drawn by J. Lin),90,97
414,4,2:14.0,,Turnover by B. Griffin (offensive foul),90,97
415,4,2:07.0,Turnover by J. Lin (step out of bounds),,90,97
416,4,1:53.0,,Shooting foul by R. Kelly (drawn by B. Griffin),90,97
417,4,1:53.0,E. Davis enters the game for R. Kelly,,90,97
418,4,1:53.0,,B. Griffin misses free throw 1 of 2,90,97
419,4,1:53.0,,Offensive rebound by Team,90,97
420,4,1:53.0,,B. Griffin makes free throw 2 of 2,90,98
421,4,1:32.0,E. Davis makes 2-pt jump shot from 3 ft (assist by J. Clarkson),,92,98
422,4,1:14.0,,M. Barnes misses 3-pt jump shot from 25 ft,92,98
423,4,1:13.0,Defensive rebound by W. Johnson,,92,98
424,4,0:58.0,Personal foul by M. Barnes (drawn by J. Lin),,92,98
425,4,0:49.0,W. Johnson makes 2-pt jump shot from 18 ft (assist by J. Clarkson),,94,98
426,4,0:28.0,,B. Griffin makes 2-pt jump shot from 22 ft (assist by C. Paul),94,100
427,4,0:28.0,LA Lakers full timeout,,94,100
428,4,0:28.0,,A. Rivers enters the game for J. Redick,94,100
429,4,0:22.0,J. Lin misses 2-pt jump shot from 21 ft,,94,100
430,4,0:20.0,Offensive rebound by Team,,94,100
431,4,0:17.0,T. Black makes 2-pt layup from 3 ft,,96,100
432,4,0:17.0,,LA Clippers full timeout,96,100
433,4,0:17.0,,J. Redick enters the game for A. Rivers,96,100
434,4,0:17.0,,J. Crawford enters the game for D. Jordan,96,100
435,4,0:17.0,J. Brown enters the game for E. Davis,,96,100
436,4,0:16.0,,Personal take foul by W. Johnson (drawn by J. Redick),96,100
437,4,0:16.0,,J. Redick misses free throw 1 of 2,96,100
438,4,0:16.0,,Offensive rebound by Team,96,100
439,4,0:16.0,,A. Rivers enters the game for J. Crawford,96,100
440,4,0:16.0,,J. Redick makes free throw 2 of 2,96,101
441,4,0:16.0,Personal foul by M. Barnes (drawn by J. Lin),,96,101
442,4,0:16.0,J. Lin makes free throw 1 of 2,,97,101
443,4,0:16.0,,J. Crawford enters the game for A. Rivers,97,101
444,4,0:16.0,,D. Jordan enters the game for J. Redick,97,101
445,4,0:16.0,J. Lin makes free throw 2 of 2,,98,101
446,4,0:16.0,,LA Clippers full timeout,98,101
447,4,0:16.0,,J. Redick enters the game for D. Jordan,98,101
448,4,0:14.0,,Personal take foul by J. Lin (drawn by C. Paul),98,101
449,4,0:14.0,,C. Paul makes free throw 1 of 2,98,102
450,4,0:14.0,,A. Rivers enters the game for J. Crawford,98,102
451,4,0:14.0,,C. Paul makes free throw 2 of 2,98,103
452,4,0:14.0,LA Lakers full timeout,,98,103
453,4,0:14.0,,D. Jordan enters the game for J. Redick,98,103
454,4,0:11.0,Shooting foul by A. Rivers (drawn by J. Lin),,98,103
455,4,0:11.0,J. Lin makes free throw 1 of 2,,99,103
456,4,0:11.0,J. Lin makes free throw 2 of 2,,100,103
457,4,0:11.0,,LA Clippers full timeout,100,103
458,4,0:11.0,,J. Redick enters the game for D. Jordan,100,103
459,4,0:11.0,,J. Crawford enters the game for A. Rivers,100,103
460,4,0:08.0,,Personal take foul by W. Johnson (drawn by J. Redick),100,103
461,4,0:08.0,D. Buycks enters the game for W. Johnson,,100,103
462,4,0:08.0,,J. Redick makes free throw 1 of 2,100,104
463,4,0:08.0,,J. Redick makes free throw 2 of 2,100,105
464,4,0:08.0,LA Lakers full timeout,,100,105
465,4,0:08.0,,A. Rivers enters the game for J. Crawford,100,105
466,4,0:04.0,J. Lin misses 2-pt jump shot from 4 ft (block by M. Barnes),,100,105
467,4,0:03.0,,Defensive rebound by B. Griffin,100,105
