,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
381,4,1:55.0,Defensive rebound by T. Chandler,,96,98
382,4,1:51.0,Personal block foul by B. Diaw (drawn by M. Ellis),,96,98
383,4,1:51.0,M. Ellis makes free throw 1 of 2,,97,98
384,4,1:51.0,M. Ellis makes free throw 2 of 2,,98,98
385,4,1:37.0,,T. Duncan misses 2-pt layup at rim,98,98
386,4,1:35.0,Defensive rebound by D. Nowitzki,,98,98
387,4,1:28.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Harris),,100,98
388,4,1:07.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by B. Diaw),100,101
389,4,0:49.0,Turnover by M. Ellis (lost ball),,100,101
390,4,0:28.0,,M. Ginóbili misses 2-pt jump shot from 17 ft,100,101
391,4,0:25.0,Defensive rebound by C. Parsons,,100,101
392,4,0:01.0,C. Parsons misses 3-pt jump shot from 27 ft,,100,101
393,4,0:00.0,,Defensive rebound by T. Duncan,100,101
394,4,0:00.0,,Personal foul by T. Chandler (drawn by T. Duncan),100,101
395,4,0:00.0,,San Antonio full timeout,100,101
396,4,0:00.0,,Turnover by T. Duncan (bad pass; steal by D. Harris),100,101
