,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
391,4,4:04.0,,Defensive rebound by A. Morrow,75,92
392,4,3:47.0,,Shooting foul by E. Freedom (drawn by K. Perkins),75,92
393,4,3:47.0,,K. Perkins misses free throw 1 of 2,75,92
394,4,3:47.0,,Offensive rebound by Team,75,92
395,4,3:47.0,,K. Perkins misses free throw 2 of 2,75,92
396,4,3:46.0,,Offensive rebound by K. Perkins,75,92
397,4,3:43.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by K. Perkins),75,95
398,4,3:41.0,Utah full timeout,,75,95
399,4,3:28.0,Turnover by G. Hayward (bad pass; steal by A. Roberson),,75,95
400,4,3:03.0,,Turnover by Team (shot clock),75,95
401,4,2:46.0,A. Burks makes 2-pt layup from 1 ft,,77,95
402,4,2:27.0,,A. Morrow misses 3-pt jump shot from 25 ft,77,95
403,4,2:26.0,Defensive rebound by G. Hayward,,77,95
404,4,2:14.0,T. Burke makes 3-pt jump shot from 26 ft (assist by A. Burks),,80,95
405,4,1:52.0,,K. Perkins misses 2-pt jump shot from 8 ft,80,95
406,4,1:51.0,,Offensive rebound by S. Ibaka,80,95
407,4,1:51.0,,S. Ibaka makes 2-pt tip-in at rim,80,97
408,4,1:37.0,Shooting foul by K. Perkins (drawn by A. Burks),,80,97
409,4,1:37.0,A. Burks makes free throw 1 of 2,,81,97
410,4,1:37.0,J. Ingles enters the game for G. Hayward,,81,97
411,4,1:37.0,D. Exum enters the game for D. Favors,,81,97
412,4,1:37.0,R. Gobert enters the game for T. Burke,,81,97
413,4,1:37.0,,I. Smith enters the game for S. Ibaka,81,97
414,4,1:37.0,,L. Thomas enters the game for R. Jackson,81,97
415,4,1:37.0,A. Burks makes free throw 2 of 2,,82,97
416,4,1:20.0,,A. Morrow misses 3-pt jump shot from 24 ft,82,97
417,4,1:19.0,Defensive rebound by R. Gobert,,82,97
418,4,0:57.0,A. Burks misses 2-pt jump shot from 14 ft,,82,97
419,4,0:56.0,,Defensive rebound by I. Smith,82,97
420,4,0:36.0,,Turnover by K. Perkins (bad pass; steal by A. Burks),82,97
421,4,0:33.0,A. Burks misses 2-pt layup at rim,,82,97
422,4,0:30.0,Offensive rebound by E. Freedom,,82,97
423,4,0:28.0,E. Freedom misses 2-pt layup from 2 ft,,82,97
424,4,0:27.0,,Defensive rebound by I. Smith,82,97
425,4,0:03.0,,Turnover by Team (shot clock),82,97
