,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
383,4,6:36.0,Turnover by Team (shot clock),,79,130
384,4,6:24.0,,D. Miller misses 2-pt jump shot from 13 ft,79,130
385,4,6:23.0,Defensive rebound by C. Budinger,,79,130
386,4,6:15.0,Shooting foul by J. Fredette (drawn by C. Budinger),,79,130
387,4,6:15.0,C. Budinger makes free throw 1 of 2,,80,130
388,4,6:15.0,C. Budinger makes free throw 2 of 2,,81,130
389,4,6:00.0,,J. Fredette makes 3-pt jump shot from 25 ft (assist by L. Babbitt),81,133
390,4,5:38.0,R. Hummel misses 3-pt jump shot from 23 ft,,81,133
391,4,5:36.0,,Defensive rebound by A. Rivers,81,133
392,4,5:29.0,Offensive charge foul by A. Rivers (drawn by R. Hummel),,81,133
393,4,5:29.0,,Turnover by A. Rivers (offensive foul),81,133
394,4,5:29.0,,J. Withey enters the game for A. Rivers,81,133
395,4,5:13.0,Shooting foul by D. Miller (drawn by G. Robinson),,81,133
396,4,5:13.0,G. Robinson misses free throw 1 of 2,,81,133
397,4,5:13.0,Offensive rebound by Team,,81,133
398,4,5:13.0,G. Robinson makes free throw 2 of 2,,82,133
399,4,5:02.0,,A. Ajinça makes 2-pt jump shot from 19 ft (assist by J. Fredette),82,135
400,4,4:46.0,Shooting foul by L. Babbitt (drawn by C. Budinger),,82,135
401,4,4:46.0,C. Budinger makes free throw 1 of 2,,83,135
402,4,4:46.0,C. Budinger makes free throw 2 of 2,,84,135
403,4,4:36.0,,J. Fredette misses 2-pt layup from 1 ft,84,135
404,4,4:35.0,Defensive rebound by C. Budinger,,84,135
405,4,4:28.0,Turnover by R. Hummel (lost ball; steal by L. Babbitt),,84,135
406,4,4:25.0,,Turnover by J. Fredette (traveling),84,135
407,4,4:10.0,C. Budinger makes 3-pt jump shot from 26 ft (assist by G. Dieng),,87,135
408,4,3:49.0,,A. Ajinça misses 2-pt jump shot from 12 ft,87,135
409,4,3:48.0,Defensive rebound by Z. LaVine,,87,135
410,4,3:35.0,Personal foul by A. Ajinça (drawn by G. Dieng),,87,135
411,4,3:35.0,G. Dieng makes free throw 1 of 2,,88,135
412,4,3:35.0,G. Dieng makes free throw 2 of 2,,89,135
413,4,3:23.0,,D. Miller misses 2-pt jump shot from 14 ft,89,135
414,4,3:21.0,Defensive rebound by G. Dieng,,89,135
415,4,3:14.0,Shooting foul by A. Ajinça (drawn by Z. LaVine),,89,135
416,4,3:14.0,Z. LaVine makes free throw 1 of 2,,90,135
417,4,3:14.0,Z. LaVine makes free throw 2 of 2,,91,135
418,4,3:04.0,,Personal foul by R. Hummel (drawn by J. Withey),91,135
419,4,2:59.0,,J. Fredette makes 2-pt layup from 1 ft,91,137
420,4,2:59.0,Violation by G. Dieng (def goaltending),,91,137
421,4,2:39.0,R. Hummel misses 3-pt jump shot from 23 ft,,91,137
422,4,2:38.0,,Defensive rebound by A. Ajinça,91,137
423,4,2:25.0,,J. Withey makes 2-pt hook shot from 9 ft,91,139
424,4,2:06.0,Z. LaVine misses 2-pt jump shot from 23 ft,,91,139
425,4,2:04.0,Offensive rebound by G. Robinson,,91,139
426,4,1:59.0,C. Budinger misses 3-pt jump shot from 25 ft,,91,139
427,4,1:58.0,,Defensive rebound by A. Ajinça,91,139
428,4,1:52.0,,Turnover by D. Miller (bad pass),91,139
429,4,1:52.0,,New Orleans full timeout,91,139
430,4,1:27.0,C. Budinger misses 2-pt jump shot from 19 ft,,91,139
431,4,1:27.0,Offensive rebound by Team,,91,139
432,4,1:27.0,Turnover by Team (shot clock),,91,139
433,4,1:02.0,,J. Fredette misses 2-pt jump shot from 7 ft,91,139
434,4,1:01.0,Defensive rebound by R. Hummel,,91,139
435,4,0:50.0,Turnover by R. Hummel (bad pass; steal by A. Ajinça),,91,139
436,4,0:43.0,,A. Rivers enters the game for A. Ajinça,91,139
437,4,0:31.0,,J. Fredette misses 2-pt jump shot from 12 ft,91,139
438,4,0:29.0,Defensive rebound by G. Dieng,,91,139
439,4,0:15.0,Turnover by C. Budinger (bad pass),,91,139
