,QUARTER,TIME_REMAINING,UTAH_ACTION,INDIANA_ACTION,UTAH_SCORE,INDIANA_SCORE
396,4,2:07.0,D. Favors makes free throw 1 of 2,,83,91
397,4,2:07.0,D. Favors makes free throw 2 of 2,,84,91
398,4,1:48.0,,A. Price misses 2-pt jump shot from 14 ft,84,91
399,4,1:47.0,,Offensive rebound by L. Allen,84,91
400,4,1:30.0,,S. Hill makes 2-pt layup from 1 ft,84,93
401,4,1:17.0,D. Favors misses 2-pt jump shot from 7 ft,,84,93
402,4,1:16.0,,Defensive rebound by A. Price,84,93
403,4,0:58.0,,Turnover by A. Price (lost ball; steal by T. Burke),84,93
404,4,0:53.0,G. Hayward makes 2-pt jump shot from 12 ft (assist by T. Burke),,86,93
405,4,0:48.0,,Indiana full timeout,86,93
406,4,0:48.0,,D. Sloan enters the game for L. Allen,86,93
407,4,0:36.0,,Indiana full timeout,86,93
408,4,0:36.0,,L. Allen enters the game for R. Hibbert,86,93
409,4,0:33.0,,A. Price makes 2-pt jump shot from 20 ft (assist by D. Rudež),86,95
410,4,0:33.0,Utah full timeout,,86,95
411,4,0:33.0,S. Novak enters the game for T. Booker,,86,95
412,4,0:29.0,A. Burks misses 2-pt layup from 2 ft,,86,95
413,4,0:28.0,,Defensive rebound by L. Allen,86,95
414,4,0:26.0,,Personal take foul by T. Burke (drawn by D. Sloan),86,95
415,4,0:02.0,,D. Sloan makes 2-pt layup from 1 ft,86,97
