,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
397,4,6:18.0,,R. Gay enters the game for R. Sessions,75,80
398,4,6:12.0,Shooting foul by J. Thompson (drawn by D. Favors),,75,80
399,4,6:12.0,D. Favors makes free throw 1 of 2,,76,80
400,4,6:12.0,D. Favors makes free throw 2 of 2,,77,80
401,4,6:00.0,,R. Gay misses 2-pt jump shot from 4 ft (block by D. Favors),77,80
402,4,6:00.0,,Offensive rebound by Team,77,80
403,4,5:45.0,,R. Gay makes 2-pt jump shot from 10 ft (assist by D. Collison),77,82
404,4,5:28.0,A. Burks misses 2-pt jump shot from 2 ft,,77,82
405,4,5:27.0,Offensive rebound by A. Burks,,77,82
406,4,5:27.0,A. Burks makes 2-pt tip-in from 2 ft,,79,82
407,4,5:12.0,,Personal foul by A. Burks (drawn by J. Thompson),79,82
408,4,4:59.0,,D. Collison makes 2-pt jump shot from 20 ft (assist by N. Stauskas),79,84
409,4,4:41.0,G. Hayward misses 2-pt jump shot from 18 ft,,79,84
410,4,4:40.0,,Defensive rebound by J. Thompson,79,84
411,4,4:18.0,,R. Gay makes 2-pt jump shot from 16 ft,79,86
412,4,3:58.0,A. Burks misses 2-pt jump shot from 3 ft,,79,86
413,4,3:57.0,,Defensive rebound by R. Evans,79,86
414,4,3:51.0,,Offensive foul by R. Gay (drawn by D. Exum),79,86
415,4,3:51.0,,Turnover by R. Gay (offensive foul),79,86
416,4,3:51.0,T. Burke enters the game for A. Burks,,79,86
417,4,3:51.0,R. Hood enters the game for D. Exum,,79,86
418,4,3:35.0,E. Freedom misses 3-pt jump shot from 22 ft,,79,86
419,4,3:35.0,,Defensive rebound by N. Stauskas,79,86
420,4,3:22.0,,N. Stauskas makes 2-pt layup from 3 ft (assist by D. Collison),79,88
421,4,3:22.0,,Shooting foul by R. Hood (drawn by N. Stauskas),79,88
422,4,3:22.0,,N. Stauskas makes free throw 1 of 1,79,89
423,4,3:12.0,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),,82,89
424,4,2:56.0,,Shooting foul by E. Freedom (drawn by D. Collison),82,89
425,4,2:56.0,Official timeout,,82,89
426,4,2:56.0,,D. Collison makes free throw 1 of 2,82,90
427,4,2:56.0,,D. Collison makes free throw 2 of 2,82,91
428,4,2:47.0,Personal foul by R. Evans (drawn by G. Hayward),,82,91
429,4,2:47.0,G. Hayward misses free throw 1 of 2,,82,91
430,4,2:47.0,Offensive rebound by Team,,82,91
431,4,2:47.0,R. Gobert enters the game for E. Freedom,,82,91
432,4,2:47.0,G. Hayward misses free throw 2 of 2,,82,91
433,4,2:45.0,,Defensive rebound by J. Thompson,82,91
434,4,2:30.0,,Turnover by N. Stauskas (bad pass; steal by G. Hayward),82,91
435,4,2:28.0,Shooting foul by R. Gay (drawn by G. Hayward),,82,91
436,4,2:28.0,G. Hayward makes free throw 1 of 2,,83,91
437,4,2:28.0,G. Hayward makes free throw 2 of 2,,84,91
438,4,2:02.0,,J. Thompson misses 2-pt jump shot from 18 ft,84,91
439,4,2:02.0,,Offensive rebound by Team,84,91
440,4,2:02.0,,Turnover by Team (shot clock),84,91
441,4,2:02.0,E. Freedom enters the game for R. Gobert,,84,91
442,4,1:54.0,T. Burke misses 3-pt jump shot from 25 ft,,84,91
443,4,1:53.0,,Defensive rebound by N. Stauskas,84,91
444,4,1:33.0,,R. Gay makes 2-pt layup from 4 ft,84,93
445,4,1:18.0,,Offensive charge foul by D. Favors (drawn by J. Thompson),84,93
446,4,1:18.0,Turnover by D. Favors (offensive foul),,84,93
447,4,1:01.0,,D. Collison misses 2-pt jump shot from 13 ft,84,93
448,4,1:00.0,Defensive rebound by D. Favors,,84,93
449,4,0:53.0,G. Hayward makes 2-pt layup from 3 ft (assist by R. Hood),,86,93
450,4,0:47.0,,Personal take foul by G. Hayward (drawn by R. Gay),86,93
451,4,0:47.0,,R. Gay makes free throw 1 of 2,86,94
452,4,0:47.0,A. Burks enters the game for R. Hood,,86,94
453,4,0:47.0,,R. Gay makes free throw 2 of 2,86,95
454,4,0:41.0,A. Burks makes 2-pt jump shot from 8 ft,,88,95
455,4,0:36.0,,Personal take foul by G. Hayward (drawn by J. Thompson),88,95
456,4,0:36.0,,J. Thompson makes free throw 1 of 2,88,96
457,4,0:36.0,,J. Thompson misses free throw 2 of 2,88,96
458,4,0:35.0,,Offensive rebound by J. Thompson,88,96
459,4,0:33.0,,Personal take foul by A. Burks (drawn by J. Thompson),88,96
460,4,0:33.0,,J. Thompson makes free throw 1 of 2,88,97
461,4,0:33.0,,J. Thompson makes free throw 2 of 2,88,98
462,4,0:33.0,Utah full timeout,,88,98
463,4,0:24.0,E. Freedom makes 3-pt jump shot from 23 ft (assist by T. Burke),,91,98
464,4,0:24.0,,Personal take foul by E. Freedom (drawn by J. Thompson),91,98
465,4,0:24.0,,J. Thompson makes free throw 1 of 2,91,99
466,4,0:24.0,,J. Thompson misses free throw 2 of 2,91,99
467,4,0:22.0,,Offensive rebound by R. Gay,91,99
468,4,0:18.0,,Personal take foul by E. Freedom (drawn by R. Gay),91,99
469,4,0:18.0,R. Gobert enters the game for E. Freedom,,91,99
470,4,0:18.0,,R. Gay makes free throw 1 of 2,91,100
471,4,0:18.0,,R. Gay makes free throw 2 of 2,91,101
472,4,0:13.0,Shooting foul by R. Gay (drawn by A. Burks),,91,101
473,4,0:13.0,A. Burks misses free throw 1 of 2,,91,101
474,4,0:13.0,Offensive rebound by Team,,91,101
475,4,0:13.0,A. Burks makes free throw 2 of 2,,92,101
