,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
390,4,7:18.0,,Defensive rebound by J. Thompson,95,87
391,4,7:09.0,,R. McCallum misses 3-pt jump shot from 23 ft,95,87
392,4,7:09.0,Defensive rebound by M. Barnes,,95,87
393,4,6:45.0,G. Davis makes 2-pt layup from 1 ft (assist by J. Crawford),,97,87
394,4,6:30.0,,D. Collison misses 2-pt jump shot from 6 ft,97,87
395,4,6:29.0,,Offensive rebound by J. Thompson,97,87
396,4,6:29.0,,J. Thompson makes 2-pt tip-in from 1 ft,97,89
397,4,6:12.0,Shooting foul by R. Gay (drawn by M. Barnes),,97,89
398,4,6:12.0,M. Barnes makes free throw 1 of 2,,98,89
399,4,6:12.0,,B. McLemore enters the game for R. McCallum,98,89
400,4,6:12.0,C. Paul enters the game for S. Hawes,,98,89
401,4,6:12.0,D. Jordan enters the game for A. Rivers,,98,89
402,4,6:12.0,B. Griffin enters the game for G. Davis,,98,89
403,4,6:12.0,M. Barnes makes free throw 2 of 2,,99,89
404,4,6:08.0,,D. Collison makes 2-pt dunk at rim,99,91
405,4,5:50.0,J. Crawford makes 3-pt jump shot from 24 ft,,102,91
406,4,5:34.0,,Turnover by B. McLemore (lost ball),102,91
407,4,5:34.0,,Sacramento full timeout,102,91
408,4,5:30.0,Personal take foul by D. Collison (drawn by D. Jordan),,102,91
409,4,5:30.0,D. Jordan misses free throw 1 of 2,,102,91
410,4,5:30.0,Offensive rebound by Team,,102,91
411,4,5:30.0,D. Jordan misses free throw 2 of 2,,102,91
412,4,5:29.0,,Defensive rebound by R. Gay,102,91
413,4,5:10.0,,R. Gay makes 2-pt jump shot from 9 ft,102,93
414,4,4:58.0,J. Crawford misses 3-pt jump shot from 41 ft,,102,93
415,4,4:57.0,,Defensive rebound by J. Thompson,102,93
416,4,4:54.0,,Shooting foul by D. Jordan (drawn by B. McLemore),102,93
417,4,4:54.0,,B. McLemore makes free throw 1 of 2,102,94
418,4,4:54.0,,B. McLemore makes free throw 2 of 2,102,95
419,4,4:51.0,Personal take foul by D. Collison (drawn by D. Jordan),,102,95
420,4,4:51.0,D. Jordan makes free throw 1 of 2,,103,95
421,4,4:51.0,D. Jordan misses free throw 2 of 2,,103,95
422,4,4:50.0,Offensive rebound by D. Jordan,,103,95
423,4,4:26.0,C. Paul misses 2-pt jump shot from 19 ft,,103,95
424,4,4:26.0,,Defensive rebound by D. Williams,103,95
425,4,4:22.0,,Shooting foul by C. Paul (drawn by J. Thompson),103,95
426,4,4:22.0,,J. Thompson makes free throw 1 of 2,103,96
427,4,4:22.0,S. Hawes enters the game for D. Jordan,,103,96
428,4,4:22.0,,J. Thompson makes free throw 2 of 2,103,97
429,4,4:07.0,J. Crawford misses 3-pt jump shot from 25 ft,,103,97
430,4,4:06.0,,Defensive rebound by D. Williams,103,97
431,4,3:56.0,,Turnover by R. Gay (lost ball; steal by B. Griffin),103,97
432,4,3:39.0,Personal foul by B. McLemore (drawn by B. Griffin),,103,97
433,4,3:39.0,B. Griffin misses free throw 1 of 2,,103,97
434,4,3:39.0,Offensive rebound by Team,,103,97
435,4,3:39.0,J. Redick enters the game for S. Hawes,,103,97
436,4,3:39.0,B. Griffin makes free throw 2 of 2,,104,97
437,4,3:26.0,,Shooting foul by J. Crawford (drawn by R. Gay),104,97
438,4,3:26.0,,R. Gay makes free throw 1 of 2,104,98
439,4,3:26.0,,R. Gay makes free throw 2 of 2,104,99
440,4,3:16.0,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),,106,99
441,4,3:00.0,,Turnover by R. Gay (lost ball; steal by M. Barnes),106,99
442,4,2:38.0,C. Paul makes 2-pt layup from 2 ft,,108,99
443,4,2:21.0,,B. McLemore misses 3-pt jump shot from 23 ft,108,99
444,4,2:20.0,Defensive rebound by M. Barnes,,108,99
445,4,2:07.0,B. Griffin makes 2-pt jump shot from 3 ft (assist by C. Paul),,110,99
446,4,2:07.0,,Sacramento full timeout,110,99
447,4,1:49.0,,Shooting foul by M. Barnes (drawn by R. Gay),110,99
448,4,1:49.0,,R. Gay makes free throw 1 of 2,110,100
449,4,1:49.0,,R. Gay makes free throw 2 of 2,110,101
450,4,1:38.0,C. Paul makes 2-pt layup from 2 ft,,112,101
451,4,1:26.0,,J. Thompson makes 2-pt jump shot from 6 ft (assist by B. McLemore),112,103
452,4,1:04.0,J. Crawford misses 2-pt jump shot from 11 ft (block by D. Collison),,112,103
453,4,1:03.0,,Defensive rebound by J. Thompson,112,103
454,4,0:58.0,,B. McLemore misses 2-pt layup from 2 ft,112,103
455,4,0:57.0,,Offensive rebound by B. McLemore,112,103
456,4,0:52.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by D. Williams),112,106
457,4,0:32.0,J. Redick makes 3-pt jump shot from 23 ft (assist by B. Griffin),,115,106
458,4,0:23.0,,Shooting foul by M. Barnes (drawn by R. Gay),115,106
459,4,0:23.0,S. Hawes enters the game for M. Barnes,,115,106
460,4,0:23.0,,R. Gay makes free throw 1 of 2,115,107
461,4,0:23.0,,R. Gay makes free throw 2 of 2,115,108
462,4,0:18.0,Personal take foul by D. Collison (drawn by C. Paul),,115,108
463,4,0:18.0,C. Paul makes free throw 1 of 2,,116,108
464,4,0:18.0,C. Paul makes free throw 2 of 2,,117,108
465,4,0:18.0,,Sacramento full timeout,117,108
466,4,0:09.0,,B. McLemore misses 3-pt jump shot from 22 ft,117,108
467,4,0:08.0,,Offensive rebound by D. Williams,117,108
468,4,0:04.0,,D. Williams misses 3-pt jump shot from 24 ft,117,108
469,4,0:03.0,Defensive rebound by B. Griffin,,117,108
