,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
384,4,4:09.0,,D. Lee misses 2-pt jump shot from 9 ft (block by K. Koufos),81,100
385,4,4:07.0,,Offensive rebound by D. Lee,81,100
386,4,4:04.0,,L. Barbosa misses 3-pt jump shot from 27 ft,81,100
387,4,4:03.0,Defensive rebound by J. Leuer,,81,100
388,4,3:53.0,J. Stokes misses 2-pt jump shot from 16 ft,,81,100
389,4,3:52.0,Offensive rebound by Team,,81,100
390,4,3:52.0,,Loose ball foul by M. Speights (drawn by K. Koufos),81,100
391,4,3:52.0,,B. Rush enters the game for L. Barbosa,81,100
392,4,3:52.0,J. Adams enters the game for K. Koufos,,81,100
393,4,3:42.0,J. Stokes makes 2-pt jump shot from 6 ft (assist by J. Adams),,83,100
394,4,3:29.0,,Turnover by M. Speights (bad pass),83,100
395,4,3:19.0,J. Adams makes 3-pt jump shot from 26 ft (assist by R. Smith),,86,100
396,4,3:03.0,,Personal foul by J. Stokes (drawn by D. Lee),86,100
397,4,3:03.0,,D. Lee makes free throw 1 of 2,86,101
398,4,3:03.0,,D. Lee misses free throw 2 of 2,86,101
399,4,2:59.0,Defensive rebound by Team,,86,101
400,4,2:53.0,J. Stokes makes 2-pt dunk at rim,,88,101
401,4,2:46.0,,Personal foul by R. Smith (drawn by J. Holiday),88,101
402,4,2:46.0,Memphis full timeout,,88,101
403,4,2:46.0,,J. Holiday makes free throw 1 of 2,88,102
404,4,2:46.0,,J. Holiday makes free throw 2 of 2,88,103
405,4,2:33.0,J. Adams makes 2-pt layup from 1 ft (assist by J. Stokes),,90,103
406,4,2:23.0,,M. Speights misses 2-pt layup from 2 ft (block by J. Stokes),90,103
407,4,2:23.0,,Offensive rebound by Team,90,103
408,4,2:18.0,,J. Holiday misses 2-pt jump shot from 17 ft,90,103
409,4,2:17.0,Defensive rebound by J. Leuer,,90,103
410,4,2:10.0,Turnover by R. Smith (traveling),,90,103
411,4,1:51.0,,M. Speights misses 2-pt jump shot from 12 ft,90,103
412,4,1:50.0,Defensive rebound by R. Smith,,90,103
413,4,1:39.0,J. Green makes 2-pt layup from 3 ft,,92,103
414,4,1:31.0,,Personal foul by J. Green (drawn by S. Livingston),92,103
415,4,1:31.0,,S. Livingston makes free throw 1 of 2,92,104
416,4,1:31.0,,S. Livingston misses free throw 2 of 2,92,104
417,4,1:30.0,,Offensive rebound by D. Lee,92,104
418,4,1:08.0,,M. Speights misses 2-pt jump shot from 19 ft,92,104
419,4,1:07.0,Defensive rebound by R. Smith,,92,104
420,4,1:00.0,J. Adams misses 2-pt jump shot from 18 ft,,92,104
421,4,0:59.0,Offensive rebound by J. Leuer,,92,104
422,4,0:54.0,R. Smith makes 3-pt jump shot from 24 ft (assist by J. Leuer),,95,104
423,4,0:47.0,,Turnover by B. Rush (lost ball; steal by R. Smith),95,104
424,4,0:44.0,Personal foul by J. Holiday (drawn by R. Smith),,95,104
425,4,0:44.0,R. Smith makes free throw 1 of 2,,96,104
426,4,0:44.0,R. Smith makes free throw 2 of 2,,97,104
427,4,0:43.0,,Personal foul by R. Smith (drawn by B. Rush),97,104
428,4,0:43.0,,B. Rush misses free throw 1 of 2,97,104
429,4,0:43.0,,Offensive rebound by Team,97,104
430,4,0:43.0,,B. Rush makes free throw 2 of 2,97,105
431,4,0:36.0,Personal foul by S. Livingston (drawn by R. Smith),,97,105
432,4,0:36.0,R. Smith makes free throw 1 of 2,,98,105
433,4,0:36.0,R. Smith makes free throw 2 of 2,,99,105
434,4,0:35.0,,Personal foul by J. Leuer (drawn by B. Rush),99,105
435,4,0:35.0,,B. Rush misses free throw 1 of 2,99,105
436,4,0:35.0,,Offensive rebound by Team,99,105
437,4,0:35.0,,F. Ezeli enters the game for M. Speights,99,105
438,4,0:35.0,,B. Rush makes free throw 2 of 2,99,106
439,4,0:27.0,R. Smith makes 2-pt jump shot from 5 ft,,101,106
440,4,0:25.0,,Personal foul by J. Adams (drawn by J. Holiday),101,106
441,4,0:25.0,,J. Holiday makes free throw 1 of 2,101,107
442,4,0:25.0,,J. Holiday makes free throw 2 of 2,101,108
443,4,0:25.0,Memphis full timeout,,101,108
444,4,0:21.0,R. Smith misses 3-pt jump shot from 26 ft,,101,108
445,4,0:20.0,Offensive rebound by J. Stokes,,101,108
446,4,0:19.0,J. Stokes makes 2-pt layup from 1 ft,,103,108
447,4,0:18.0,,Personal foul by J. Green (drawn by J. Holiday),103,108
448,4,0:18.0,,J. Holiday makes free throw 1 of 2,103,109
449,4,0:18.0,,J. Holiday makes free throw 2 of 2,103,110
450,4,0:14.0,J. Adams makes 3-pt jump shot from 26 ft (assist by R. Smith),,106,110
451,4,0:14.0,,Golden State full timeout,106,110
452,4,0:11.0,,Personal foul by J. Adams (drawn by S. Livingston),106,110
453,4,0:11.0,,S. Livingston misses free throw 1 of 2,106,110
454,4,0:11.0,,Offensive rebound by Team,106,110
455,4,0:11.0,,S. Livingston makes free throw 2 of 2,106,111
456,4,0:11.0,Memphis full timeout,,106,111
457,4,0:10.0,Turnover by J. Adams (step out of bounds),,106,111
458,4,0:09.0,,Turnover by D. Lee (bad pass),106,111
459,4,0:09.0,Personal foul by B. Rush (drawn by J. Stokes),,106,111
460,4,0:09.0,J. Stokes makes free throw 1 of 2,,107,111
461,4,0:09.0,J. Stokes misses free throw 2 of 2,,107,111
462,4,0:09.0,Offensive rebound by Team,,107,111
463,4,0:03.0,J. Adams misses 3-pt jump shot from 26 ft,,107,111
464,4,0:00.0,,Defensive rebound by J. Holiday,107,111
