,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
389,4,7:08.0,A. Varejão makes 2-pt layup from 2 ft (assist by M. Dellavedova),,76,91
390,4,6:50.0,,R. Westbrook misses 2-pt jump shot from 15 ft,76,91
391,4,6:49.0,Defensive rebound by T. Thompson,,76,91
392,4,6:43.0,Personal foul by S. Ibaka (drawn by K. Irving),,76,91
393,4,6:43.0,,K. Durant enters the game for S. Ibaka,76,91
394,4,6:43.0,,N. Collison enters the game for J. Lamb,76,91
395,4,6:38.0,A. Varejão makes 2-pt layup from 1 ft (assist by K. Irving),,78,91
396,4,6:38.0,Shooting foul by N. Collison (drawn by A. Varejão),,78,91
397,4,6:38.0,,S. Adams enters the game for K. Perkins,78,91
398,4,6:38.0,K. Love enters the game for T. Thompson,,78,91
399,4,6:38.0,A. Varejão makes free throw 1 of 1,,79,91
400,4,6:27.0,,R. Jackson misses 3-pt jump shot from 24 ft,79,91
401,4,6:25.0,Defensive rebound by K. Love,,79,91
402,4,6:14.0,K. Irving misses 2-pt layup from 1 ft,,79,91
403,4,6:13.0,,Defensive rebound by R. Jackson,79,91
404,4,6:11.0,,Personal foul by J. Harris (drawn by R. Jackson),79,91
405,4,6:11.0,,Technical foul by S. Adams,79,91
406,4,6:11.0,Technical foul by A. Varejão,,79,91
407,4,6:00.0,,R. Jackson misses 3-pt jump shot from 23 ft,79,91
408,4,5:59.0,Defensive rebound by K. Love,,79,91
409,4,5:55.0,J. Harris misses 2-pt layup from 1 ft (block by K. Durant),,79,91
410,4,5:55.0,Offensive rebound by Team,,79,91
411,4,5:55.0,Official timeout,,79,91
412,4,5:55.0,,A. Morrow enters the game for R. Jackson,79,91
413,4,5:47.0,M. Dellavedova makes 2-pt jump shot from 21 ft (assist by K. Irving),,81,91
414,4,5:23.0,,R. Westbrook misses 2-pt layup from 2 ft,81,91
415,4,5:21.0,Defensive rebound by M. Dellavedova,,81,91
416,4,5:10.0,A. Varejão misses 2-pt layup from 1 ft (block by K. Durant),,81,91
417,4,5:08.0,,Defensive rebound by R. Westbrook,81,91
418,4,5:04.0,,A. Morrow misses 3-pt jump shot from 25 ft,81,91
419,4,5:03.0,Defensive rebound by K. Love,,81,91
420,4,4:44.0,K. Love misses 3-pt jump shot from 23 ft,,81,91
421,4,4:43.0,,Defensive rebound by K. Durant,81,91
422,4,4:31.0,,Personal foul by M. Dellavedova (drawn by K. Durant),81,91
423,4,4:31.0,T. Thompson enters the game for A. Varejão,,81,91
424,4,4:27.0,,N. Collison misses 2-pt layup from 1 ft (block by K. Love),81,91
425,4,4:27.0,,Offensive rebound by Team,81,91
426,4,4:23.0,,S. Adams makes 2-pt jump shot from 4 ft (assist by K. Durant),81,93
427,4,4:06.0,Personal foul by N. Collison (drawn by K. Love),,81,93
428,4,4:06.0,K. Love makes free throw 1 of 2,,82,93
429,4,4:06.0,K. Love makes free throw 2 of 2,,83,93
430,4,3:51.0,,S. Adams misses 2-pt hook shot from 5 ft,83,93
431,4,3:50.0,,Offensive rebound by N. Collison,83,93
432,4,3:47.0,,K. Durant misses 3-pt jump shot from 24 ft,83,93
433,4,3:46.0,Defensive rebound by K. Love,,83,93
434,4,3:38.0,K. Irving makes 2-pt layup at rim (assist by M. Dellavedova),,85,93
435,4,3:19.0,,K. Durant misses 2-pt jump shot from 9 ft,85,93
436,4,3:19.0,Defensive rebound by Team,,85,93
437,4,3:19.0,,Loose ball foul by S. Adams (drawn by T. Thompson),85,93
438,4,3:19.0,T. Thompson makes free throw 1 of 2,,86,93
439,4,3:19.0,T. Thompson makes free throw 2 of 2,,87,93
440,4,2:58.0,,R. Westbrook makes 2-pt jump shot from 14 ft,87,95
441,4,2:41.0,K. Irving makes 2-pt layup from 1 ft,,89,95
442,4,2:21.0,,R. Westbrook misses 2-pt jump shot from 19 ft,89,95
443,4,2:20.0,Defensive rebound by K. Love,,89,95
444,4,2:00.0,K. Irving misses 2-pt layup from 1 ft,,89,95
445,4,2:00.0,Offensive rebound by T. Thompson,,89,95
446,4,2:00.0,T. Thompson makes 2-pt tip-in from 2 ft,,91,95
447,4,2:00.0,,Oklahoma City full timeout,91,95
448,4,2:00.0,,R. Jackson enters the game for N. Collison,91,95
449,4,1:45.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),91,97
450,4,1:32.0,Turnover by K. Irving (lost ball; steal by K. Durant),,91,97
451,4,1:17.0,,K. Durant makes 2-pt jump shot from 14 ft,91,99
452,4,1:14.0,Cleveland full timeout,,91,99
453,4,1:14.0,,A. Roberson enters the game for S. Adams,91,99
454,4,1:03.0,Shooting foul by A. Roberson (drawn by K. Love),,91,99
455,4,1:03.0,K. Love makes free throw 1 of 2,,92,99
456,4,1:03.0,,S. Adams enters the game for A. Roberson,92,99
457,4,1:03.0,K. Love makes free throw 2 of 2,,93,99
458,4,0:53.0,,Personal foul by J. Harris (drawn by K. Durant),93,99
459,4,0:53.0,,K. Durant makes free throw 1 of 2,93,100
460,4,0:53.0,,A. Roberson enters the game for S. Adams,93,100
461,4,0:53.0,,K. Durant makes free throw 2 of 2,93,101
462,4,0:53.0,Cleveland full timeout,,93,101
463,4,0:49.0,Shooting foul by A. Roberson (drawn by K. Irving),,93,101
464,4,0:49.0,K. Irving misses free throw 1 of 2,,93,101
465,4,0:49.0,Offensive rebound by Team,,93,101
466,4,0:49.0,,S. Adams enters the game for A. Roberson,93,101
467,4,0:49.0,K. Irving makes free throw 2 of 2,,94,101
468,4,0:29.0,,K. Durant makes 2-pt layup at rim,94,103
469,4,0:24.0,K. Irving misses 3-pt jump shot from 25 ft,,94,103
470,4,0:23.0,,Defensive rebound by S. Adams,94,103
