,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
378,4,4:46.0,J. Bayless misses 3-pt jump shot from 23 ft,,72,82
379,4,4:44.0,Offensive rebound by Z. Pachulia,,72,82
380,4,4:43.0,Shooting foul by J. Teague (drawn by Z. Pachulia),,72,82
381,4,4:43.0,,Technical foul by J. Teague,72,82
382,4,4:43.0,J. Bayless misses technical free throw,,72,82
383,4,4:43.0,Offensive rebound by Team,,72,82
384,4,4:43.0,Z. Pachulia makes free throw 1 of 2,,73,82
385,4,4:43.0,,A. Horford enters the game for M. Muscala,73,82
386,4,4:43.0,Z. Pachulia misses free throw 2 of 2,,73,82
387,4,4:42.0,,Defensive rebound by P. Millsap,73,82
388,4,4:24.0,,A. Horford misses 2-pt jump shot from 18 ft,73,82
389,4,4:22.0,,Offensive rebound by P. Millsap,73,82
390,4,4:07.0,,D. Carroll makes 2-pt jump shot from 9 ft (assist by J. Teague),73,84
391,4,3:52.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,75,84
392,4,3:37.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),75,86
393,4,3:37.0,,Shooting foul by E. İlyasova (drawn by P. Millsap),75,86
394,4,3:37.0,,P. Millsap makes free throw 1 of 1,75,87
395,4,3:20.0,E. İlyasova misses 2-pt layup from 2 ft,,75,87
396,4,3:19.0,Offensive rebound by Z. Pachulia,,75,87
397,4,3:19.0,Z. Pachulia makes 2-pt layup at rim,,77,87
398,4,2:56.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),77,89
399,4,2:54.0,Milwaukee full timeout,,77,89
400,4,2:46.0,K. Middleton misses 3-pt jump shot from 23 ft,,77,89
401,4,2:44.0,,Defensive rebound by K. Korver,77,89
402,4,2:31.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by J. Teague),77,92
403,4,2:21.0,Shooting foul by A. Horford (drawn by J. Bayless),,77,92
404,4,2:21.0,J. Bayless makes free throw 1 of 2,,78,92
405,4,2:21.0,J. Bayless makes free throw 2 of 2,,79,92
406,4,2:06.0,,Personal foul by J. Bayless (drawn by J. Teague),79,92
407,4,2:06.0,,J. Teague makes free throw 1 of 2,79,93
408,4,2:06.0,,T. Sefolosha enters the game for D. Carroll,79,93
409,4,2:06.0,,J. Teague makes free throw 2 of 2,79,94
410,4,1:58.0,Shooting foul by K. Korver (drawn by Z. Pachulia),,79,94
411,4,1:58.0,Z. Pachulia makes 2-pt layup at rim (assist by K. Middleton),,81,94
412,4,1:58.0,Z. Pachulia misses free throw 1 of 1,,81,94
413,4,1:57.0,,Defensive rebound by T. Sefolosha,81,94
414,4,1:34.0,,T. Sefolosha makes 2-pt jump shot from 17 ft (assist by P. Millsap),81,96
415,4,1:29.0,K. Middleton makes 2-pt jump shot from 6 ft,,83,96
416,4,1:22.0,,Atlanta full timeout,83,96
417,4,1:22.0,M. Carter-Williams enters the game for G. Antetokounmpo,,83,96
418,4,1:22.0,J. O'Bryant enters the game for E. İlyasova,,83,96
419,4,1:22.0,T. Ennis enters the game for Z. Pachulia,,83,96
420,4,1:22.0,M. Plumlee enters the game for K. Middleton,,83,96
421,4,1:22.0,J. Henson enters the game for J. Bayless,,83,96
422,4,1:22.0,,S. Mack enters the game for P. Millsap,83,96
423,4,1:22.0,,P. Antić enters the game for A. Horford,83,96
424,4,1:22.0,,M. Muscala enters the game for K. Korver,83,96
425,4,1:22.0,,K. Bazemore enters the game for J. Teague,83,96
426,4,1:11.0,,T. Sefolosha makes 2-pt layup from 1 ft,83,98
427,4,0:56.0,J. O'Bryant makes 2-pt hook shot from 6 ft,,85,98
428,4,0:56.0,Shooting foul by M. Muscala (drawn by J. O'Bryant),,85,98
429,4,0:56.0,J. O'Bryant makes free throw 1 of 1,,86,98
430,4,0:39.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by S. Mack),86,101
431,4,0:17.0,J. Henson makes 2-pt dunk at rim (assist by T. Ennis),,88,101
