,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
391,4,3:05.0,Personal foul by M. Gortat (drawn by P. Gasol),,88,87
392,4,3:01.0,D. Rose makes 2-pt jump shot from 12 ft,,90,87
393,4,2:38.0,,J. Wall misses 2-pt jump shot from 18 ft,90,87
394,4,2:37.0,Defensive rebound by A. Brooks,,90,87
395,4,2:20.0,Shooting foul by J. Wall (drawn by D. Rose),,90,87
396,4,2:20.0,D. Rose makes free throw 1 of 2,,91,87
397,4,2:20.0,D. Rose makes free throw 2 of 2,,92,87
398,4,2:03.0,,R. Butler misses 3-pt jump shot from 22 ft,92,87
399,4,2:02.0,Defensive rebound by J. Butler,,92,87
400,4,1:48.0,D. Rose makes 2-pt jump shot from 19 ft,,94,87
401,4,1:48.0,,Washington full timeout,94,87
402,4,1:41.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),94,89
403,4,1:21.0,J. Noah misses 2-pt layup from 2 ft,,94,89
404,4,1:21.0,Offensive rebound by D. Rose,,94,89
405,4,1:21.0,D. Rose makes 2-pt tip-in at rim,,96,89
406,4,1:13.0,,J. Wall misses 2-pt jump shot from 19 ft,96,89
407,4,1:11.0,Defensive rebound by P. Gasol,,96,89
408,4,0:58.0,A. Brooks misses 3-pt jump shot from 23 ft,,96,89
409,4,0:57.0,,Defensive rebound by P. Pierce,96,89
410,4,0:47.0,,P. Pierce misses 3-pt jump shot from 26 ft,96,89
411,4,0:46.0,,Offensive rebound by M. Gortat,96,89
412,4,0:41.0,,P. Pierce misses 2-pt layup from 2 ft,96,89
413,4,0:40.0,Defensive rebound by P. Gasol,,96,89
414,4,0:39.0,Personal take foul by P. Pierce (drawn by P. Gasol),,96,89
415,4,0:39.0,P. Gasol makes free throw 1 of 2,,97,89
416,4,0:39.0,P. Gasol makes free throw 2 of 2,,98,89
417,4,0:39.0,,Washington full timeout,98,89
418,4,0:34.0,,Personal foul by J. Butler (drawn by M. Gortat),98,89
419,4,0:34.0,,M. Gortat makes free throw 1 of 2,98,90
420,4,0:34.0,,M. Gortat makes free throw 2 of 2,98,91
421,4,0:32.0,Personal foul by B. Beal (drawn by A. Brooks),,98,91
422,4,0:32.0,A. Brooks makes free throw 1 of 2,,99,91
423,4,0:32.0,A. Brooks misses free throw 2 of 2,,99,91
424,4,0:31.0,,Defensive rebound by M. Gortat,99,91
425,4,0:21.0,,M. Gortat misses 2-pt layup at rim (block by J. Noah),99,91
426,4,0:19.0,Defensive rebound by P. Gasol,,99,91
