,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
391,4,5:31.0,Defensive rebound by T. Ariza,,92,86
392,4,5:19.0,J. Terry makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),,95,86
393,4,4:59.0,,M. Gasol misses 2-pt jump shot from 8 ft,95,86
394,4,4:57.0,,Offensive rebound by T. Prince,95,86
395,4,4:54.0,,V. Carter misses 2-pt layup at rim,95,86
396,4,4:53.0,,Offensive rebound by V. Carter,95,86
397,4,4:53.0,,V. Carter makes 2-pt tip-in at rim,95,88
398,4,4:37.0,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),,98,88
399,4,4:17.0,,B. Udrih makes 3-pt jump shot from 23 ft (assist by M. Gasol),98,91
400,4,3:55.0,Shooting foul by M. Conley (drawn by J. Harden),,98,91
401,4,3:55.0,J. Harden makes free throw 1 of 2,,99,91
402,4,3:55.0,,T. Allen enters the game for B. Udrih,99,91
403,4,3:55.0,,C. Lee enters the game for T. Prince,99,91
404,4,3:55.0,J. Harden makes free throw 2 of 2,,100,91
405,4,3:47.0,,M. Conley misses 2-pt layup at rim (block by D. Motiejūnas),100,91
406,4,3:45.0,Defensive rebound by D. Motiejūnas,,100,91
407,4,3:37.0,,Violation by T. Allen (kicked ball),100,91
408,4,3:28.0,C. Brewer misses 2-pt jump shot from 12 ft,,100,91
409,4,3:27.0,,Defensive rebound by Team,100,91
410,4,3:15.0,,Personal foul by C. Brewer (drawn by M. Conley),100,91
411,4,3:10.0,,M. Conley misses 2-pt jump shot from 14 ft,100,91
412,4,3:09.0,,Offensive rebound by V. Carter,100,91
413,4,3:07.0,,M. Gasol makes 2-pt dunk at rim (assist by V. Carter),100,93
414,4,2:47.0,T. Ariza misses 2-pt jump shot from 20 ft,,100,93
415,4,2:46.0,,Defensive rebound by M. Conley,100,93
416,4,2:41.0,,M. Gasol makes 2-pt jump shot from 4 ft (assist by M. Conley),100,95
417,4,2:41.0,,Shooting foul by T. Ariza (drawn by M. Gasol),100,95
418,4,2:41.0,,Memphis full timeout,100,95
419,4,2:41.0,P. Beverley enters the game for D. Motiejūnas,,100,95
420,4,2:41.0,D. Howard enters the game for C. Brewer,,100,95
421,4,2:41.0,J. Smith enters the game for J. Terry,,100,95
422,4,2:41.0,,M. Gasol makes free throw 1 of 1,100,96
423,4,2:28.0,J. Smith misses 2-pt jump shot from 7 ft,,100,96
424,4,2:26.0,,Defensive rebound by C. Lee,100,96
425,4,2:13.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),100,98
426,4,1:52.0,,Offensive charge foul by T. Ariza (drawn by V. Carter),100,98
427,4,1:52.0,Turnover by T. Ariza (offensive foul),,100,98
428,4,1:33.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by C. Lee),100,101
429,4,1:15.0,J. Smith makes 2-pt layup at rim,,102,101
430,4,0:59.0,,Turnover by V. Carter (bad pass; steal by T. Ariza),102,101
431,4,0:56.0,Personal foul by T. Allen (drawn by J. Harden),,102,101
432,4,0:39.0,J. Smith misses 2-pt layup from 1 ft,,102,101
433,4,0:38.0,,Defensive rebound by M. Gasol,102,101
434,4,0:29.0,,V. Carter makes 3-pt jump shot from 28 ft (assist by C. Lee),102,104
435,4,0:29.0,Houston full timeout,,102,104
436,4,0:29.0,,T. Prince enters the game for V. Carter,102,104
437,4,0:29.0,J. Terry enters the game for J. Smith,,102,104
438,4,0:16.0,J. Harden makes 2-pt layup at rim,,104,104
439,4,0:16.0,,Memphis full timeout,104,104
440,4,0:16.0,,V. Carter enters the game for T. Allen,104,104
441,4,0:16.0,C. Brewer enters the game for J. Terry,,104,104
442,4,0:01.0,,V. Carter misses 2-pt layup from 1 ft,104,104
443,4,0:01.0,,Offensive rebound by Team,104,104
444,4,0:00.0,,M. Gasol misses 2-pt jump shot from 16 ft,104,104
445,4,0:00.0,,Offensive rebound by Team,104,104
446,1OT,4:39.0,Shooting foul by V. Carter (drawn by D. Howard),,104,104
447,1OT,4:39.0,Houston full timeout,,104,104
448,1OT,4:39.0,D. Howard makes free throw 1 of 2,,105,104
449,1OT,4:39.0,D. Howard makes free throw 2 of 2,,106,104
450,1OT,4:20.0,,M. Conley misses 3-pt jump shot from 24 ft,106,104
451,1OT,4:19.0,Defensive rebound by T. Ariza,,106,104
452,1OT,4:00.0,J. Smith misses 2-pt hook shot from 6 ft,,106,104
453,1OT,3:57.0,,Defensive rebound by M. Gasol,106,104
454,1OT,3:48.0,,M. Gasol misses 2-pt jump shot from 5 ft,106,104
455,1OT,3:45.0,Defensive rebound by Team,,106,104
456,1OT,3:45.0,,Loose ball foul by V. Carter (drawn by P. Beverley),106,104
457,1OT,3:33.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,109,104
458,1OT,3:15.0,,V. Carter misses 3-pt jump shot from 25 ft (block by J. Harden),109,104
459,1OT,3:14.0,Defensive rebound by D. Howard,,109,104
460,1OT,2:55.0,T. Ariza misses 2-pt layup from 1 ft,,109,104
461,1OT,2:54.0,,Defensive rebound by M. Gasol,109,104
462,1OT,2:46.0,,M. Conley makes 3-pt jump shot from 22 ft (assist by T. Allen),109,107
463,1OT,2:21.0,Shooting foul by T. Allen (drawn by J. Harden),,109,107
464,1OT,2:21.0,J. Harden makes free throw 1 of 2,,110,107
465,1OT,2:21.0,J. Harden makes free throw 2 of 2,,111,107
466,1OT,2:13.0,,Personal foul by D. Howard (drawn by M. Gasol),111,107
467,1OT,2:06.0,,Turnover by T. Allen (bad pass),111,107
468,1OT,2:06.0,Houston full timeout,,111,107
469,1OT,1:52.0,T. Ariza misses 3-pt jump shot from 24 ft,,111,107
470,1OT,1:51.0,,Defensive rebound by M. Conley,111,107
471,1OT,1:51.0,,Personal foul by P. Beverley (drawn by M. Conley),111,107
472,1OT,1:40.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),111,109
473,1OT,1:18.0,J. Harden misses 2-pt jump shot from 17 ft,,111,109
474,1OT,1:16.0,Offensive rebound by J. Smith,,111,109
475,1OT,1:13.0,T. Ariza misses 3-pt jump shot from 25 ft,,111,109
476,1OT,1:12.0,Offensive rebound by J. Smith,,111,109
477,1OT,1:10.0,Personal foul by V. Carter (drawn by J. Smith),,111,109
478,1OT,1:10.0,J. Smith makes free throw 1 of 2,,112,109
479,1OT,1:10.0,J. Smith makes free throw 2 of 2,,113,109
480,1OT,0:58.0,,Shooting foul by J. Smith (drawn by T. Allen),113,109
481,1OT,0:58.0,,T. Allen makes free throw 1 of 2,113,110
482,1OT,0:58.0,,T. Prince enters the game for V. Carter,113,110
483,1OT,0:58.0,,T. Allen makes free throw 2 of 2,113,111
484,1OT,0:39.0,J. Smith misses 2-pt hook shot from 7 ft (block by M. Gasol),,113,111
485,1OT,0:34.0,,Defensive rebound by T. Allen,113,111
486,1OT,0:25.0,,T. Allen misses 2-pt layup from 1 ft (block by J. Harden),113,111
487,1OT,0:23.0,,Offensive rebound by T. Allen,113,111
488,1OT,0:21.0,,T. Allen misses 2-pt layup from 2 ft,113,111
489,1OT,0:19.0,Defensive rebound by D. Howard,,113,111
490,1OT,0:19.0,Personal take foul by T. Allen (drawn by D. Howard),,113,111
491,1OT,0:19.0,,K. Koufos enters the game for T. Allen,113,111
492,1OT,0:19.0,D. Howard makes free throw 1 of 2,,114,111
493,1OT,0:19.0,D. Howard makes free throw 2 of 2,,115,111
494,1OT,0:19.0,,Memphis full timeout,115,111
495,1OT,0:19.0,,V. Carter enters the game for K. Koufos,115,111
496,1OT,0:08.0,,V. Carter misses 2-pt jump shot from 20 ft,115,111
497,1OT,0:07.0,Defensive rebound by P. Beverley,,115,111
498,1OT,0:01.0,J. Harden makes 2-pt dunk at rim (assist by J. Smith),,117,111
