,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
385,4,11:47.0,R. Jackson makes 2-pt jump shot from 3 ft,,76,85
386,4,11:47.0,Shooting foul by A. Ajinça (drawn by R. Jackson),,76,85
387,4,11:47.0,R. Jackson makes free throw 1 of 1,,77,85
388,4,11:27.0,,Turnover by A. Rivers (lost ball; steal by J. Lamb),77,85
389,4,11:26.0,Shooting foul by J. Salmons (drawn by J. Lamb),,77,85
390,4,11:26.0,J. Lamb misses free throw 1 of 2,,77,85
391,4,11:26.0,Offensive rebound by Team,,77,85
392,4,11:26.0,,A. Davis enters the game for A. Ajinça,77,85
393,4,11:26.0,,J. Holiday enters the game for L. Babbitt,77,85
394,4,11:26.0,J. Lamb makes free throw 2 of 2,,78,85
395,4,11:15.0,,Personal foul by N. Collison (drawn by R. Anderson),78,85
396,4,11:01.0,,J. Holiday makes 2-pt jump shot from 7 ft,78,87
397,4,10:45.0,R. Jackson makes 2-pt dunk at rim,,80,87
398,4,10:35.0,,J. Holiday misses 2-pt jump shot from 8 ft,80,87
399,4,10:33.0,Defensive rebound by J. Lamb,,80,87
400,4,10:24.0,K. Perkins makes 2-pt layup from 2 ft (assist by R. Jackson),,82,87
401,4,10:23.0,Technical foul by K. Perkins,,82,87
402,4,10:23.0,,A. Davis makes technical free throw,82,88
403,4,10:23.0,,T. Evans enters the game for A. Rivers,82,88
404,4,10:02.0,,T. Evans misses 2-pt layup from 3 ft,82,88
405,4,10:02.0,,Offensive rebound by R. Anderson,82,88
406,4,10:02.0,,R. Anderson misses 2-pt tip-in from 2 ft,82,88
407,4,10:02.0,,Offensive rebound by R. Anderson,82,88
408,4,10:02.0,Loose ball foul by N. Collison (drawn by R. Anderson),,82,88
409,4,10:02.0,S. Ibaka enters the game for N. Collison,,82,88
410,4,9:49.0,,T. Evans misses 2-pt layup from 1 ft,82,88
411,4,9:48.0,,Offensive rebound by R. Anderson,82,88
412,4,9:41.0,,R. Anderson makes 2-pt jump shot from 17 ft (assist by J. Holiday),82,90
413,4,9:24.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by R. Jackson),,85,90
414,4,9:03.0,,J. Holiday makes 2-pt layup from 2 ft (assist by R. Anderson),85,92
415,4,8:40.0,R. Jackson misses 3-pt jump shot from 24 ft,,85,92
416,4,8:39.0,Offensive rebound by K. Perkins,,85,92
417,4,8:27.0,K. Perkins misses 2-pt jump shot from 6 ft,,85,92
418,4,8:26.0,,Defensive rebound by J. Holiday,85,92
419,4,8:21.0,Official timeout,,85,92
420,4,8:06.0,,T. Evans makes 2-pt layup from 2 ft,85,94
421,4,7:48.0,R. Jackson misses 2-pt layup from 2 ft (block by A. Davis),,85,94
422,4,7:47.0,,Defensive rebound by J. Salmons,85,94
423,4,7:43.0,,T. Evans makes 2-pt layup from 2 ft (assist by J. Salmons),85,96
424,4,7:18.0,Turnover by K. Perkins (3 sec),,85,96
425,4,7:18.0,R. Westbrook enters the game for A. Morrow,,85,96
426,4,7:18.0,K. Durant enters the game for K. Perkins,,85,96
427,4,7:10.0,,T. Evans makes 2-pt layup from 1 ft (assist by A. Davis),85,98
428,4,7:10.0,Oklahoma City full timeout,,85,98
429,4,7:10.0,A. Roberson enters the game for J. Lamb,,85,98
430,4,6:48.0,Turnover by R. Westbrook (bad pass; steal by R. Anderson),,85,98
431,4,6:32.0,,R. Anderson misses 3-pt jump shot from 25 ft,85,98
432,4,6:30.0,Defensive rebound by A. Roberson,,85,98
433,4,6:25.0,Turnover by R. Westbrook (bad pass; steal by A. Davis),,85,98
434,4,6:21.0,,Shooting foul by R. Westbrook (drawn by T. Evans),85,98
435,4,6:21.0,,T. Evans makes 2-pt layup from 1 ft (assist by A. Davis),85,100
436,4,6:21.0,,T. Evans misses free throw 1 of 1,85,100
437,4,6:19.0,Defensive rebound by A. Roberson,,85,100
438,4,6:06.0,Turnover by R. Westbrook (lost ball; steal by J. Salmons),,85,100
439,4,5:49.0,,A. Davis misses 2-pt jump shot from 15 ft,85,100
440,4,5:47.0,Defensive rebound by A. Roberson,,85,100
441,4,5:41.0,K. Durant misses 3-pt jump shot from 28 ft,,85,100
442,4,5:40.0,,Defensive rebound by J. Salmons,85,100
443,4,5:23.0,,Turnover by J. Holiday (bad pass; steal by R. Jackson),85,100
444,4,5:18.0,R. Jackson makes 2-pt jump shot from 15 ft,,87,100
445,4,5:02.0,,T. Evans makes 2-pt layup from 2 ft,87,102
446,4,5:02.0,,Shooting foul by A. Roberson (drawn by T. Evans),87,102
447,4,5:02.0,,T. Evans makes free throw 1 of 1,87,103
448,4,4:47.0,Def 3 sec tech foul by T. Evans,,87,103
449,4,4:47.0,K. Durant makes technical free throw,,88,103
450,4,4:38.0,R. Westbrook makes 2-pt layup from 2 ft,,90,103
451,4,4:38.0,Shooting foul by R. Anderson (drawn by R. Westbrook),,90,103
452,4,4:38.0,R. Westbrook makes free throw 1 of 1,,91,103
453,4,4:16.0,Violation by S. Ibaka (def goaltending),,91,103
454,4,4:16.0,,T. Evans makes 2-pt layup at rim,91,105
455,4,4:07.0,K. Durant makes 2-pt jump shot from 14 ft,,93,105
456,4,3:46.0,,T. Evans makes 2-pt jump shot from 21 ft,93,107
457,4,3:31.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Durant),,95,107
458,4,3:21.0,,New Orleans full timeout,95,107
459,4,3:12.0,Offensive charge foul by A. Davis (drawn by R. Westbrook),,95,107
460,4,3:12.0,,Turnover by A. Davis (offensive foul),95,107
461,4,3:02.0,K. Durant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,98,107
462,4,2:44.0,,J. Holiday misses 3-pt jump shot from 22 ft,98,107
463,4,2:43.0,Defensive rebound by R. Westbrook,,98,107
464,4,2:37.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Salmons),,98,107
465,4,2:36.0,Offensive rebound by Team,,98,107
466,4,2:33.0,K. Durant misses 3-pt jump shot from 25 ft,,98,107
467,4,2:32.0,,Defensive rebound by J. Salmons,98,107
468,4,2:11.0,,Shooting foul by K. Durant (drawn by R. Anderson),98,107
469,4,2:11.0,,R. Anderson makes free throw 1 of 3,98,108
470,4,2:11.0,,R. Anderson makes free throw 2 of 3,98,109
471,4,2:11.0,,R. Anderson makes free throw 3 of 3,98,110
472,4,1:57.0,K. Durant makes 2-pt jump shot from 3 ft (assist by R. Westbrook),,100,110
473,4,1:33.0,,J. Holiday misses 3-pt jump shot from 23 ft,100,110
474,4,1:32.0,Defensive rebound by A. Roberson,,100,110
475,4,1:30.0,Shooting foul by J. Salmons (drawn by R. Westbrook),,100,110
476,4,1:30.0,R. Westbrook makes free throw 1 of 2,,101,110
477,4,1:30.0,R. Westbrook makes free throw 2 of 2,,102,110
478,4,1:07.0,,J. Holiday misses 2-pt jump shot from 11 ft,102,110
479,4,1:06.0,Defensive rebound by R. Westbrook,,102,110
480,4,1:01.0,R. Westbrook misses 2-pt layup from 2 ft (block by T. Evans),,102,110
481,4,1:00.0,Offensive rebound by A. Roberson,,102,110
482,4,0:57.0,K. Durant misses 3-pt jump shot from 24 ft,,102,110
483,4,0:55.0,,Defensive rebound by A. Davis,102,110
484,4,0:55.0,,Personal take foul by A. Roberson (drawn by A. Davis),102,110
485,4,0:55.0,,A. Davis makes free throw 1 of 2,102,111
486,4,0:55.0,,A. Davis makes free throw 2 of 2,102,112
487,4,0:55.0,Oklahoma City full timeout,,102,112
488,4,0:55.0,A. Morrow enters the game for A. Roberson,,102,112
489,4,0:50.0,R. Westbrook misses 3-pt jump shot from 25 ft,,102,112
490,4,0:49.0,,Defensive rebound by J. Holiday,102,112
491,4,0:28.0,,J. Holiday misses 3-pt jump shot from 24 ft,102,112
492,4,0:26.0,Defensive rebound by R. Westbrook,,102,112
493,4,0:18.0,K. Durant makes 2-pt layup from 1 ft,,104,112
494,4,0:17.0,,Personal take foul by R. Westbrook (drawn by A. Davis),104,112
495,4,0:17.0,,A. Davis misses free throw 1 of 2,104,112
496,4,0:17.0,,Offensive rebound by Team,104,112
497,4,0:17.0,A. Roberson enters the game for K. Durant,,104,112
498,4,0:17.0,I. Smith enters the game for S. Ibaka,,104,112
499,4,0:17.0,L. Thomas enters the game for R. Westbrook,,104,112
500,4,0:17.0,,A. Davis misses free throw 2 of 2,104,112
501,4,0:16.0,Defensive rebound by A. Morrow,,104,112
