,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
394,4,8:38.0,J. Wall misses 2-pt jump shot from 16 ft,,76,82
395,4,8:37.0,,Defensive rebound by J. Sullinger,76,82
396,4,8:27.0,,M. Thornton misses 3-pt jump shot from 26 ft,76,82
397,4,8:26.0,Defensive rebound by R. Butler,,76,82
398,4,8:12.0,N. Hilário misses 2-pt dunk at rim (block by B. Bass),,76,82
399,4,8:10.0,,Defensive rebound by J. Sullinger,76,82
400,4,8:06.0,,M. Thornton makes 2-pt layup at rim (assist by R. Rondo),76,84
401,4,7:53.0,J. Wall makes 2-pt layup at rim,,78,84
402,4,7:46.0,,J. Sullinger makes 3-pt jump shot from 26 ft (assist by R. Rondo),78,87
403,4,7:29.0,O. Porter misses 2-pt jump shot from 15 ft,,78,87
404,4,7:28.0,,Defensive rebound by R. Rondo,78,87
405,4,7:21.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by R. Rondo),78,90
406,4,7:21.0,Washington full timeout,,78,90
407,4,7:21.0,K. Humphries enters the game for N. Hilário,,78,90
408,4,7:21.0,B. Beal enters the game for O. Porter,,78,90
409,4,6:59.0,K. Humphries misses 2-pt jump shot from 18 ft,,78,90
410,4,6:58.0,,Defensive rebound by M. Thornton,78,90
411,4,6:47.0,,Turnover by B. Bass (lost ball; steal by J. Wall),78,90
412,4,6:42.0,B. Beal misses 2-pt layup from 1 ft,,78,90
413,4,6:41.0,Offensive rebound by R. Butler,,78,90
414,4,6:40.0,R. Butler makes 2-pt layup at rim,,80,90
415,4,6:20.0,,R. Rondo misses 3-pt jump shot from 24 ft,80,90
416,4,6:20.0,Defensive rebound by Team,,80,90
417,4,6:20.0,,Loose ball foul by J. Sullinger (drawn by P. Pierce),80,90
418,4,6:20.0,,J. Green enters the game for B. Bass,80,90
419,4,6:20.0,,A. Bradley enters the game for R. Rondo,80,90
420,4,6:12.0,R. Butler misses 2-pt layup at rim,,80,90
421,4,6:11.0,Offensive rebound by Team,,80,90
422,4,5:59.0,B. Beal misses 2-pt jump shot from 15 ft,,80,90
423,4,5:58.0,,Defensive rebound by E. Turner,80,90
424,4,5:35.0,,Turnover by J. Green (bad pass; steal by K. Humphries),80,90
425,4,5:29.0,K. Humphries makes 2-pt jump shot from 5 ft,,82,90
426,4,5:06.0,,J. Sullinger misses 2-pt jump shot from 14 ft,82,90
427,4,5:05.0,Defensive rebound by J. Wall,,82,90
428,4,4:58.0,R. Butler misses 3-pt jump shot from 24 ft,,82,90
429,4,4:57.0,,Defensive rebound by E. Turner,82,90
430,4,4:50.0,,Turnover by E. Turner (lost ball),82,90
431,4,4:50.0,,R. Rondo enters the game for M. Thornton,82,90
432,4,4:37.0,J. Wall makes 2-pt jump shot from 12 ft,,84,90
433,4,4:22.0,Offensive charge foul by J. Green (drawn by P. Pierce),,84,90
434,4,4:22.0,,Turnover by J. Green (offensive foul),84,90
435,4,4:22.0,,T. Zeller enters the game for J. Sullinger,84,90
436,4,4:04.0,Shooting foul by R. Rondo (drawn by J. Wall),,84,90
437,4,4:04.0,J. Wall makes free throw 1 of 2,,85,90
438,4,4:04.0,J. Wall makes free throw 2 of 2,,86,90
439,4,3:51.0,,R. Rondo misses 2-pt jump shot from 8 ft,86,90
440,4,3:50.0,Defensive rebound by K. Humphries,,86,90
441,4,3:38.0,J. Wall makes 2-pt jump shot from 18 ft,,88,90
442,4,3:13.0,,Turnover by R. Rondo (bad pass; steal by R. Butler),88,90
443,4,3:08.0,R. Butler misses 2-pt layup at rim,,88,90
444,4,3:06.0,,Defensive rebound by R. Rondo,88,90
445,4,3:00.0,,Shooting foul by B. Beal (drawn by T. Zeller),88,90
446,4,3:00.0,,T. Zeller makes free throw 1 of 2,88,91
447,4,3:00.0,,T. Zeller makes free throw 2 of 2,88,92
448,4,2:50.0,R. Butler makes 3-pt jump shot from 24 ft (assist by J. Wall),,91,92
449,4,2:29.0,,R. Rondo misses 2-pt jump shot from 9 ft,91,92
450,4,2:28.0,,Offensive rebound by R. Rondo,91,92
451,4,2:25.0,,Shooting foul by J. Wall (drawn by T. Zeller),91,92
452,4,2:25.0,Official timeout,,91,92
453,4,2:25.0,,T. Zeller makes free throw 1 of 2,91,93
454,4,2:25.0,,T. Zeller makes free throw 2 of 2,91,94
455,4,2:18.0,J. Wall misses 2-pt layup at rim (block by E. Turner),,91,94
456,4,2:16.0,,Defensive rebound by J. Green,91,94
457,4,2:07.0,,Boston full timeout,91,94
458,4,1:57.0,,Turnover by R. Rondo (lost ball),91,94
459,4,1:33.0,Turnover by P. Pierce (lost ball; steal by R. Rondo),,91,94
460,4,1:30.0,,R. Rondo misses 2-pt layup at rim (block by K. Humphries),91,94
461,4,1:30.0,Defensive rebound by Team,,91,94
462,4,1:12.0,J. Wall makes 2-pt layup from 1 ft,,93,94
463,4,1:05.0,,A. Bradley misses 3-pt jump shot from 22 ft,93,94
464,4,1:04.0,Defensive rebound by P. Pierce,,93,94
465,4,0:46.0,P. Pierce misses 3-pt jump shot from 25 ft,,93,94
466,4,0:45.0,,Defensive rebound by T. Zeller,93,94
467,4,0:37.0,,A. Bradley makes 3-pt jump shot from 22 ft (assist by J. Green),93,97
468,4,0:37.0,Washington full timeout,,93,97
469,4,0:37.0,,B. Bass enters the game for T. Zeller,93,97
470,4,0:37.0,,Violation by J. Green (kicked ball),93,97
471,4,0:30.0,Personal foul by B. Bass (drawn by J. Wall),,93,97
472,4,0:26.0,Turnover by J. Wall (bad pass; steal by R. Rondo),,93,97
473,4,0:22.0,,J. Green makes 2-pt layup at rim (assist by A. Bradley),93,99
474,4,0:22.0,Washington full timeout,,93,99
475,4,0:18.0,J. Wall misses 3-pt jump shot from 26 ft,,93,99
476,4,0:17.0,,Defensive rebound by J. Green,93,99
477,4,0:16.0,,Personal take foul by K. Humphries (drawn by J. Green),93,99
478,4,0:16.0,G. Temple enters the game for K. Humphries,,93,99
479,4,0:14.0,,Personal take foul by B. Beal (drawn by J. Green),93,99
480,4,0:14.0,,J. Green makes free throw 1 of 2,93,100
481,4,0:14.0,K. Humphries enters the game for G. Temple,,93,100
482,4,0:14.0,,J. Green makes free throw 2 of 2,93,101
483,4,0:02.0,K. Humphries misses 3-pt jump shot from 24 ft,,93,101
484,4,0:01.0,,Defensive rebound by E. Turner,93,101
