,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
387,4,4:04.0,,R. Anderson misses 3-pt jump shot from 25 ft,82,93
388,4,4:04.0,Defensive rebound by Z. Randolph,,82,93
389,4,3:51.0,M. Conley misses 2-pt jump shot from 10 ft,,82,93
390,4,3:49.0,,Defensive rebound by A. Davis,82,93
391,4,3:46.0,,Shooting foul by T. Prince (drawn by T. Evans),82,93
392,4,3:46.0,,T. Evans makes free throw 1 of 2,82,94
393,4,3:46.0,,T. Evans misses free throw 2 of 2,82,94
394,4,3:44.0,Defensive rebound by M. Gasol,,82,94
395,4,3:25.0,T. Allen makes 3-pt jump shot from 23 ft (assist by M. Conley),,85,94
396,4,3:16.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),85,96
397,4,2:53.0,M. Conley misses 3-pt jump shot from 23 ft (block by T. Evans),,85,96
398,4,2:52.0,Offensive rebound by M. Conley,,85,96
399,4,2:50.0,M. Conley makes 2-pt layup from 1 ft,,87,96
400,4,2:38.0,,T. Evans misses 2-pt layup from 3 ft,87,96
401,4,2:38.0,,Offensive rebound by Team,87,96
402,4,2:38.0,Memphis full timeout,,87,96
403,4,2:38.0,,E. Gordon enters the game for D. Cunningham,87,96
404,4,2:16.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. Evans),87,99
405,4,2:00.0,T. Prince makes 3-pt jump shot from 25 ft (assist by M. Conley),,90,99
406,4,1:44.0,,T. Evans makes 2-pt layup from 3 ft,90,101
407,4,1:33.0,T. Prince makes 3-pt jump shot from 22 ft (assist by M. Conley),,93,101
408,4,1:20.0,,T. Evans makes 2-pt layup from 1 ft,93,103
409,4,1:20.0,,Shooting foul by T. Prince (drawn by T. Evans),93,103
410,4,1:20.0,,T. Evans makes free throw 1 of 1,93,104
411,4,1:05.0,T. Allen misses 2-pt layup from 2 ft,,93,104
412,4,1:04.0,,Defensive rebound by R. Anderson,93,104
413,4,0:43.0,,Turnover by T. Evans (bad pass; steal by T. Allen),93,104
414,4,0:39.0,M. Gasol makes 2-pt dunk at rim (assist by T. Allen),,95,104
415,4,0:16.0,,J. Holiday makes 2-pt layup from 2 ft,95,106
416,4,0:09.0,M. Conley misses 3-pt jump shot from 26 ft,,95,106
417,4,0:08.0,,Defensive rebound by A. Davis,95,106
