,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
391,4,8:33.0,,B. Griffin enters the game for J. Farmar,86,104
392,4,8:33.0,,J. Redick makes technical free throw,86,105
393,4,8:18.0,,J. Redick misses 2-pt jump shot from 17 ft,86,105
394,4,8:17.0,,Offensive rebound by Team,86,105
395,4,8:12.0,,Offensive foul by B. Griffin (drawn by A. Len),86,105
396,4,8:12.0,,Turnover by B. Griffin (offensive foul),86,105
397,4,8:12.0,,S. Hawes enters the game for B. Griffin,86,105
398,4,8:00.0,M. Morris misses 3-pt jump shot from 25 ft,,86,105
399,4,7:58.0,Offensive rebound by A. Len,,86,105
400,4,7:51.0,I. Thomas misses 3-pt jump shot from 25 ft,,86,105
401,4,7:46.0,Offensive rebound by M. Morris,,86,105
402,4,7:46.0,M. Morris misses 2-pt dunk at rim,,86,105
403,4,7:43.0,,Defensive rebound by J. Redick,86,105
404,4,7:42.0,,Offensive foul by D. Jordan (drawn by I. Thomas),86,105
405,4,7:42.0,,Turnover by D. Jordan (offensive foul),86,105
406,4,7:25.0,M. Morris misses 2-pt layup from 2 ft,,86,105
407,4,7:24.0,,Defensive rebound by S. Hawes,86,105
408,4,7:14.0,,Turnover by J. Crawford (traveling),86,105
409,4,7:08.0,G. Green makes 3-pt jump shot from 24 ft (assist by I. Thomas),,89,105
410,4,6:51.0,,S. Hawes misses 3-pt jump shot from 23 ft,89,105
411,4,6:51.0,Defensive rebound by Team,,89,105
412,4,6:51.0,Personal foul by D. Jordan,,89,105
413,4,6:51.0,,M. Barnes enters the game for J. Crawford,89,105
414,4,6:46.0,G. Dragić enters the game for M. Morris,,89,105
415,4,6:35.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,92,105
416,4,6:08.0,,M. Barnes misses 2-pt jump shot from 3 ft,92,105
417,4,6:07.0,Defensive rebound by A. Len,,92,105
418,4,6:01.0,G. Green makes 2-pt layup at rim,,94,105
419,4,6:01.0,,LA Clippers full timeout,94,105
420,4,6:01.0,,J. Crawford enters the game for S. Hawes,94,105
421,4,6:01.0,,B. Griffin enters the game for D. Jordan,94,105
422,4,5:51.0,,Personal foul by G. Green,94,105
423,4,5:44.0,,C. Paul makes 2-pt layup from 2 ft,94,107
424,4,5:44.0,,Shooting foul by I. Thomas (drawn by C. Paul),94,107
425,4,5:44.0,,C. Paul misses free throw 1 of 1,94,107
426,4,5:44.0,Defensive rebound by G. Green,,94,107
427,4,5:28.0,Turnover by E. Bledsoe (lost ball; steal by B. Griffin),,94,107
428,4,5:23.0,,Shooting foul by A. Len (drawn by B. Griffin),94,107
429,4,5:23.0,,B. Griffin makes free throw 1 of 2,94,108
430,4,5:23.0,,B. Griffin misses free throw 2 of 2,94,108
431,4,5:22.0,Defensive rebound by A. Len,,94,108
432,4,5:03.0,G. Green misses 2-pt jump shot from 12 ft,,94,108
433,4,5:02.0,,Defensive rebound by C. Paul,94,108
434,4,4:51.0,,B. Griffin misses 2-pt jump shot from 15 ft,94,108
435,4,4:50.0,,Offensive rebound by M. Barnes,94,108
436,4,4:45.0,,C. Paul makes 3-pt jump shot from 23 ft (assist by J. Crawford),94,111
437,4,4:27.0,G. Dragić misses 3-pt jump shot from 24 ft,,94,111
438,4,4:27.0,Offensive rebound by A. Len,,94,111
439,4,4:27.0,A. Len makes 2-pt layup at rim,,96,111
440,4,4:27.0,Shooting foul by J. Redick (drawn by A. Len),,96,111
441,4,4:27.0,,Technical foul by M. Barnes,96,111
442,4,4:27.0,,J. Farmar enters the game for M. Barnes,96,111
443,4,4:27.0,I. Thomas makes technical free throw,,97,111
444,4,4:27.0,Phoenix full timeout,,97,111
445,4,4:27.0,A. Len makes free throw 1 of 1,,98,111
446,4,4:10.0,,B. Griffin misses 2-pt layup from 2 ft (block by A. Len),98,111
447,4,4:08.0,Defensive rebound by A. Len,,98,111
448,4,3:48.0,I. Thomas misses 2-pt jump shot from 13 ft,,98,111
449,4,3:47.0,,Defensive rebound by B. Griffin,98,111
450,4,3:35.0,,Turnover by C. Paul (lost ball; steal by A. Len),98,111
451,4,3:34.0,Personal foul by C. Paul,,98,111
452,4,3:34.0,A. Len makes free throw 1 of 2,,99,111
453,4,3:34.0,A. Len makes free throw 2 of 2,,100,111
454,4,3:13.0,,Turnover by B. Griffin (traveling),100,111
455,4,3:02.0,A. Len misses 2-pt layup from 2 ft,,100,111
456,4,3:00.0,,Defensive rebound by C. Paul,100,111
457,4,2:56.0,,Personal foul by G. Green,100,111
458,4,2:56.0,,C. Paul makes free throw 1 of 2,100,112
459,4,2:56.0,,C. Paul makes free throw 2 of 2,100,113
460,4,2:43.0,G. Dragić misses 2-pt layup from 2 ft,,100,113
461,4,2:42.0,,Defensive rebound by B. Griffin,100,113
462,4,2:27.0,,C. Paul makes 3-pt jump shot from 25 ft,100,116
463,4,2:17.0,I. Thomas makes 2-pt layup at rim,,102,116
464,4,1:57.0,,C. Paul makes 2-pt jump shot from 16 ft,102,118
465,4,1:57.0,Phoenix full timeout,,102,118
466,4,1:57.0,Technical foul by G. Green,,102,118
467,4,1:57.0,G. Green ejected from game,,102,118
468,4,1:57.0,Z. Dragić enters the game for G. Dragić,,102,118
469,4,1:57.0,S. Randolph enters the game for E. Bledsoe,,102,118
470,4,1:57.0,A. Goodwin enters the game for A. Len,,102,118
471,4,1:57.0,A. Tolliver enters the game for G. Green,,102,118
472,4,1:57.0,,J. Redick misses technical free throw,102,118
473,4,1:57.0,Offensive rebound by Team,,102,118
474,4,1:46.0,Shooting foul by J. Crawford (drawn by I. Thomas),,102,118
475,4,1:46.0,I. Thomas makes free throw 1 of 2,,103,118
476,4,1:46.0,I. Thomas makes free throw 2 of 2,,104,118
477,4,1:36.0,,Personal foul by S. Randolph,104,118
478,4,1:36.0,,J. Redick makes free throw 1 of 2,104,119
479,4,1:36.0,,J. Cunningham enters the game for C. Paul,104,119
480,4,1:36.0,,E. Udoh enters the game for B. Griffin,104,119
481,4,1:36.0,,J. Redick makes free throw 2 of 2,104,120
482,4,1:23.0,Personal foul by J. Cunningham,,104,120
483,4,1:23.0,I. Thomas makes free throw 1 of 2,,105,120
484,4,1:23.0,I. Thomas makes free throw 2 of 2,,106,120
485,4,1:03.0,,J. Farmar misses 3-pt jump shot from 25 ft,106,120
486,4,1:01.0,Defensive rebound by A. Goodwin,,106,120
487,4,0:56.0,Shooting foul by E. Udoh (drawn by A. Goodwin),,106,120
488,4,0:56.0,A. Goodwin misses free throw 1 of 2,,106,120
489,4,0:56.0,Offensive rebound by Team,,106,120
490,4,0:56.0,A. Goodwin makes free throw 2 of 2,,107,120
491,4,0:39.0,,E. Udoh misses 2-pt jump shot from 10 ft,107,120
492,4,0:37.0,Defensive rebound by A. Goodwin,,107,120
493,4,0:21.0,Z. Dragić misses 3-pt jump shot from 27 ft,,107,120
494,4,0:19.0,,Defensive rebound by J. Redick,107,120
