,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
394,4,4:05.0,Defensive rebound by J. McGee,,58,88
395,4,4:01.0,A. Gee makes 2-pt dunk at rim (assist by J. McGee),,60,88
396,4,3:39.0,,J. Leuer misses 2-pt jump shot from 12 ft,60,88
397,4,3:37.0,Defensive rebound by J. McGee,,60,88
398,4,3:23.0,R. Foye misses 3-pt jump shot from 25 ft,,60,88
399,4,3:22.0,,Defensive rebound by K. Koufos,60,88
400,4,3:15.0,,Shooting foul by J. McGee (drawn by J. Leuer),60,88
401,4,3:15.0,,J. Leuer makes free throw 1 of 2,60,89
402,4,3:15.0,,J. Leuer misses free throw 2 of 2,60,89
403,4,3:13.0,Defensive rebound by A. Gee,,60,89
404,4,2:55.0,R. Foye misses 3-pt jump shot from 26 ft,,60,89
405,4,2:53.0,,Defensive rebound by J. Leuer,60,89
406,4,2:43.0,,N. Calathes makes 2-pt layup from 1 ft (assist by T. Thomas),60,91
407,4,2:19.0,R. Foye misses 3-pt jump shot from 25 ft,,60,91
408,4,2:17.0,Offensive rebound by A. Gee,,60,91
409,4,2:17.0,A. Gee makes 2-pt dunk at rim,,62,91
410,4,2:00.0,,K. Koufos misses 2-pt layup at rim (block by J. McGee),62,91
411,4,1:59.0,,Offensive rebound by Team,62,91
412,4,1:59.0,Denver full timeout,,62,91
413,4,1:50.0,,N. Calathes misses 2-pt jump shot from 20 ft,62,91
414,4,1:47.0,Defensive rebound by A. Gee,,62,91
415,4,1:31.0,D. Gallinari makes 2-pt layup from 1 ft (assist by R. Foye),,64,91
416,4,1:31.0,Shooting foul by K. Koufos (drawn by D. Gallinari),,64,91
417,4,1:31.0,D. Gallinari makes free throw 1 of 1,,65,91
418,4,1:21.0,,K. Koufos makes 2-pt jump shot from 20 ft (assist by N. Calathes),65,93
419,4,1:10.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by R. Foye),,67,93
420,4,1:00.0,,Shooting foul by R. Foye (drawn by T. Thomas),67,93
421,4,1:00.0,,T. Thomas makes free throw 1 of 2,67,94
422,4,1:00.0,,T. Thomas makes free throw 2 of 2,67,95
423,4,0:51.0,Personal foul by N. Calathes (drawn by R. Foye),,67,95
424,4,0:51.0,R. Foye makes free throw 1 of 2,,68,95
425,4,0:51.0,R. Foye makes free throw 2 of 2,,69,95
426,4,0:37.0,,T. Thomas makes 2-pt jump shot from 12 ft (assist by J. Adams),69,97
427,4,0:26.0,Turnover by R. Foye (bad pass; steal by J. Leuer),,69,97
428,4,0:20.0,,K. Koufos makes 2-pt jump shot from 3 ft (assist by J. Leuer),69,99
429,4,0:02.0,R. Foye misses 2-pt jump shot from 8 ft (block by J. Adams),,69,99
430,4,0:00.0,,Defensive rebound by J. Leuer,69,99
