,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
393,4,1:44.0,B. Griffin makes 2-pt jump shot from 18 ft,,94,89
394,4,1:31.0,,G. Hayward misses 3-pt jump shot from 24 ft,94,89
395,4,1:30.0,,Offensive rebound by T. Burke,94,89
396,4,1:24.0,,T. Burke misses 2-pt jump shot from 5 ft (block by D. Jordan),94,89
397,4,1:21.0,Defensive rebound by D. Jordan,,94,89
398,4,1:07.0,B. Griffin misses 2-pt layup from 2 ft (block by D. Favors),,94,89
399,4,1:07.0,,Defensive rebound by Team,94,89
400,4,0:48.0,,E. Freedom misses 2-pt jump shot from 6 ft (block by M. Barnes),94,89
401,4,0:48.0,,Offensive rebound by Team,94,89
402,4,0:48.0,,Utah full timeout,94,89
403,4,0:42.0,,T. Burke misses 3-pt jump shot from 24 ft,94,89
404,4,0:42.0,,Offensive rebound by Team,94,89
405,4,0:41.0,,Turnover by Team (shot clock),94,89
406,4,0:20.0,C. Paul misses 3-pt jump shot from 26 ft,,94,89
407,4,0:18.0,,Defensive rebound by G. Hayward,94,89
408,4,0:12.0,,J. Ingles misses 3-pt jump shot from 24 ft,94,89
409,4,0:11.0,,Offensive rebound by D. Favors,94,89
410,4,0:06.0,,T. Burke misses 3-pt jump shot from 25 ft,94,89
411,4,0:05.0,,Offensive rebound by J. Ingles,94,89
412,4,0:02.0,,J. Ingles misses 2-pt jump shot from 3 ft (block by D. Jordan),94,89
413,4,0:01.0,Defensive rebound by D. Jordan,,94,89
