,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DENVER_ACTION,CHARLOTTE_SCORE,DENVER_SCORE
370,4,8:29.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),92,61
371,4,8:10.0,Turnover by N. Vonleh (traveling),,92,61
372,4,8:00.0,,D. Gallinari misses 3-pt jump shot from 24 ft,92,61
373,4,7:58.0,Defensive rebound by J. Taylor,,92,61
374,4,7:46.0,P. Hairston misses 2-pt jump shot from 3 ft (block by J. McGee),,92,61
375,4,7:43.0,Offensive rebound by N. Vonleh,,92,61
376,4,7:40.0,N. Vonleh makes 2-pt hook shot from 2 ft,,94,61
377,4,7:32.0,,Shooting foul by J. Maxiell (drawn by J. McGee),94,61
378,4,7:32.0,,J. McGee makes free throw 1 of 2,94,62
379,4,7:32.0,,J. McGee makes free throw 2 of 2,94,63
380,4,7:19.0,J. Taylor makes 2-pt jump shot from 18 ft (assist by L. Stephenson),,96,63
381,4,6:57.0,,J. McGee makes 2-pt layup from 1 ft,96,65
382,4,6:44.0,Personal foul by J. McGee (drawn by J. Taylor),,96,65
383,4,6:44.0,,J. Nurkić enters the game for J. McGee,96,65
384,4,6:36.0,J. Maxiell misses 2-pt jump shot from 11 ft,,96,65
385,4,6:34.0,Offensive rebound by L. Stephenson,,96,65
386,4,6:34.0,L. Stephenson misses 2-pt tip-in at rim,,96,65
387,4,6:33.0,Offensive rebound by N. Vonleh,,96,65
388,4,6:33.0,N. Vonleh misses 2-pt tip-in at rim,,96,65
389,4,6:31.0,,Defensive rebound by A. Afflalo,96,65
390,4,6:21.0,,J. Nelson misses 3-pt jump shot from 25 ft,96,65
391,4,6:20.0,Defensive rebound by J. Maxiell,,96,65
392,4,6:14.0,Turnover by J. Taylor (traveling),,96,65
393,4,6:04.0,,D. Gallinari misses 2-pt layup from 1 ft (block by J. Maxiell),96,65
394,4,6:02.0,Defensive rebound by J. Maxiell,,96,65
395,4,6:01.0,Shooting foul by J. Nelson (drawn by P. Hairston),,96,65
396,4,6:01.0,P. Hairston makes free throw 1 of 2,,97,65
397,4,6:01.0,,E. Green enters the game for J. Nelson,97,65
398,4,6:01.0,,G. Harris enters the game for T. Lawson,97,65
399,4,6:01.0,,A. Gee enters the game for A. Afflalo,97,65
400,4,6:01.0,P. Hairston makes free throw 2 of 2,,98,65
401,4,5:43.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Gallinari),98,67
402,4,5:28.0,L. Stephenson misses 2-pt jump shot from 20 ft,,98,67
403,4,5:26.0,Offensive rebound by N. Vonleh,,98,67
404,4,5:23.0,N. Vonleh makes 2-pt layup from 1 ft,,100,67
405,4,5:14.0,,E. Green makes 2-pt jump shot from 4 ft,100,69
406,4,4:58.0,J. Taylor misses 2-pt jump shot from 10 ft (block by G. Harris),,100,69
407,4,4:56.0,,Defensive rebound by D. Gallinari,100,69
408,4,4:51.0,,G. Harris makes 2-pt layup from 2 ft (assist by D. Gallinari),100,71
409,4,4:37.0,Turnover by P. Hairston (lost ball),,100,71
410,4,4:37.0,Official timeout,,100,71
411,4,4:25.0,,G. Harris misses 2-pt jump shot from 17 ft,100,71
412,4,4:25.0,,Offensive rebound by Team,100,71
413,4,4:25.0,Loose ball foul by P. Hairston (drawn by E. Green),,100,71
414,4,4:13.0,,A. Gee makes 2-pt dunk at rim,100,73
415,4,3:55.0,P. Hairston misses 3-pt jump shot from 25 ft,,100,73
416,4,3:54.0,Offensive rebound by Team,,100,73
417,4,3:51.0,L. Stephenson misses 2-pt jump shot from 17 ft,,100,73
418,4,3:49.0,,Defensive rebound by J. Nurkić,100,73
419,4,3:42.0,,A. Gee misses 2-pt jump shot from 4 ft (block by N. Vonleh),100,73
420,4,3:41.0,Defensive rebound by N. Vonleh,,100,73
421,4,3:41.0,Turnover by N. Vonleh (offensive foul),,100,73
422,4,3:41.0,Offensive foul by N. Vonleh (drawn by J. Nurkić),,100,73
423,4,3:35.0,,E. Green misses 2-pt jump shot from 18 ft,100,73
424,4,3:34.0,,Offensive rebound by J. Nurkić,100,73
425,4,3:31.0,,J. Nurkić makes 2-pt layup from 2 ft,100,75
426,4,3:13.0,J. Taylor makes 2-pt jump shot from 19 ft,,102,75
427,4,3:02.0,,Personal foul by L. Stephenson (drawn by E. Green),102,75
428,4,2:59.0,,E. Green misses 3-pt jump shot from 23 ft,102,75
429,4,2:57.0,,Offensive rebound by G. Harris,102,75
430,4,2:53.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by E. Green),102,78
431,4,2:28.0,J. Maxiell misses 2-pt jump shot from 14 ft,,102,78
432,4,2:27.0,,Defensive rebound by D. Gallinari,102,78
433,4,2:21.0,,G. Harris misses 2-pt layup from 2 ft (block by J. Maxiell),102,78
434,4,2:18.0,,Offensive rebound by G. Harris,102,78
435,4,2:18.0,,G. Harris makes 2-pt layup from 2 ft,102,80
436,4,2:04.0,L. Stephenson misses 2-pt layup from 2 ft (block by J. Nurkić),,102,80
437,4,2:02.0,Offensive rebound by J. Maxiell,,102,80
438,4,1:58.0,N. Vonleh misses 3-pt jump shot from 26 ft,,102,80
439,4,1:57.0,,Defensive rebound by J. Nurkić,102,80
440,4,1:52.0,,Personal foul by L. Stephenson (drawn by D. Gallinari),102,80
441,4,1:52.0,,Denver full timeout,102,80
442,4,1:52.0,,D. Gallinari makes free throw 1 of 2,102,81
443,4,1:52.0,,D. Gallinari makes free throw 2 of 2,102,82
444,4,1:41.0,Personal foul by G. Harris (drawn by J. Taylor),,102,82
445,4,1:41.0,J. Taylor misses free throw 1 of 2,,102,82
446,4,1:41.0,Offensive rebound by Team,,102,82
447,4,1:41.0,J. Taylor misses free throw 2 of 2,,102,82
448,4,1:39.0,,Defensive rebound by J. Nurkić,102,82
449,4,1:16.0,,D. Gallinari makes 2-pt jump shot from 13 ft,102,84
450,4,0:59.0,Shooting foul by G. Harris (drawn by N. Vonleh),,102,84
451,4,0:59.0,N. Vonleh makes free throw 1 of 2,,103,84
452,4,0:59.0,N. Vonleh makes free throw 2 of 2,,104,84
453,4,0:47.0,,J. Nurkić misses 2-pt layup from 1 ft,104,84
454,4,0:46.0,Defensive rebound by N. Vonleh,,104,84
455,4,0:30.0,J. Taylor misses 2-pt jump shot from 3 ft (block by J. Nurkić),,104,84
456,4,0:28.0,,Defensive rebound by J. Nurkić,104,84
457,4,0:24.0,,A. Gee makes 2-pt dunk at rim (assist by E. Green),104,86
