,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
380,4,9:51.0,E. Green enters the game for J. Nelson,,72,98
381,4,9:51.0,G. Harris makes free throw 2 of 2,,73,98
382,4,9:39.0,,A. Morrow makes 2-pt jump shot from 8 ft,73,100
383,4,9:23.0,Personal foul by D. Waiters (drawn by G. Harris),,73,100
384,4,9:09.0,J. Lauvergne misses 3-pt jump shot from 22 ft,,73,100
385,4,9:08.0,Offensive rebound by J. Nurkić,,73,100
386,4,9:08.0,J. Nurkić misses 2-pt layup from 2 ft,,73,100
387,4,9:08.0,Offensive rebound by Team,,73,100
388,4,9:08.0,Turnover by Team (shot clock),,73,100
389,4,8:51.0,,A. Morrow makes 2-pt jump shot from 8 ft,73,102
390,4,8:33.0,Personal foul by D. Augustin (drawn by J. Lauvergne),,73,102
391,4,8:33.0,Official timeout,,73,102
392,4,8:33.0,,S. Novak enters the game for D. Waiters,73,102
393,4,8:33.0,,P. Jones enters the game for N. Collison,73,102
394,4,8:20.0,Turnover by E. Green (lost ball; steal by D. Augustin),,73,102
395,4,8:19.0,,Turnover by D. Augustin (bad pass; steal by W. Barton),73,102
396,4,8:15.0,E. Green misses 2-pt jump shot from 18 ft,,73,102
397,4,8:13.0,,Defensive rebound by P. Jones,73,102
398,4,8:07.0,,D. Augustin makes 3-pt jump shot from 23 ft,73,105
399,4,7:53.0,J. Nurkić makes 2-pt dunk at rim (assist by G. Harris),,75,105
400,4,7:38.0,,J. Lamb enters the game for A. Morrow,75,105
401,4,7:27.0,,Turnover by J. Lamb (bad pass; steal by J. Nurkić),75,105
402,4,7:25.0,Turnover by J. Nurkić (bad pass; steal by M. McGary),,75,105
403,4,7:24.0,,M. McGary makes 2-pt dunk at rim,75,107
404,4,7:08.0,W. Barton misses 3-pt jump shot from 24 ft,,75,107
405,4,7:07.0,Offensive rebound by J. Nurkić,,75,107
406,4,7:05.0,J. Nurkić makes 2-pt hook shot from 3 ft,,77,107
407,4,6:37.0,,J. Lamb misses 3-pt jump shot from 24 ft,77,107
408,4,6:36.0,,Offensive rebound by M. McGary,77,107
409,4,6:33.0,,P. Jones makes 3-pt jump shot from 25 ft (assist by M. McGary),77,110
410,4,6:15.0,W. Barton makes 3-pt jump shot from 25 ft (assist by E. Green),,80,110
411,4,5:56.0,,S. Novak misses 3-pt jump shot from 22 ft,80,110
412,4,5:55.0,,Offensive rebound by M. McGary,80,110
413,4,5:44.0,,Turnover by D. Augustin (bad pass; steal by W. Barton),80,110
414,4,5:38.0,E. Green makes 2-pt jump shot from 22 ft (assist by W. Barton),,82,110
415,4,5:19.0,,Turnover by S. Novak (bad pass; steal by E. Green),82,110
416,4,5:16.0,E. Green makes 2-pt dunk at rim,,84,110
417,4,4:56.0,,Oklahoma City full timeout,84,110
418,4,4:56.0,,M. McGary misses flagrant free throw 1 of 2,84,110
419,4,4:56.0,,Offensive rebound by Team,84,110
420,4,4:56.0,,M. McGary misses flagrant free throw 2 of 2,84,110
421,4,4:56.0,,Offensive rebound by Team,84,110
422,4,4:43.0,,S. Novak misses 3-pt jump shot from 22 ft,84,110
423,4,4:42.0,Defensive rebound by E. Green,,84,110
424,4,4:37.0,E. Green misses 2-pt jump shot from 14 ft (block by P. Jones),,84,110
425,4,4:35.0,,Defensive rebound by P. Jones,84,110
426,4,4:33.0,,Turnover by P. Jones (bad pass; steal by E. Green),84,110
427,4,4:18.0,J. Nurkić misses 2-pt jump shot from 3 ft,,84,110
428,4,4:17.0,,Defensive rebound by P. Jones,84,110
429,4,4:04.0,,Shooting foul by J. Nurkić (drawn by D. Augustin),84,110
430,4,4:04.0,,D. Augustin makes free throw 1 of 2,84,111
431,4,4:04.0,,D. Augustin makes free throw 2 of 2,84,112
432,4,3:58.0,J. Nurkić makes 2-pt jump shot from 4 ft (assist by W. Barton),,86,112
433,4,3:39.0,,Shooting foul by J. Nurkić (drawn by M. McGary),86,112
434,4,3:39.0,,M. McGary misses free throw 1 of 2,86,112
435,4,3:39.0,,Offensive rebound by Team,86,112
436,4,3:39.0,,M. McGary makes free throw 2 of 2,86,113
437,4,3:33.0,W. Barton misses 2-pt jump shot from 9 ft,,86,113
438,4,3:32.0,,Defensive rebound by M. McGary,86,113
439,4,3:31.0,,Turnover by M. McGary (lost ball),86,113
440,4,3:29.0,G. Harris makes 2-pt jump shot from 18 ft (assist by W. Barton),,88,113
441,4,3:21.0,,J. Lamb misses 2-pt jump shot from 5 ft,88,113
442,4,3:20.0,,Offensive rebound by Team,88,113
443,4,3:18.0,,P. Jones misses 2-pt jump shot from 21 ft,88,113
444,4,3:17.0,Defensive rebound by G. Harris,,88,113
445,4,3:12.0,G. Harris misses 2-pt jump shot from 14 ft,,88,113
446,4,3:11.0,,Defensive rebound by J. Lamb,88,113
447,4,2:55.0,,D. Augustin misses 2-pt layup at rim,88,113
448,4,2:55.0,,Offensive rebound by M. McGary,88,113
449,4,2:55.0,,M. McGary makes 2-pt dunk at rim,88,115
450,4,2:31.0,E. Green misses 3-pt jump shot from 22 ft,,88,115
451,4,2:30.0,,Defensive rebound by P. Jones,88,115
452,4,2:05.0,,Personal foul by J. Nurkić (drawn by D. Augustin),88,115
453,4,2:05.0,Denver full timeout,,88,115
454,4,1:54.0,,M. McGary makes 2-pt jump shot from 13 ft (assist by S. Novak),88,117
455,4,1:45.0,Personal foul by D. Augustin (drawn by G. Harris),,88,117
456,4,1:34.0,J. Lauvergne makes 2-pt dunk at rim (assist by J. Nurkić),,90,117
457,4,1:13.0,,M. McGary makes 2-pt jump shot from 16 ft (assist by P. Jones),90,119
458,4,0:58.0,W. Barton misses 2-pt jump shot from 15 ft,,90,119
459,4,0:57.0,,Defensive rebound by D. Augustin,90,119
460,4,0:51.0,,M. McGary misses 2-pt dunk at rim (block by W. Barton),90,119
461,4,0:49.0,Defensive rebound by E. Green,,90,119
462,4,0:46.0,E. Green makes 2-pt jump shot from 4 ft,,92,119
463,4,0:27.0,,J. Lamb misses 3-pt jump shot from 24 ft,92,119
464,4,0:25.0,Defensive rebound by G. Harris,,92,119
465,4,0:20.0,E. Green misses 3-pt jump shot from 25 ft,,92,119
466,4,0:19.0,Offensive rebound by J. Nurkić,,92,119
467,4,0:16.0,J. Nurkić makes 2-pt hook shot from 5 ft,,94,119
