,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
388,4,5:08.0,Shooting foul by J. Harden (drawn by R. Lopez),,96,89
389,4,5:08.0,L. Aldridge enters the game for M. Leonard,,96,89
390,4,5:08.0,R. Lopez makes free throw 1 of 1,,97,89
391,4,4:59.0,,J. Harden misses 3-pt jump shot from 25 ft,97,89
392,4,4:57.0,,Offensive rebound by T. Ariza,97,89
393,4,4:45.0,,Turnover by J. Smith (bad pass; steal by L. Aldridge),97,89
394,4,4:28.0,Shooting foul by D. Motiejūnas (drawn by D. Lillard),,97,89
395,4,4:28.0,D. Lillard makes free throw 1 of 2,,98,89
396,4,4:28.0,D. Lillard misses free throw 2 of 2,,98,89
397,4,4:28.0,,Defensive rebound by D. Motiejūnas,98,89
398,4,4:09.0,,D. Motiejūnas makes 2-pt jump shot from 9 ft (assist by T. Ariza),98,91
399,4,3:48.0,Turnover by N. Batum (lost ball),,98,91
400,4,3:25.0,,P. Beverley misses 2-pt jump shot from 8 ft,98,91
401,4,3:23.0,Defensive rebound by L. Aldridge,,98,91
402,4,3:06.0,W. Matthews misses 3-pt jump shot from 22 ft,,98,91
403,4,3:05.0,,Defensive rebound by P. Beverley,98,91
404,4,2:55.0,,T. Ariza misses 3-pt jump shot from 25 ft,98,91
405,4,2:54.0,Defensive rebound by D. Lillard,,98,91
406,4,2:36.0,L. Aldridge misses 2-pt jump shot from 20 ft,,98,91
407,4,2:34.0,,Defensive rebound by Team,98,91
408,4,2:34.0,Official timeout,,98,91
409,4,2:20.0,,J. Harden makes 3-pt jump shot from 23 ft (assist by J. Smith),98,94
410,4,1:59.0,L. Aldridge makes 2-pt hook shot from 8 ft,,100,94
411,4,1:50.0,,D. Motiejūnas makes 2-pt dunk at rim (assist by J. Harden),100,96
412,4,1:50.0,,Shooting foul by R. Lopez (drawn by D. Motiejūnas),100,96
413,4,1:50.0,,D. Motiejūnas misses free throw 1 of 1,100,96
414,4,1:46.0,Defensive rebound by N. Batum,,100,96
415,4,1:26.0,N. Batum makes 3-pt jump shot from 25 ft,,103,96
416,4,1:16.0,,J. Harden misses 3-pt jump shot from 25 ft,103,96
417,4,1:14.0,Defensive rebound by D. Lillard,,103,96
418,4,1:00.0,Personal foul by P. Beverley (drawn by L. Aldridge),,103,96
419,4,1:00.0,L. Aldridge makes free throw 1 of 2,,104,96
420,4,1:00.0,L. Aldridge makes free throw 2 of 2,,105,96
421,4,1:00.0,,Houston full timeout,105,96
422,4,0:50.0,,T. Ariza misses 3-pt jump shot from 23 ft,105,96
423,4,0:49.0,Defensive rebound by L. Aldridge,,105,96
424,4,0:45.0,Personal take foul by P. Beverley (drawn by D. Lillard),,105,96
425,4,0:45.0,D. Lillard makes free throw 1 of 2,,106,96
426,4,0:45.0,D. Lillard makes free throw 2 of 2,,107,96
427,4,0:36.0,,J. Harden makes 2-pt layup at rim,107,98
428,4,0:26.0,D. Lillard makes 2-pt layup at rim,,109,98
429,4,0:20.0,,P. Beverley misses 3-pt jump shot from 25 ft,109,98
430,4,0:19.0,Defensive rebound by D. Lillard,,109,98
