,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
389,4,4:52.0,,G. Temple enters the game for M. Webster,72,85
390,4,4:35.0,,Turnover by K. Séraphin (bad pass; steal by M. Harkless),72,85
391,4,4:27.0,N. Vučević misses 2-pt jump shot from 20 ft,,72,85
392,4,4:26.0,,Defensive rebound by J. Wall,72,85
393,4,4:03.0,,R. Butler misses 3-pt jump shot from 26 ft,72,85
394,4,4:02.0,Defensive rebound by V. Oladipo,,72,85
395,4,3:49.0,M. Harkless misses 3-pt jump shot from 26 ft,,72,85
396,4,3:48.0,,Defensive rebound by J. Wall,72,85
397,4,3:33.0,,Turnover by J. Wall (bad pass; steal by V. Oladipo),72,85
398,4,3:30.0,V. Oladipo misses 2-pt layup at rim (block by J. Wall),,72,85
399,4,3:28.0,Offensive rebound by E. Payton,,72,85
400,4,3:28.0,Shooting foul by K. Séraphin (drawn by E. Payton),,72,85
401,4,3:28.0,E. Payton makes free throw 1 of 2,,73,85
402,4,3:28.0,,M. Gortat enters the game for K. Séraphin,73,85
403,4,3:28.0,E. Payton misses free throw 2 of 2,,73,85
404,4,3:27.0,,Defensive rebound by M. Gortat,73,85
405,4,3:08.0,,R. Butler makes 3-pt jump shot from 25 ft (assist by J. Wall),73,88
406,4,2:53.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,76,88
407,4,2:26.0,,R. Butler misses 2-pt jump shot from 14 ft,76,88
408,4,2:25.0,Defensive rebound by N. Vučević,,76,88
409,4,2:17.0,N. Vučević makes 2-pt jump shot from 5 ft (assist by E. Payton),,78,88
410,4,1:53.0,,R. Butler misses 3-pt jump shot from 25 ft,78,88
411,4,1:53.0,,Offensive rebound by Team,78,88
412,4,1:53.0,Loose ball foul by N. Vučević (drawn by M. Gortat),,78,88
413,4,1:53.0,Orlando full timeout,,78,88
414,4,1:53.0,,M. Gortat makes free throw 1 of 2,78,89
415,4,1:53.0,,M. Gortat makes free throw 2 of 2,78,90
416,4,1:43.0,E. Fournier misses 3-pt jump shot from 22 ft,,78,90
417,4,1:42.0,,Defensive rebound by M. Gortat,78,90
418,4,1:26.0,,D. Gooden makes 3-pt jump shot from 24 ft (assist by J. Wall),78,93
419,4,1:12.0,M. Harkless misses 3-pt jump shot from 22 ft,,78,93
420,4,1:11.0,,Defensive rebound by J. Wall,78,93
421,4,0:48.0,,J. Wall misses 2-pt jump shot from 4 ft,78,93
422,4,0:47.0,Defensive rebound by N. Vučević,,78,93
423,4,0:43.0,M. Harkless makes 2-pt layup from 1 ft (assist by E. Payton),,80,93
424,4,0:42.0,,Washington full timeout,80,93
425,4,0:42.0,,O. Porter enters the game for J. Wall,80,93
426,4,0:42.0,,K. Séraphin enters the game for M. Gortat,80,93
427,4,0:23.0,,R. Butler makes 3-pt jump shot from 23 ft (assist by G. Temple),80,96
428,4,0:14.0,V. Oladipo misses 3-pt jump shot from 24 ft,,80,96
429,4,0:13.0,,Defensive rebound by K. Séraphin,80,96
