,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
383,4,3:26.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),95,95
384,4,3:00.0,C. Frye misses 2-pt jump shot from 11 ft (block by J. Johnson),,95,95
385,4,3:00.0,Offensive rebound by Team,,95,95
386,4,2:58.0,Turnover by N. Vučević (kicked ball),,95,95
387,4,2:58.0,Official timeout,,95,95
388,4,2:48.0,,J. Johnson makes 2-pt dunk at rim (assist by K. Lowry),95,97
389,4,2:21.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,98,97
390,4,2:05.0,,Turnover by J. Johnson (lost ball),98,97
391,4,1:43.0,C. Frye misses 3-pt jump shot from 25 ft,,98,97
392,4,1:42.0,,Defensive rebound by K. Lowry,98,97
393,4,1:36.0,,Shooting foul by L. Ridnour (drawn by D. DeRozan),98,97
394,4,1:36.0,,D. DeRozan makes free throw 1 of 2,98,98
395,4,1:36.0,,D. DeRozan makes free throw 2 of 2,98,99
396,4,1:16.0,E. Fournier misses 3-pt jump shot from 26 ft,,98,99
397,4,1:15.0,,Defensive rebound by K. Lowry,98,99
398,4,1:05.0,,Shooting foul by L. Ridnour (drawn by K. Lowry),98,99
399,4,1:05.0,,K. Lowry makes free throw 1 of 2,98,100
400,4,1:05.0,,K. Lowry makes free throw 2 of 2,98,101
401,4,1:05.0,Orlando full timeout,,98,101
402,4,0:56.0,T. Harris makes 2-pt layup from 4 ft (assist by L. Ridnour),,100,101
403,4,0:42.0,,K. Lowry misses 2-pt jump shot from 8 ft,100,101
404,4,0:41.0,Defensive rebound by E. Fournier,,100,101
405,4,0:38.0,Personal foul by J. Johnson (drawn by E. Fournier),,100,101
406,4,0:23.0,E. Fournier misses 2-pt jump shot from 9 ft,,100,101
407,4,0:22.0,,Defensive rebound by J. Johnson,100,101
408,4,0:13.0,,Toronto full timeout,100,101
409,4,0:13.0,,G. Vásquez enters the game for J. Johnson,100,101
410,4,0:13.0,M. Harkless enters the game for T. Harris,,100,101
411,4,0:13.0,A. Gordon enters the game for C. Frye,,100,101
412,4,0:12.0,,Personal foul by N. Vučević (drawn by P. Patterson),100,101
413,4,0:12.0,,P. Patterson misses free throw 1 of 2,100,101
414,4,0:12.0,,Offensive rebound by Team,100,101
415,4,0:12.0,C. Frye enters the game for A. Gordon,,100,101
416,4,0:12.0,T. Harris enters the game for M. Harkless,,100,101
417,4,0:12.0,,J. Johnson enters the game for G. Vásquez,100,101
418,4,0:12.0,,P. Patterson makes free throw 2 of 2,100,102
419,4,0:12.0,Orlando full timeout,,100,102
420,4,0:02.0,T. Harris misses 2-pt jump shot from 9 ft,,100,102
421,4,0:01.0,,Defensive rebound by T. Ross,100,102
422,4,0:01.0,,Personal foul by T. Harris (drawn by T. Ross),100,102
423,4,0:01.0,,T. Ross makes free throw 1 of 2,100,103
424,4,0:01.0,,T. Ross makes free throw 2 of 2,100,104
425,4,0:00.0,Turnover by C. Frye (bad pass; steal by J. Johnson),,100,104
