,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
382,4,3:52.0,Turnover by Z. LaVine (bad pass; steal by T. Ariza),,99,109
383,4,3:48.0,,J. Harden makes 2-pt dunk at rim (assist by J. Terry),99,111
384,4,3:47.0,Minnesota full timeout,,99,111
385,4,3:36.0,A. Wiggins makes 2-pt dunk at rim,,101,111
386,4,3:20.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Smith),101,113
387,4,3:20.0,,Shooting foul by C. Budinger (drawn by C. Brewer),101,113
388,4,3:20.0,,D. Howard enters the game for J. Smith,101,113
389,4,3:20.0,,C. Brewer misses free throw 1 of 1,101,113
390,4,3:18.0,Defensive rebound by C. Budinger,,101,113
391,4,3:01.0,C. Budinger misses 2-pt jump shot from 17 ft,,101,113
392,4,2:59.0,,Defensive rebound by C. Brewer,101,113
393,4,2:50.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),101,115
394,4,2:49.0,Minnesota full timeout,,101,115
395,4,2:49.0,,J. Smith enters the game for C. Brewer,101,115
396,4,2:34.0,A. Wiggins makes 2-pt jump shot from 8 ft,,103,115
397,4,2:17.0,,J. Terry makes 3-pt jump shot from 23 ft,103,118
398,4,1:58.0,C. Budinger misses 2-pt jump shot from 5 ft (block by J. Terry),,103,118
399,4,1:58.0,Offensive rebound by Team,,103,118
400,4,1:58.0,,N. Johnson enters the game for J. Harden,103,118
401,4,1:58.0,,K. McDaniels enters the game for D. Howard,103,118
402,4,1:54.0,L. Brown misses 2-pt jump shot from 14 ft,,103,118
403,4,1:52.0,,Defensive rebound by J. Smith,103,118
404,4,1:43.0,,T. Ariza misses 3-pt jump shot from 25 ft,103,118
405,4,1:42.0,Defensive rebound by C. Budinger,,103,118
406,4,1:36.0,G. Dieng makes 2-pt dunk at rim (assist by Z. LaVine),,105,118
407,4,1:22.0,,K. McDaniels misses 2-pt jump shot from 18 ft,105,118
408,4,1:20.0,Defensive rebound by G. Dieng,,105,118
409,4,1:17.0,A. Wiggins makes 2-pt layup from 2 ft (assist by Z. LaVine),,107,118
410,4,1:17.0,Shooting foul by K. McDaniels (drawn by A. Wiggins),,107,118
411,4,1:17.0,S. Kilpatrick enters the game for L. Brown,,107,118
412,4,1:17.0,J. Hamilton enters the game for G. Dieng,,107,118
413,4,1:17.0,A. Wiggins makes free throw 1 of 1,,108,118
414,4,0:59.0,,J. Terry makes 2-pt jump shot from 4 ft,108,120
415,4,0:50.0,A. Wiggins misses 3-pt jump shot from 25 ft,,108,120
416,4,0:47.0,Offensive rebound by J. Hamilton,,108,120
417,4,0:44.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,108,120
418,4,0:43.0,Offensive rebound by A. Wiggins,,108,120
419,4,0:41.0,A. Wiggins misses 2-pt layup from 2 ft (block by J. Smith),,108,120
420,4,0:39.0,,Defensive rebound by T. Ariza,108,120
421,4,0:35.0,,N. Johnson misses 2-pt jump shot from 3 ft,108,120
422,4,0:31.0,Defensive rebound by Z. LaVine,,108,120
423,4,0:29.0,C. Budinger makes 2-pt dunk at rim (assist by Z. LaVine),,110,120
424,4,0:05.0,,Turnover by Team (shot clock),110,120
425,4,0:00.0,J. Hamilton misses 3-pt jump shot from 24 ft,,110,120
426,4,0:00.0,Offensive rebound by Team,,110,120
