,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
381,4,5:00.0,V. Oladipo makes free throw 1 of 2,,78,95
382,4,5:00.0,V. Oladipo makes free throw 2 of 2,,79,95
383,4,4:45.0,,Shooting foul by K. O'Quinn (drawn by K. Perkins),79,95
384,4,4:45.0,,K. Perkins misses free throw 1 of 2,79,95
385,4,4:45.0,,Offensive rebound by Team,79,95
386,4,4:45.0,,K. Perkins misses free throw 2 of 2,79,95
387,4,4:44.0,Defensive rebound by K. O'Quinn,,79,95
388,4,4:28.0,K. O'Quinn makes 2-pt jump shot from 5 ft (assist by T. Harris),,81,95
389,4,4:28.0,,Oklahoma City full timeout,81,95
390,4,4:28.0,,S. Adams enters the game for K. Perkins,81,95
391,4,4:12.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),81,98
392,4,3:45.0,T. Harris makes 2-pt layup from 2 ft (assist by C. Frye),,83,98
393,4,3:28.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),83,100
394,4,3:14.0,C. Frye makes 3-pt jump shot from 23 ft (assist by K. O'Quinn),,86,100
395,4,2:57.0,,Turnover by R. Westbrook (bad pass; steal by W. Green),86,100
396,4,2:39.0,W. Green misses 2-pt jump shot from 4 ft,,86,100
397,4,2:38.0,Offensive rebound by Team,,86,100
398,4,2:38.0,Personal foul by S. Adams (drawn by K. O'Quinn),,86,100
399,4,2:33.0,Personal foul by D. Waiters (drawn by V. Oladipo),,86,100
400,4,2:33.0,V. Oladipo makes free throw 1 of 2,,87,100
401,4,2:33.0,V. Oladipo makes free throw 2 of 2,,88,100
402,4,2:15.0,,R. Westbrook makes 2-pt jump shot from 14 ft,88,102
403,4,1:51.0,W. Green makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,91,102
404,4,1:30.0,,Turnover by S. Adams (bad pass),91,102
405,4,1:16.0,W. Green makes 3-pt jump shot from 24 ft,,94,102
406,4,0:56.0,,R. Westbrook makes 2-pt jump shot from 19 ft,94,104
407,4,0:54.0,Orlando full timeout,,94,104
408,4,0:54.0,,M. McGary enters the game for S. Adams,94,104
409,4,0:54.0,,A. Roberson enters the game for A. Morrow,94,104
410,4,0:52.0,T. Harris misses 3-pt jump shot from 22 ft,,94,104
411,4,0:51.0,,Defensive rebound by R. Westbrook,94,104
412,4,0:43.0,,M. McGary misses 2-pt layup at rim (block by K. O'Quinn),94,104
413,4,0:41.0,Defensive rebound by C. Frye,,94,104
414,4,0:37.0,W. Green makes 3-pt jump shot from 24 ft,,97,104
415,4,0:30.0,,D. Waiters misses 2-pt layup from 1 ft,97,104
416,4,0:29.0,Defensive rebound by C. Frye,,97,104
417,4,0:20.0,C. Frye misses 3-pt jump shot from 24 ft,,97,104
418,4,0:19.0,,Defensive rebound by D. Waiters,97,104
