,QUARTER,TIME_REMAINING,ATLANTA_ACTION,OKLAHOMA CITY_ACTION,ATLANTA_SCORE,OKLAHOMA CITY_SCORE
384,4,4:07.0,Atlanta full timeout,,105,113
385,4,4:07.0,A. Horford enters the game for K. Bazemore,,105,113
386,4,3:57.0,Turnover by D. Schröder (lost ball; steal by D. Waiters),,105,113
387,4,3:53.0,,D. Waiters makes 2-pt dunk at rim,105,115
388,4,3:29.0,J. Teague misses 2-pt jump shot from 9 ft,,105,115
389,4,3:27.0,Offensive rebound by Team,,105,115
390,4,3:23.0,Shooting foul by S. Adams (drawn by J. Teague),,105,115
391,4,3:23.0,J. Teague makes free throw 1 of 2,,106,115
392,4,3:23.0,J. Teague makes free throw 2 of 2,,107,115
393,4,3:10.0,,R. Westbrook misses 2-pt jump shot from 17 ft,107,115
394,4,3:09.0,,Offensive rebound by S. Adams,107,115
395,4,2:53.0,,R. Westbrook makes 2-pt jump shot from 16 ft,107,117
396,4,2:39.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,109,117
397,4,2:16.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),109,119
398,4,2:07.0,J. Teague makes 2-pt layup from 2 ft,,111,119
399,4,1:44.0,,R. Westbrook misses 2-pt jump shot from 12 ft,111,119
400,4,1:43.0,Defensive rebound by D. Schröder,,111,119
401,4,1:38.0,Shooting foul by A. Morrow (drawn by D. Schröder),,111,119
402,4,1:38.0,Official timeout,,111,119
403,4,1:38.0,D. Schröder makes free throw 1 of 2,,112,119
404,4,1:38.0,D. Schröder makes free throw 2 of 2,,113,119
405,4,1:18.0,,Shooting foul by A. Horford (drawn by R. Westbrook),113,119
406,4,1:18.0,,R. Westbrook makes free throw 1 of 2,113,120
407,4,1:18.0,,A. Roberson enters the game for D. Augustin,113,120
408,4,1:18.0,,R. Westbrook makes free throw 2 of 2,113,121
409,4,1:09.0,D. Schröder misses 2-pt layup from 1 ft (block by D. Waiters),,113,121
410,4,1:08.0,,Defensive rebound by S. Adams,113,121
411,4,0:52.0,,R. Westbrook misses 2-pt jump shot from 15 ft,113,121
412,4,0:50.0,,Offensive rebound by D. Waiters,113,121
413,4,0:33.0,,Personal foul by J. Teague (drawn by R. Westbrook),113,121
414,4,0:33.0,,R. Westbrook makes free throw 1 of 2,113,122
415,4,0:33.0,,R. Westbrook makes free throw 2 of 2,113,123
416,4,0:28.0,J. Teague misses 2-pt layup from 2 ft,,113,123
417,4,0:27.0,,Defensive rebound by S. Adams,113,123
418,4,0:13.0,,Turnover by R. Westbrook (lost ball; steal by J. Teague),113,123
419,4,0:08.0,D. Carroll makes 2-pt layup from 1 ft,,115,123
