,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
390,4,11:24.0,M. Ginóbili misses 3-pt jump shot from 24 ft (block by J. Crawford),,64,81
391,4,11:22.0,,Defensive rebound by D. Jordan,64,81
392,4,11:20.0,,Turnover by D. Jordan (bad pass; steal by M. Ginóbili),64,81
393,4,11:13.0,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Leonard),,67,81
394,4,10:58.0,,J. Crawford makes 3-pt jump shot from 26 ft,67,84
395,4,10:47.0,M. Ginóbili makes 2-pt layup from 1 ft,,69,84
396,4,10:26.0,,A. Rivers misses 2-pt layup from 2 ft (block by B. Diaw),69,84
397,4,10:26.0,,Offensive rebound by A. Rivers,69,84
398,4,10:26.0,,Personal foul by M. Ginóbili (drawn by A. Rivers),69,84
399,4,10:17.0,,J. Crawford makes 2-pt jump shot from 21 ft,69,86
400,4,10:06.0,Personal foul by J. Crawford (drawn by M. Ginóbili),,69,86
401,4,10:06.0,D. Green enters the game for M. Ginóbili,,69,86
402,4,9:55.0,P. Mills makes 3-pt jump shot from 25 ft (assist by B. Diaw),,72,86
403,4,9:41.0,,A. Rivers misses 2-pt layup from 2 ft,72,86
404,4,9:40.0,Defensive rebound by P. Mills,,72,86
405,4,9:35.0,P. Mills misses 3-pt jump shot from 24 ft,,72,86
406,4,9:32.0,Offensive rebound by T. Duncan,,72,86
407,4,9:32.0,T. Duncan makes 2-pt dunk at rim,,74,86
408,4,9:16.0,,Personal foul by K. Leonard (drawn by J. Crawford),74,86
409,4,9:16.0,,C. Paul enters the game for A. Rivers,74,86
410,4,9:16.0,,B. Griffin enters the game for G. Davis,74,86
411,4,9:06.0,,C. Paul makes 2-pt jump shot from 8 ft,74,88
412,4,8:56.0,Shooting foul by M. Barnes (drawn by T. Duncan),,74,88
413,4,8:56.0,Official timeout,,74,88
414,4,8:56.0,,J. Redick enters the game for M. Barnes,74,88
415,4,8:56.0,M. Belinelli enters the game for K. Leonard,,74,88
416,4,8:56.0,T. Parker enters the game for P. Mills,,74,88
417,4,8:56.0,T. Duncan makes free throw 1 of 2,,75,88
418,4,8:56.0,T. Duncan misses free throw 2 of 2,,75,88
419,4,8:55.0,,Defensive rebound by B. Griffin,75,88
420,4,8:35.0,,J. Crawford misses 3-pt jump shot from 25 ft,75,88
421,4,8:34.0,,Offensive rebound by D. Jordan,75,88
422,4,8:22.0,,C. Paul makes 2-pt jump shot from 19 ft,75,90
423,4,8:03.0,D. Green makes 3-pt jump shot from 25 ft (assist by T. Duncan),,78,90
424,4,7:47.0,,J. Redick misses 2-pt jump shot from 15 ft,78,90
425,4,7:43.0,Defensive rebound by B. Diaw,,78,90
426,4,7:36.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Green),,81,90
427,4,7:35.0,,LA Clippers full timeout,81,90
428,4,7:22.0,,B. Griffin makes 2-pt layup from 2 ft (assist by J. Redick),81,92
429,4,7:22.0,,Shooting foul by T. Duncan (drawn by B. Griffin),81,92
430,4,7:22.0,,B. Griffin makes free throw 1 of 1,81,93
431,4,7:07.0,Turnover by D. Green (lost ball; steal by B. Griffin),,81,93
432,4,6:58.0,,C. Paul makes 2-pt jump shot from 14 ft,81,95
433,4,6:49.0,B. Diaw misses 3-pt jump shot from 25 ft,,81,95
434,4,6:49.0,,Defensive rebound by Team,81,95
435,4,6:34.0,,J. Redick misses 2-pt jump shot from 17 ft,81,95
436,4,6:32.0,,Offensive rebound by D. Jordan,81,95
437,4,6:32.0,,D. Jordan makes 2-pt tip-in from 2 ft,81,97
438,4,6:12.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by B. Diaw),,83,97
439,4,5:49.0,,B. Griffin misses 2-pt hook shot from 3 ft,83,97
440,4,5:49.0,Defensive rebound by Team,,83,97
441,4,5:39.0,Turnover by D. Green (bad pass),,83,97
442,4,5:23.0,,J. Redick misses 3-pt jump shot from 25 ft,83,97
443,4,5:22.0,Defensive rebound by T. Duncan,,83,97
444,4,5:15.0,D. Green misses 3-pt jump shot from 25 ft,,83,97
445,4,5:13.0,,Defensive rebound by B. Griffin,83,97
446,4,5:05.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),83,100
447,4,4:52.0,Shooting foul by B. Griffin (drawn by T. Duncan),,83,100
448,4,4:52.0,T. Duncan makes free throw 1 of 2,,84,100
449,4,4:52.0,,M. Barnes enters the game for J. Crawford,84,100
450,4,4:52.0,K. Leonard enters the game for D. Green,,84,100
451,4,4:52.0,T. Duncan makes free throw 2 of 2,,85,100
452,4,4:38.0,,C. Paul makes 2-pt layup from 2 ft,85,102
453,4,4:28.0,Shooting foul by M. Barnes (drawn by K. Leonard),,85,102
454,4,4:28.0,K. Leonard makes free throw 1 of 2,,86,102
455,4,4:28.0,K. Leonard makes free throw 2 of 2,,87,102
456,4,4:17.0,,D. Jordan misses 2-pt dunk at rim,87,102
457,4,4:15.0,Defensive rebound by B. Diaw,,87,102
458,4,4:04.0,K. Leonard misses 3-pt jump shot from 25 ft,,87,102
459,4,4:02.0,,Defensive rebound by B. Griffin,87,102
460,4,3:53.0,,C. Paul makes 2-pt jump shot from 14 ft,87,104
461,4,3:31.0,B. Diaw misses 3-pt jump shot from 25 ft,,87,104
462,4,3:30.0,,Defensive rebound by D. Jordan,87,104
463,4,3:16.0,,Turnover by C. Paul (traveling),87,104
464,4,3:16.0,J. Ayres enters the game for T. Duncan,,87,104
465,4,3:16.0,C. Joseph enters the game for K. Leonard,,87,104
466,4,3:16.0,,LA Clippers full timeout,87,104
467,4,3:16.0,M. Bonner enters the game for T. Parker,,87,104
468,4,3:16.0,P. Mills enters the game for B. Diaw,,87,104
469,4,2:54.0,M. Belinelli misses 3-pt jump shot from 23 ft,,87,104
470,4,2:53.0,,Defensive rebound by M. Barnes,87,104
471,4,2:39.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by B. Griffin),87,107
472,4,2:17.0,M. Bonner misses 3-pt jump shot from 24 ft,,87,107
473,4,2:15.0,Offensive rebound by P. Mills,,87,107
474,4,2:11.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by P. Mills),,90,107
475,4,1:47.0,,M. Barnes misses 3-pt jump shot from 27 ft,90,107
476,4,1:46.0,Defensive rebound by C. Joseph,,90,107
477,4,1:41.0,C. Joseph makes 2-pt layup from 2 ft,,92,107
478,4,1:16.0,,Turnover by Team (shot clock),92,107
479,4,0:59.0,Turnover by P. Mills (bad pass; steal by M. Barnes),,92,107
480,4,0:37.0,,C. Paul misses 2-pt jump shot from 12 ft,92,107
481,4,0:36.0,Defensive rebound by M. Bonner,,92,107
482,4,0:30.0,M. Belinelli misses 3-pt jump shot from 23 ft,,92,107
483,4,0:28.0,,Defensive rebound by C. Paul,92,107
484,4,0:05.0,,Turnover by Team (shot clock),92,107
485,4,0:02.0,P. Mills misses 2-pt jump shot from 15 ft,,92,107
486,4,0:00.0,Offensive rebound by Team,,92,107
