,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
374,4,7:48.0,D. Augustin misses 2-pt layup from 1 ft,,92,91
375,4,7:47.0,Offensive rebound by M. McGary,,92,91
376,4,7:47.0,M. McGary makes 2-pt dunk at rim,,94,91
377,4,7:33.0,,G. Henderson misses 2-pt jump shot from 7 ft,94,91
378,4,7:32.0,Defensive rebound by M. McGary,,94,91
379,4,7:23.0,D. Augustin misses 2-pt jump shot from 8 ft,,94,91
380,4,7:22.0,,Defensive rebound by M. Williams,94,91
381,4,7:05.0,,Turnover by B. Roberts (lost ball; steal by M. McGary),94,91
382,4,7:04.0,Personal foul by B. Roberts (drawn by D. Augustin),,94,91
383,4,7:04.0,Official timeout,,94,91
384,4,7:04.0,R. Westbrook enters the game for N. Collison,,94,91
385,4,7:04.0,S. Ibaka enters the game for D. Waiters,,94,91
386,4,7:04.0,E. Freedom enters the game for M. McGary,,94,91
387,4,7:04.0,,M. Williams enters the game for G. Henderson,94,91
388,4,7:04.0,,A. Jefferson enters the game for B. Roberts,94,91
389,4,7:04.0,,M. Kidd-Gilchrist enters the game for J. Maxiell,94,91
390,4,6:52.0,R. Westbrook misses 2-pt jump shot from 20 ft,,94,91
391,4,6:50.0,Offensive rebound by S. Ibaka,,94,91
392,4,6:40.0,R. Westbrook misses 2-pt layup from 1 ft,,94,91
393,4,6:39.0,,Defensive rebound by Team,94,91
394,4,6:24.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 7 ft (assist by L. Stephenson),94,93
395,4,6:19.0,Technical foul by A. Morrow,,94,93
396,4,6:19.0,,M. Williams makes technical free throw,94,94
397,4,6:19.0,D. Waiters enters the game for A. Morrow,,94,94
398,4,6:10.0,D. Augustin misses 2-pt jump shot from 5 ft,,94,94
399,4,6:09.0,,Defensive rebound by A. Jefferson,94,94
400,4,6:02.0,,M. Williams misses 2-pt jump shot from 18 ft,94,94
401,4,6:01.0,Defensive rebound by R. Westbrook,,94,94
402,4,5:56.0,R. Westbrook misses 2-pt jump shot from 6 ft,,94,94
403,4,5:53.0,Offensive rebound by S. Ibaka,,94,94
404,4,5:53.0,S. Ibaka makes 2-pt tip-in from 1 ft,,96,94
405,4,5:38.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,96,94
406,4,5:37.0,Defensive rebound by S. Ibaka,,96,94
407,4,5:20.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by E. Freedom),,98,94
408,4,4:59.0,,A. Jefferson misses 2-pt hook shot from 7 ft,98,94
409,4,4:58.0,Defensive rebound by E. Freedom,,98,94
410,4,4:44.0,R. Westbrook makes 2-pt layup from 1 ft,,100,94
411,4,4:44.0,,Charlotte full timeout,100,94
412,4,4:28.0,,A. Jefferson misses 2-pt hook shot from 6 ft,100,94
413,4,4:26.0,Defensive rebound by E. Freedom,,100,94
414,4,4:13.0,R. Westbrook makes 2-pt jump shot from 6 ft,,102,94
415,4,3:55.0,,M. Williams misses 3-pt jump shot from 23 ft,102,94
416,4,3:53.0,,Offensive rebound by M. Kidd-Gilchrist,102,94
417,4,3:50.0,,M. Williams misses 3-pt jump shot from 23 ft,102,94
418,4,3:49.0,Defensive rebound by D. Waiters,,102,94
419,4,3:34.0,D. Waiters misses 3-pt jump shot from 25 ft,,102,94
420,4,3:33.0,,Defensive rebound by A. Jefferson,102,94
421,4,3:26.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by M. Williams),102,96
422,4,3:10.0,R. Westbrook makes 2-pt layup from 2 ft,,104,96
423,4,2:56.0,,M. Williams misses 2-pt layup from 1 ft (block by S. Ibaka),104,96
424,4,2:54.0,,Offensive rebound by A. Jefferson,104,96
425,4,2:53.0,,Shooting foul by R. Westbrook (drawn by M. Kidd-Gilchrist),104,96
426,4,2:53.0,Oklahoma City full timeout,,104,96
427,4,2:53.0,,G. Henderson enters the game for L. Stephenson,104,96
428,4,2:53.0,,M. Kidd-Gilchrist makes free throw 1 of 2,104,97
429,4,2:53.0,,M. Kidd-Gilchrist makes free throw 2 of 2,104,98
430,4,2:41.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,107,98
431,4,2:18.0,,M. Williams misses 3-pt jump shot from 25 ft,107,98
432,4,2:17.0,Defensive rebound by E. Freedom,,107,98
433,4,2:01.0,Turnover by R. Westbrook (lost ball; steal by M. Kidd-Gilchrist),,107,98
434,4,2:01.0,,Personal foul by E. Freedom (drawn by M. Kidd-Gilchrist),107,98
435,4,1:48.0,,A. Jefferson misses 2-pt jump shot from 7 ft,107,98
436,4,1:46.0,,Offensive rebound by M. Kidd-Gilchrist,107,98
437,4,1:46.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by S. Ibaka),107,98
438,4,1:45.0,,Offensive rebound by A. Jefferson,107,98
439,4,1:45.0,,A. Jefferson makes 2-pt layup at rim,107,100
440,4,1:25.0,E. Freedom misses 2-pt jump shot from 17 ft,,107,100
441,4,1:24.0,,Defensive rebound by G. Henderson,107,100
442,4,1:10.0,,A. Jefferson misses 2-pt hook shot from 6 ft,107,100
443,4,1:07.0,Defensive rebound by S. Ibaka,,107,100
444,4,0:58.0,Oklahoma City full timeout,,107,100
445,4,0:58.0,,C. Zeller enters the game for A. Jefferson,107,100
446,4,0:54.0,Shooting foul by M. Williams (drawn by E. Freedom),,107,100
447,4,0:54.0,E. Freedom makes free throw 1 of 2,,108,100
448,4,0:54.0,,A. Jefferson enters the game for C. Zeller,108,100
449,4,0:54.0,A. Roberson enters the game for D. Augustin,,108,100
450,4,0:54.0,E. Freedom misses free throw 2 of 2,,108,100
451,4,0:53.0,,Defensive rebound by A. Jefferson,108,100
452,4,0:46.0,,M. Williams misses 3-pt jump shot from 26 ft,108,100
453,4,0:45.0,Defensive rebound by R. Westbrook,,108,100
454,4,0:21.0,Turnover by A. Roberson (lost ball; steal by M. Williams),,108,100
455,4,0:15.0,,M. Williams misses 3-pt jump shot from 26 ft,108,100
456,4,0:12.0,Defensive rebound by R. Westbrook,,108,100
457,4,0:12.0,Personal foul by M. Williams (drawn by R. Westbrook),,108,100
458,4,0:12.0,R. Westbrook makes free throw 1 of 2,,109,100
459,4,0:12.0,N. Collison enters the game for S. Ibaka,,109,100
460,4,0:12.0,M. McGary enters the game for E. Freedom,,109,100
461,4,0:12.0,R. Westbrook makes free throw 2 of 2,,110,100
462,4,0:06.0,,A. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Williams),110,103
