,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
389,4,5:04.0,,M. Morris makes 2-pt jump shot from 17 ft,91,92
390,4,4:42.0,Turnover by M. Gasol (bad pass; steal by E. Bledsoe),,91,92
391,4,4:37.0,,G. Dragić makes 2-pt layup from 1 ft (assist by E. Bledsoe),91,94
392,4,4:37.0,Memphis full timeout,,91,94
393,4,4:37.0,Z. Randolph enters the game for T. Allen,,91,94
394,4,4:18.0,Offensive foul by M. Gasol (drawn by B. Wright),,91,94
395,4,4:18.0,Turnover by M. Gasol (offensive foul),,91,94
396,4,4:05.0,,Turnover by I. Thomas (lost ball; steal by M. Conley),91,94
397,4,3:55.0,Turnover by C. Lee (bad pass; steal by G. Dragić),,91,94
398,4,3:51.0,,Shooting foul by M. Conley (drawn by I. Thomas),91,94
399,4,3:51.0,,I. Thomas makes free throw 1 of 2,91,95
400,4,3:51.0,N. Calathes enters the game for M. Conley,,91,95
401,4,3:51.0,,I. Thomas makes free throw 2 of 2,91,96
402,4,3:33.0,Turnover by Z. Randolph (bad pass; steal by E. Bledsoe),,91,96
403,4,3:31.0,,Shooting foul by Z. Randolph (drawn by E. Bledsoe),91,96
404,4,3:31.0,,E. Bledsoe makes free throw 1 of 2,91,97
405,4,3:31.0,,E. Bledsoe makes free throw 2 of 2,91,98
406,4,3:09.0,J. Green makes 2-pt jump shot from 15 ft (assist by M. Gasol),,93,98
407,4,2:47.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,93,98
408,4,2:44.0,Defensive rebound by J. Green,,93,98
409,4,2:34.0,J. Green misses 3-pt jump shot from 25 ft,,93,98
410,4,2:34.0,Offensive rebound by Team,,93,98
411,4,2:34.0,,Loose ball foul by M. Morris (drawn by Z. Randolph),93,98
412,4,2:34.0,,Phoenix full timeout,93,98
413,4,2:34.0,,M. Morris enters the game for B. Wright,93,98
414,4,2:34.0,Z. Randolph misses free throw 1 of 2,,93,98
415,4,2:34.0,Offensive rebound by Team,,93,98
416,4,2:34.0,Z. Randolph makes free throw 2 of 2,,94,98
417,4,2:29.0,,Turnover by E. Bledsoe (bad pass; steal by N. Calathes),94,98
418,4,2:12.0,J. Green misses 2-pt jump shot from 5 ft (block by E. Bledsoe),,94,98
419,4,2:10.0,,Defensive rebound by M. Morris,94,98
420,4,1:49.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Morris),94,101
421,4,1:35.0,Z. Randolph makes 2-pt jump shot from 5 ft (assist by M. Gasol),,96,101
422,4,1:20.0,,Turnover by E. Bledsoe (lost ball; steal by Z. Randolph),96,101
423,4,1:12.0,Personal foul by E. Bledsoe (drawn by Z. Randolph),,96,101
424,4,1:12.0,Z. Randolph makes free throw 1 of 2,,97,101
425,4,1:12.0,M. Conley enters the game for N. Calathes,,97,101
426,4,1:12.0,Z. Randolph makes free throw 2 of 2,,98,101
427,4,1:12.0,,Phoenix full timeout,98,101
428,4,1:01.0,,M. Morris misses 2-pt jump shot from 18 ft,98,101
429,4,1:00.0,Defensive rebound by Z. Randolph,,98,101
430,4,0:49.0,Personal foul by M. Morris (drawn by M. Gasol),,98,101
431,4,0:49.0,M. Gasol makes free throw 1 of 2,,99,101
432,4,0:49.0,M. Gasol misses free throw 2 of 2,,99,101
433,4,0:48.0,,Defensive rebound by E. Bledsoe,99,101
434,4,0:33.0,,I. Thomas misses 2-pt jump shot from 6 ft (block by C. Lee),99,101
435,4,0:31.0,,Offensive rebound by E. Bledsoe,99,101
436,4,0:24.0,,I. Thomas misses 3-pt jump shot from 24 ft,99,101
437,4,0:22.0,Defensive rebound by M. Conley,,99,101
438,4,0:07.0,M. Conley misses 3-pt jump shot from 26 ft,,99,101
439,4,0:05.0,Offensive rebound by J. Green,,99,101
440,4,0:05.0,J. Green makes 2-pt jump shot from 5 ft,,101,101
441,4,0:05.0,Shooting foul by E. Bledsoe (drawn by J. Green),,101,101
442,4,0:05.0,,A. Len enters the game for M. Morris,101,101
443,4,0:05.0,T. Allen enters the game for Z. Randolph,,101,101
444,4,0:05.0,J. Green makes free throw 1 of 1,,102,101
445,4,0:05.0,,Phoenix full timeout,102,101
446,4,0:05.0,,M. Morris enters the game for A. Len,102,101
447,4,0:05.0,N. Calathes enters the game for M. Conley,,102,101
448,4,0:01.0,,M. Morris misses 2-pt jump shot from 16 ft (block by M. Gasol),102,101
449,4,0:01.0,Defensive rebound by M. Gasol,,102,101
